"","(1,R1)","(2,R1)"
"1",0.999379721536031,0.000620278463969051
"2",0.999960719968839,3.92800311611236e-05
"3",0.999996634553794,3.36544620602496e-06
"4",0.999994811099765,5.18890023447717e-06
"5",0.999987941912518,1.20580874822921e-05
"6",0.999988196148841,1.18038511588827e-05
"7",0.999983642433435,1.63575665654891e-05
"8",0.999968640315567,3.13596844330775e-05
"9",0.999911639996857,8.83600031428782e-05
"10",0.997511276057474,0.00248872394252531
"11",0.0790075104784041,0.920992489521596
"12",0.0444445371564852,0.955555462843515
"13",0.0281833773929824,0.971816622607018
"14",0.00936238160637345,0.990637618393627
"15",0.00182418168860536,0.998175818311395
"16",0.000599736935248376,0.999400263064752
"17",0.000340200338435173,0.999659799661565
"18",0.000122479499307869,0.999877520500692
"19",3.81410399801615e-05,0.99996185896002
"20",1.72696916040525e-05,0.999982730308396
"21",6.15499848709196e-06,0.999993845001513
"22",1.15475566840549e-06,0.999998845244332
"23",1.58589855707062e-07,0.999999841410144
"24",4.93357421218599e-06,0.999995066425788
"25",1.43035099861196e-05,0.999985696490014
"26",8.48353815421577e-06,0.999991516461846
"27",1.63759540594775e-06,0.999998362404594
"28",1.83301927987971e-07,0.999999816698072
"29",1.99936027269848e-06,0.999998000639727
"30",5.39595073560072e-05,0.999946040492644
"31",2.33023787086328e-05,0.999976697621291
"32",2.57569994657815e-05,0.999974243000534
"33",5.31813308355797e-05,0.999946818669164
"34",1.75587894301074e-05,0.99998244121057
"35",0.000372860437018412,0.999627139562982
"36",0.000128071212260432,0.999871928787739
"37",3.14855949928314e-05,0.999968514405007
"38",5.86740290499184e-06,0.999994132597095
"39",8.15724933535489e-07,0.999999184275067
"40",2.77507335049926e-05,0.999972249266495
"41",1.90859593388111e-06,0.999998091404066
"42",1.72489886795547e-07,0.999999827510113
"43",0.000115361921073818,0.999884638078926
"44",4.59326429397106e-05,0.99995406735706
"45",2.45877987081474e-05,0.999975412201292
"46",5.59942518088304e-06,0.999994400574819
"47",5.92885008173603e-06,0.999994071149918
"48",0.00560748523715724,0.994392514762843
"49",0.00285339480345378,0.997146605196546
"50",0.00100520823626018,0.99899479176374
"51",0.000710853165160878,0.999289146834839
"52",0.000313784075305726,0.999686215924694
"53",0.000187521584674819,0.999812478415325
"54",2.0076035593869e-05,0.999979923964406
"55",1.92696661709533e-06,0.999998073033383
"56",6.10422453520952e-06,0.999993895775465
"57",0.00021776825929864,0.999782231740701
"58",3.80849625657205e-05,0.999961915037434
"59",1.34766455828612e-05,0.999986523354417
"60",5.88635297543217e-06,0.999994113647025
"61",0.000186649652572701,0.999813350347427
"62",2.84349498870992e-05,0.999971565050113
"63",1.58085939412094e-05,0.999984191406059
"64",0.0021420154636506,0.997857984536349
"65",0.000298036419004593,0.999701963580995
"66",0.0137915926422342,0.986208407357766
"67",0.00931000193989411,0.990689998060106
"68",0.00400993890537964,0.99599006109462
"69",0.000590274998999793,0.999409725001
"70",9.65894002276472e-05,0.999903410599772
"71",1.09474161068165e-06,0.999998905258389
"72",0.00089680843342087,0.999103191566579
"73",0.000557506265304253,0.999442493734696
"74",0.000107970709139907,0.99989202929086
"75",6.17382967334351e-05,0.999938261703266
"76",0.00368712197810177,0.996312878021898
"77",0.00234891342164352,0.997651086578356
"78",0.000223790396557125,0.999776209603443
"79",2.747445766733e-05,0.999972525542333
"80",3.34866532904985e-05,0.999966513346709
"81",7.41921374501331e-06,0.999992580786255
"82",2.13437999839147e-05,0.999978656200016
"83",6.34666394919721e-07,0.999999365333605
"84",8.46247758473306e-06,0.999991537522415
"85",0.021146804620593,0.978853195379407
"86",0.0120101696838296,0.98798983031617
"87",0.00810526766272565,0.991894732337274
"88",0.00590975047094523,0.994090249529055
"89",0.00042621734944098,0.999573782650559
"90",0.00022824238840127,0.999771757611599
"91",0.000157480791395832,0.999842519208604
"92",0.000108889221935504,0.999891110778065
"93",1.28646545007207e-05,0.999987135345499
"94",8.98898361311663e-05,0.999910110163869
"95",3.92090449415729e-05,0.999960790955058
"96",0.000114216568434002,0.999885783431566
"97",6.57571239236748e-05,0.999934242876076
"98",4.72089666101492e-05,0.99995279103339
"99",2.74780824917508e-05,0.999972521917508
"100",4.02938683311804e-05,0.999959706131669
"101",0.000676590290521998,0.999323409709478
"102",0.000321625766517691,0.999678374233482
"103",3.80174162788262e-05,0.999961982583721
"104",1.71304330961061e-05,0.999982869566904
"105",3.08543525198048e-06,0.999996914564748
"106",0.000102412893740132,0.99989758710626
"107",0.00341747221052258,0.996582527789477
"108",3.50182205579741e-05,0.999964981779442
"109",1.51757388531451e-06,0.999998482426115
"110",3.7974294248949e-05,0.999962025705751
"111",0.00769665563374769,0.992303344366252
"112",0.00660075712380383,0.993399242876196
"113",0.00282361660182209,0.997176383398178
"114",0.000625040330241831,0.999374959669758
"115",0.000145468732417833,0.999854531267582
"116",4.12956419719349e-07,0.99999958704358
"117",4.12031718970547e-05,0.999958796828103
"118",0.000495064318751242,0.999504935681249
"119",4.96964153548554e-06,0.999995030358464
"120",0.00115697820644712,0.998843021793553
"121",2.94169943840517e-05,0.999970583005616
"122",3.57062636382536e-06,0.999996429373636
"123",2.13831745559523e-06,0.999997861682544
"124",0.00108660673674287,0.998913393263257
"125",7.53804060304302e-05,0.99992461959397
"126",3.35451345407036e-05,0.999966454865459
"127",0.000239544617717425,0.999760455382283
"128",0.999966343796459,3.36562035407532e-05
"129",0.999992966875116,7.03312488427661e-06
"130",0.999995670010115,4.32998988505433e-06
"131",0.999996851742527,3.1482574726905e-06
"132",0.999997798154031,2.20184596900338e-06
"133",0.99998735071962,1.26492803803361e-05
"134",0.99999380479101,6.19520898988591e-06
"135",0.999996334735464,3.66526453647382e-06
"136",0.999997138143099,2.86185690128404e-06
"137",0.999999813935213,1.86064786830537e-07
"138",0.999999935923504,6.40764958843666e-08
"139",0.99999995531284,4.46871600653804e-08
"140",0.999999841381534,1.58618465441621e-07
"141",0.999999534302666,4.65697334519718e-07
"142",0.999999938504178,6.14958223902343e-08
"143",0.9999999855385,1.44615004576688e-08
"144",0.999999997556204,2.44379647288885e-09
"145",0.999999998880648,1.11935242972659e-09
"146",0.999999998722381,1.27761862527971e-09
"147",0.999999998230696,1.76930373167192e-09
"148",0.999999999367529,6.32470932796707e-10
"149",0.999999997483985,2.51601477655984e-09
"150",0.999999979449333,2.05506669767144e-08
"151",0.999999994212508,5.7874923020295e-09
"152",0.999999996997294,3.00270604380512e-09
"153",0.999999997003082,2.99691826217859e-09
"154",0.999999519914891,4.80085109367448e-07
"155",0.99999975210998,2.47890019778275e-07
"156",0.999999672318427,3.27681573180373e-07
"157",0.999999697924529,3.02075470554748e-07
"158",0.999999763399922,2.36600077570662e-07
"159",0.999999854661008,1.45338992445899e-07
"160",0.999999847266307,1.52733693371462e-07
"161",0.999999896463099,1.03536900641343e-07
"162",0.999999978373388,2.16266118027453e-08
"163",0.999999964182003,3.58179971657508e-08
"164",0.99999997147297,2.85270297576721e-08
"165",0.999999539507855,4.60492144459348e-07
"166",0.999999540225689,4.59774311032298e-07
"167",0.999999856640172,1.43359827593988e-07
"168",0.999999991343933,8.65606721312149e-09
"169",0.99999999260883,7.39116969740651e-09
"170",0.999998922174368,1.07782563213284e-06
"171",0.999999428718351,5.7128164899711e-07
"172",0.99999990592504,9.40749601542373e-08
"173",0.999999500392752,4.99607247471975e-07
"174",0.999999580227621,4.19772378964383e-07
"175",0.999999881617124,1.18382875933092e-07
"176",0.99999999410583,5.89416988713618e-09
"177",0.999999993706154,6.29384583536113e-09
"178",0.999999179216014,8.20783986451044e-07
"179",0.99999677863052,3.22136947994092e-06
"180",0.999996142347256,3.85765274398714e-06
"181",0.999996289056629,3.71094337057178e-06
"182",0.999996004900193,3.99509980738195e-06
"183",0.99999144415462,8.55584537962834e-06
"184",0.999987035492118,1.29645078821158e-05
"185",0.999935401188824,6.45988111765462e-05
"186",0.999810231628985,0.000189768371015324
"187",0.991982120808823,0.00801787919117677
"188",0.916960990496163,0.0830390095038368
"189",0.0653411474675476,0.934658852532452
"190",0.0344538180870747,0.965546181912925
"191",0.0151642083494929,0.984835791650507
"192",0.00551394965982108,0.994486050340179
"193",0.00276312787537641,0.997236872124624
"194",0.00147447234726249,0.998525527652737
"195",0.000428231833555571,0.999571768166444
"196",0.000294698755757256,0.999705301244243
"197",0.000244130236737761,0.999755869763262
"198",0.000132265932065563,0.999867734067934
"199",1.70769273793565e-05,0.999982923072621
"200",2.44837057412935e-06,0.999997551629426
"201",8.10245460547996e-05,0.999918975453945
"202",9.4704766426084e-05,0.999905295233574
"203",1.14527869621004e-05,0.999988547213038
"204",0.00102001353637164,0.998979986463628
"205",0.000617735694454783,0.999382264305545
"206",7.84522098630437e-05,0.999921547790137
"207",0.00150477001921965,0.99849522998078
"208",0.000288328039012129,0.999711671960988
"209",0.000271889078725364,0.999728110921275
"210",0.00379622241909347,0.996203777580907
"211",0.00108610869906441,0.998913891300935
"212",0.000467947834338662,0.999532052165661
"213",0.000133969135320874,0.999866030864679
"214",9.26884748220957e-05,0.999907311525178
"215",2.84101641928655e-05,0.999971589835807
"216",0.000288995468064374,0.999711004531936
"217",7.61251362570861e-05,0.999923874863743
"218",0.000612047400566866,0.999387952599433
"219",5.22155538812373e-05,0.999947784446119
"220",3.92433075754081e-05,0.999960756692425
"221",0.00189211812078039,0.99810788187922
"222",0.000386825464152384,0.999613174535848
"223",0.000488785718649764,0.99951121428135
"224",0.00288077588062904,0.997119224119371
"225",0.00126938757573861,0.998730612424261
"226",0.000531444548516213,0.999468555451484
"227",0.0001448784285023,0.999855121571498
"228",0.000349636360388457,0.999650363639611
"229",0.0301681999829588,0.969831800017041
"230",0.0197602048593369,0.980239795140663
"231",0.0125635994289055,0.987436400571094
"232",0.00578620650371832,0.994213793496282
"233",0.00092754519568843,0.999072454804312
"234",0.000119535782328209,0.999880464217672
"235",3.07235177443293e-05,0.999969276482256
"236",0.00175904958838847,0.998240950411611
"237",0.00735973603204029,0.99264026396796
"238",0.00321018015163668,0.996789819848363
"239",0.000474685771160714,0.999525314228839
"240",1.99738174897766e-05,0.99998002618251
"241",0.00549851558294405,0.994501484417056
"242",0.00142551073023573,0.998574489269764
"243",0.000332026971358098,0.999667973028642
"244",0.00714898128830473,0.992851018711695
"245",0.00157554646704691,0.998424453532953
"246",0.000346309066833108,0.999653690933167
"247",0.000118982572960839,0.999881017427039
"248",0.000245801158361481,0.999754198841638
"249",0.000681768160808652,0.999318231839191
"250",0.000101277141940222,0.99989872285806
"251",0.910104872915702,0.0898951270842974
"252",0.993890476555659,0.00610952344434079
"253",0.990316632664289,0.00968336733571141
"254",0.0675405184356669,0.932459481564333
"255",0.0147567598634372,0.985243240136563
"256",0.00858181183033965,0.99141818816966
"257",0.0035644150188965,0.996435584981103
"258",0.000519550502016586,0.999480449497983
"259",0.000205073911306807,0.999794926088693
"260",6.75272781625063e-05,0.999932472721837
"261",1.03838035424136e-05,0.999989616196458
"262",2.65824035535188e-06,0.999997341759645
"263",2.66449480774749e-07,0.999999733550519
"264",1.96256400209439e-08,0.99999998037436
"265",1.84456194432091e-08,0.999999981554381
"266",2.29685667839079e-07,0.999999770314332
"267",9.80236254627415e-08,0.999999901976375
"268",4.83564934893711e-05,0.999951643506511
"269",3.97504241643462e-06,0.999996024957583
"270",1.29882822487647e-06,0.999998701171775
"271",3.76226007593911e-07,0.999999623773992
"272",0.000115179047578678,0.999884820952421
"273",0.00029189664043325,0.999708103359567
"274",0.000134282444806527,0.999865717555193
"275",5.94102265257522e-06,0.999994058977347
"276",0.000654348686617342,0.999345651313383
"277",0.000144965123051175,0.999855034876949
"278",3.586276804668e-05,0.999964137231953
"279",2.18752814781578e-05,0.999978124718522
"280",6.45012890071791e-06,0.999993549871099
"281",1.2473170381716e-06,0.999998752682962
"282",1.56218872857989e-05,0.999984378112714
"283",0.00355918902911477,0.996440810970885
"284",0.00177308536647593,0.998226914633524
"285",0.000862820624431004,0.999137179375569
"286",0.000176442367600078,0.9998235576324
"287",0.000872853112466451,0.999127146887533
"288",3.69685260593253e-05,0.999963031473941
"289",0.0044497126272781,0.995550287372722
"290",0.0239992425627143,0.976000757437286
"291",0.0134040838088981,0.986595916191102
"292",0.00767715000447963,0.99232284999552
"293",0.00271395401227727,0.997286045987723
"294",0.00338735454734294,0.996612645452657
"295",0.0007646207933161,0.999235379206684
"296",0.999416396846254,0.000583603153746353
"297",0.9999531362504,4.6863749599604e-05
"298",0.999876692038708,0.000123307961292296
"299",0.999956270414869,4.37295851308724e-05
"300",0.999980403732664,1.95962673359278e-05
"301",0.9999896263878,1.03736122003691e-05
"302",0.999994856848897,5.14315110334804e-06
"303",0.999997285906208,2.71409379177995e-06
"304",0.999996884643636,3.11535636429403e-06
"305",0.999998012983266,1.98701673380961e-06
"306",0.999998835379325,1.16462067537355e-06
"307",0.999998338081565,1.66191843531235e-06
"308",0.999998824447826,1.17555217414641e-06
"309",0.999992767333414,7.23266658655786e-06
"310",0.999992764579016,7.23542098425747e-06
"311",0.999996106995477,3.89300452300787e-06
"312",0.999997232719587,2.76728041316208e-06
"313",0.999995717080059,4.28291994116313e-06
"314",0.999995211575832,4.78842416764548e-06
"315",0.999995892727257,4.10727274292957e-06
"316",0.999991972619184,8.02738081640203e-06
"317",0.99914661398916,0.000853386010839635
"318",0.999959966820734,4.00331792662737e-05
"319",0.999998111024036,1.88897596357842e-06
"320",0.999999253119351,7.46880649417077e-07
"321",0.999999568860537,4.31139462782977e-07
"322",0.999999787851142,2.12148858452102e-07
"323",0.999999715749829,2.84250170400908e-07
"324",0.999999699352782,3.0064721841106e-07
"325",0.999999927026837,7.29731633447166e-08
"326",0.999999968708966,3.12910339008053e-08
"327",0.999999991399794,8.60020559948972e-09
"328",0.999999989094209,1.09057910142399e-08
"329",0.99999999290216,7.0978403999143e-09
"330",0.999999992453552,7.54644794744442e-09
"331",0.999999992527705,7.47229530195405e-09
"332",0.999999987697974,1.23020260000764e-08
"333",0.999999988619102,1.13808980390351e-08
"334",0.999999989501733,1.04982672742935e-08
"335",0.999999985146994,1.48530064252482e-08
"336",0.999999979278604,2.0721396292379e-08
"337",0.999999988394148,1.16058516851226e-08
"338",0.999999988950686,1.1049314242404e-08
"339",0.999999938540284,6.14597164749129e-08
