"","alpha","sigma.sq","theta"
"Leucopogon_concinnus",0.071557633407497,4.3100056480015e-05,5.66435992297402
"Leucopogon_nutans",0.071557633407497,4.3100056480015e-05,5.66435992297402
"Leucopogon_ovalifolius",0.0715576175922073,4.31001397903652e-05,5.66435986114774
"Leucopogon_strictus",0.0715575242788915,4.31005307730549e-05,5.66435954627201
"Leucopogon_leptanthus",0.0715574631850427,4.3100727662821e-05,5.66435937033265
"Leucopogon_pendulus",0.0715574631850427,4.3100727662821e-05,5.66435937033265
"Leucopogon_obtectus",0.071557666524131,4.30999583816423e-05,5.66436001345204
"Leucopogon_glaucifolius",0.071557666524131,4.30999583816423e-05,5.66436001345204
"Leucopogon_cordifolius",0.0715576466673201,4.31000612200543e-05,5.66435993664214
"Leucopogon_racemulosus",0.0715576157127581,4.31001806255978e-05,5.66435983744636
"Leucopogon_allittii",0.0715576157127581,4.31001806255978e-05,5.66435983744636
"Leucopogon_oxycedrus",0.0715573948817334,4.31010063117629e-05,5.66435914184452
"Coleanthera_myrtoides",0.0715564813906125,4.31039827072937e-05,5.66435651105051
"Leucopogon_rotundifolius",0.0715564813906125,4.31039827072937e-05,5.66435651105051
"Styphelia_hainesii",0.0715564677685512,4.31040324422243e-05,5.66435646853877
"Styphelia_tenuifolia",0.0715564677685512,4.31040324422243e-05,5.66435646853877
"Leucopogon_juniperinus",0.0715547696895623,4.31094438619145e-05,5.66435167645599
"Leucopogon_setiger",0.0715547696895623,4.31094438619145e-05,5.66435167645599
"Leucopogon_fraseri",0.0715546002854545,4.31100623488372e-05,5.6643511478105
"Astroloma_microdonta",0.07155506470722,4.31083273988361e-05,5.66435265218417
"Astroloma_pallidum",0.07155506470722,4.31083273988361e-05,5.66435265218417
"Astroloma_serratifolium",0.0715550291487756,4.31085006356503e-05,5.6643525198983
"Astroloma_ciliatum",0.0715548400093168,4.31092264970028e-05,5.66435191316089
"Astroloma_epacridis",0.0715549282692831,4.31087718894153e-05,5.66435225610052
"Astroloma_recurvum",0.0715549282692831,4.31087718894153e-05,5.66435225610052
"Astroloma_prostratum",0.0715549167008521,4.31088368109004e-05,5.66435220881871
"Astroloma_humifusum",0.071554775968991,4.3109428751244e-05,5.6643517309352
"Styphelia_viridis",0.0715552715176622,4.3107726500614e-05,5.66435321187007
"Styphelia_adscendens",0.0715552715176622,4.3107726500614e-05,5.66435321187007
"Styphelia_exarrhena",0.0715551473557843,4.31082120137505e-05,5.66435280894377
"Styphelia_tubiflora",0.0715551536177667,4.31081253279732e-05,5.66435286176178
"Astroloma_glaucescens",0.0715551536177667,4.31081253279732e-05,5.66435286176178
"Leucopogon_esquamatus",0.0715544333186016,4.31106212150316e-05,5.6643506883148
"Acrothamnus_spathaceus",0.0715474473846719,4.31329842571304e-05,5.66433118047812
"Leucopogon_cymbiformis",0.0715487388853161,4.31283779046033e-05,5.6643356681019
"Leucopogon_pogonocalyx",0.0715487388853161,4.31283779046033e-05,5.6643356681019
"Leucopogon_appressus",0.0715485494564791,4.3128972810628e-05,5.66433512571208
"Agiortia_pleiosperma",0.0715485494564791,4.3128972810628e-05,5.66433512571208
"Leucopogon_crassifolius",0.0715483813763673,4.31295104623038e-05,5.66433464103764
"Leucopogon_corynocarpus",0.0715483813763673,4.31295104623038e-05,5.66433464103764
"Leucopogon_ruscifolius",0.0715472281575365,4.31334226948046e-05,5.66433120327103
"Leucopogon_melaleucoides",0.0715488687965349,4.31278974965567e-05,5.66433608725521
"Leucopogon_leptospermoides",0.0715488687965349,4.31278974965567e-05,5.66433608725521
"Leucopogon_muticus",0.0715488768464055,4.31278362379184e-05,5.66433612863255
"Leucopogon_ericoides",0.0715488768464055,4.31278362379184e-05,5.66433612863255
"Leucopogon_crassiflorus",0.0715480181889095,4.31308284548905e-05,5.66433352430763
"Leucopogon_conostephioides",0.0715465887154152,4.31351994949325e-05,5.66432965626963
"Leucopogon_hispidus",0.0715465887154152,4.31351994949325e-05,5.66432965626963
"Leucopogon_pubescens",0.0715465215690906,4.31354575286632e-05,5.66432944077096
"Astroloma_xerophyllum",0.0715459501830569,4.31374389531691e-05,5.66432771182334
"Styphelia_longifolia",0.0715434707489451,4.31453891656867e-05,5.66432075329495
"Leucopogon_blepharolepis",0.0715434707489451,4.31453891656867e-05,5.66432075329495
"Croninia_kingiana",0.0715426146370661,4.31482033318213e-05,5.66431823269974
"Acrotriche_rigida",0.0715395690898921,4.31571054329202e-05,5.66431169151879
"Acrotriche_divaricata",0.0715395690898921,4.31571054329202e-05,5.66431169151879
"Acrotriche_parviflora",0.0715390314338941,4.31589194517939e-05,5.66431008353267
"Cyathodes_straminea",0.071537714233912,4.31630892428224e-05,5.66430631211421
"Cyathodes_glauca",0.071537714233912,4.31630892428224e-05,5.66430631211421
"Lissanthe_brevistyla",0.0715406933651462,4.3153498401736e-05,5.66431488543436
"Lissanthe_rubicunda",0.0715406933651462,4.3153498401736e-05,5.66431488543436
"Leucopogon_pluriloculatus",0.0715401775887372,4.31552300271727e-05,5.66431334736164
"Lissanthe_strigosa",0.0715404617254744,4.31542215571736e-05,5.66431422842476
"Lissanthe_sapida",0.0715404617254744,4.31542215571736e-05,5.66431422842476
"Acrothamnus_suaveolens",0.0715407291023771,4.3153286150236e-05,5.66431506589355
"Styphelia_laeta",0.0715407291023771,4.3153286150236e-05,5.66431506589355
