"","alpha","sigma.sq","theta"
"Porteranthus_stipulatus",0.646657950842264,0.14307954206352,7.02695490101799
"Spiraea_trifoliata",0.646657950842264,0.14307954206352,7.02695490101799
"Gillenia_trifoliata",0.646657984372115,0.143176250309969,7.02615273727528
"Gillenia_stipulata",0.646657984372115,0.143176250309969,7.02615273727528
"Lindleya_mespiloides",0.646657932703707,0.143069066291707,7.02708208730433
"Vauquelinia_corymbosa",0.646658011443848,0.143199550362698,7.02590562128835
"Vauquelinia_californica",0.646658011443848,0.143199550362698,7.02590562128835
"Sorbus_thomsonii",0.646645692379615,0.0887490293821818,7.0762575122175
"Sorbus_caloneura",0.646645780067887,0.0887556771583054,7.07622100531909
"Sorbus_dunnii",0.646646075941086,0.0887772148919529,7.07609840020401
"Sorbus_folgneri",0.646646505378267,0.0888066101494766,7.07591802138244
"Sorbus_yuana",0.646646557454767,0.0888101234424074,7.07589766286513
"Aria_alnifolia",0.646646557454767,0.0888101234424074,7.07589766286513
"Sorbus_hemsleyi",0.646646288429704,0.0887912590170044,7.07600614653572
"Sorbus_tsinlingensis",0.646646288429704,0.0887912590170044,7.07600614653572
"Sorbus_coronata",0.646646204841144,0.0887855156417067,7.0760414374081
"Photinia_hirsuta",0.646645399713812,0.0887297741570142,7.07638440737086
"Photinia_impressivena",0.646645799767299,0.0887629468182902,7.07623559199758
"Photinia_sorbifolia",0.646646098473504,0.0887859712908029,7.07611865503896
"Photinia_schneideriana",0.646646098473504,0.0887859712908029,7.07611865503896
"Photinia_benthamiana",0.646646143070945,0.0887892435616445,7.07610093957049
"Photinia_fokienensis",0.646646524883493,0.0888162137146671,7.07594058496622
"Photinia_parvifolia",0.646646567708115,0.0888191958608841,7.07592261712524
"Photinia_villosa",0.646646567708115,0.0888191958608841,7.07592261712524
"Photinia_komarovii",0.646646471019909,0.0888124774243167,7.07596307427793
"Photinia_tsaii",0.646646054787083,0.0887825182745575,7.07613436825801
"Photinia_beauverdiana",0.646646054787083,0.0887825182745575,7.07613436825801
"Rhaphiolepis_umbellata",0.646645909997299,0.0887717011737558,7.0761933025862
"Photinia_stenophylla",0.646645711561485,0.0887557992876825,7.07626910645761
"Cotoneaster_verruculosus",0.646646758597505,0.08885476124637,7.07591862439907
"Cotoneaster_nitidus",0.646646758597505,0.08885476124637,7.07591862439907
"Cotoneaster_morrisonensis",0.646646721074957,0.0888521319252521,7.07593403631742
"Cotoneaster_assamensis",0.646646710515998,0.0888513961796787,7.07593823693752
"Cotoneaster_roseus",0.646646544144637,0.0888427621669641,7.07601814722249
"Cotoneaster_melanocarpus",0.646646848371918,0.0888643149941007,7.07589471247326
"Cotoneaster_integerrimus",0.646646879888871,0.0888665091629691,7.07588236115096
"Cotoneaster_armenus",0.646646879888871,0.0888665091629691,7.07588236115096
"Cotoneaster_niger",0.646646778029544,0.0888594088630893,7.07592259938363
"Cotoneaster_cambricus",0.646646766147685,0.0888585773932281,7.07592740986306
"Cotoneaster_racemiflorus",0.646646560814051,0.0888442054227686,7.07601208505001
"Cotoneaster_mongolicus",0.646646640367103,0.0888501297192953,7.07597978358966
"Cotoneaster_multiflorus",0.646646764214088,0.0888588548284331,7.07592852221172
"Cotoneaster_przewalskii",0.64664690920105,0.0888688585784665,7.07587059315344
"Cotoneaster_bullatus",0.64664690920105,0.0888688585784665,7.07587059315344
"Cotoneaster_sylvestrii",0.64664671541989,0.0888555829586745,7.075949517714
"Cotoneaster_oliganthus",0.64664681818859,0.0888628099437199,7.07590790177298
"Cotoneaster_hebephyllus",0.64664681818859,0.0888628099437199,7.07590790177298
"Cotoneaster_submultiflorus",0.646646786755665,0.0888606016827518,7.07592061229737
"Cotoneaster_dammeri",0.646646752549099,0.0888583998072386,7.07593556425961
"Cotoneaster_coriaceus",0.646646795302884,0.0888614228030972,7.07591801118156
"Cotoneaster_turbinatus",0.646646795302884,0.0888614228030972,7.07591801118156
"Cotoneaster_giraldii",0.646646719943695,0.0888560896337404,7.07594893037048
"Cotoneaster_conspicuus",0.646646881406747,0.0888673793309883,7.07588365665055
"Cotoneaster_poluninii",0.646646881406747,0.0888673793309883,7.07588365665055
"Cotoneaster_procumbens",0.646646811875788,0.0888625670255378,7.07591157005871
"Cotoneaster_buxifolius",0.646646856196914,0.0888656735998125,7.07589406825912
"Cotoneaster_frigidus",0.646646856196914,0.0888656735998125,7.07589406825912
"Cotoneaster_monopyrenus",0.646646544862074,0.0888429380998579,7.07601833148266
"Cotoneaster_songaricus",0.646646516834165,0.0888406563858274,7.07602911828136
"Cotoneaster_glomerulatus",0.646646491831491,0.0888385613592976,7.07603852459586
"Cotoneaster_reticulatus",0.646646399849171,0.0888307418825116,7.07607284997273
"Cotoneaster_dielsianus",0.646646888502126,0.0888653309202348,7.075873806729
"Cotoneaster_divaricatus",0.646646888502126,0.0888653309202348,7.075873806729
"Cotoneaster_obscurus",0.646646923819407,0.0888676976871553,7.07586107347103
"Cotoneaster_adpressus",0.646646927694321,0.0888679652203853,7.0758595548982
"Cotoneaster_sternianus",0.646647001308329,0.0888729698996635,7.07583066791315
"Cotoneaster_wardii",0.646647001308329,0.0888729698996635,7.07583066791315
"Cotoneaster_acuminatus",0.64664699721926,0.0888727790144024,7.07583188217648
"Cotoneaster_atropurpureus",0.64664699721926,0.0888727790144024,7.07583188217648
"Cotoneaster_moupinensis",0.646646902787367,0.0888662512310682,7.07586928442252
"Cotoneaster_taoensis",0.646647001208992,0.0888733927957334,7.07583056174904
"Cotoneaster_microphyllus",0.646647001208992,0.0888733927957334,7.07583056174904
"Cotoneaster_perpusillus",0.646646947818025,0.0888697398961248,7.0758515902013
"Cotoneaster_salicifolius",0.646646856139005,0.0888635730297389,7.07588882285024
"Cotoneaster_ambiguus",0.646646934752481,0.0888690402873463,7.07585743777492
"Cotoneaster_foveolatus",0.646646934752481,0.0888690402873463,7.07585743777492
"Cotoneaster_franchetii",0.646646932174022,0.088868859321852,7.0758592408768
"Cotoneaster_subadpressus",0.646646936654283,0.0888691717243907,7.07585747304564
"Cotoneaster_glaucophyllus",0.646646936654283,0.0888691717243907,7.07585747304564
"Cotoneaster_rotundifolius",0.646646885935505,0.0888656519759034,7.07587754656886
"Cotoneaster_acutifolius",0.646646866752013,0.0888643186043897,7.07588503501364
"Cotoneaster_nitens",0.646646835824985,0.0888621599739155,7.07589698100713
