"","(1,R1)","(2,R1)"
"1",0.998216214575149,0.0017837854248511
"2",0.999132249234062,0.000867750765938
"3",0.997435678679633,0.00256432132036648
"4",0.900490188258268,0.0995098117417319
"5",0.246665305647588,0.753334694352412
"6",0.0438227222708459,0.956177277729154
"7",0.0199948905705373,0.980005109429463
"8",0.00953560914991465,0.990464390850085
"9",0.00267593158473862,0.997324068415261
"10",0.000992183222081251,0.999007816777919
"11",0.000399884219682645,0.999600115780317
"12",0.000549574177756579,0.999450425822243
"13",0.000703839137511995,0.999296160862488
"14",0.000816759558311398,0.999183240441688
"15",0.000892988758451248,0.999107011241549
"16",0.00126012017676636,0.998739879823234
"17",0.00418034598857768,0.995819654011422
"18",0.00642110282121336,0.993578897178787
"19",0.0185712209665045,0.981428779033496
"20",0.0177559287898695,0.98224407121013
"21",0.0708496318045223,0.929150368195478
"22",0.198788875454149,0.801211124545851
"23",0.0670560506883594,0.93294394931164
"24",0.0668263632922872,0.933173636707713
"25",0.0784239357268388,0.921576064273161
"26",0.126117701298703,0.873882298701297
"27",0.11503874886406,0.88496125113594
"28",0.0801343484534042,0.919865651546596
"29",0.00678218051746256,0.993217819482538
"30",0.00246431732356758,0.997535682676432
"31",0.000425335186563644,0.999574664813436
"32",0.000126261831537616,0.999873738168462
"33",0.000110852363681361,0.999889147636319
"34",0.00014060120073082,0.999859398799269
"35",0.00014078465369921,0.999859215346301
"36",0.000110193395875439,0.999889806604125
"37",9.35212984363326e-05,0.999906478701564
"38",8.4778042670887e-05,0.999915221957329
"39",1.58247856822766e-05,0.999984175214318
"40",0.000128480685993692,0.999871519314006
"41",9.62177283452034e-05,0.999903782271655
"42",8.07216705998323e-05,0.9999192783294
"43",7.41461700532756e-05,0.999925853829947
"44",0.000120757243504269,0.999879242756496
"45",0.000176201261577295,0.999823798738423
"46",0.00023113995547657,0.999768860044523
"47",0.000312582658026519,0.999687417341973
"48",0.000183710526176833,0.999816289473823
"49",0.000294490246111764,0.999705509753888
"50",0.000365713155261979,0.999634286844738
"51",7.79129085959525e-05,0.999922087091404
"52",4.24755524884825e-05,0.999957524447511
"53",4.38582533542627e-05,0.999956141746646
"54",6.55165892576068e-05,0.999934483410742
"55",0.000157645334203562,0.999842354665797
"56",0.000180219030185299,0.999819780969815
"57",0.000131385937002605,0.999868614062997
"58",7.90182797043469e-05,0.999920981720295
"59",9.39835770935343e-05,0.999906016422906
"60",0.000162126477393336,0.999837873522607
"61",0.000112163204009101,0.999887836795991
"62",0.00011832083838564,0.999881679161614
"63",0.000166944292414673,0.999833055707585
"64",0.000218298622556804,0.999781701377443
"65",0.000264011451696849,0.999735988548303
