"","(1,R1)","(2,R1)"
"1",0.0395764413105657,0.960423558689434
"2",5.73736773322944e-06,0.999994262632267
"3",1.12256384601366e-05,0.99998877436154
"4",9.55102316427765e-06,0.999990448976836
"5",5.4505262388633e-06,0.999994549473761
"6",1.58540142677821e-05,0.999984145985732
"7",0.000201042968768507,0.999798957031231
"8",9.37270643424981e-05,0.999906272935657
"9",5.987885262221e-05,0.999940121147378
"10",2.52000442807153e-05,0.999974799955719
"11",2.13987167555578e-05,0.999978601283244
"12",4.22252584434757e-05,0.999957774741556
"13",7.97893716760519e-07,0.999999202106283
"14",8.94315980922304e-07,0.999999105684019
"15",1.28030146079047e-06,0.999998719698539
"16",6.62333820304338e-05,0.99993376661797
"17",5.64134701686359e-06,0.999994358652983
"18",2.30179592253313e-06,0.999997698204077
"19",0.000128068524163114,0.999871931475837
"20",0.000231134691886629,0.999768865308113
"21",2.78715494613465e-05,0.999972128450539
"22",0.000118791786076162,0.999881208213924
"23",9.70175458804873e-06,0.999990298245412
"24",2.73396292010521e-05,0.999972660370799
"25",4.2367767796644e-06,0.99999576322322
"26",7.87188760679731e-06,0.999992128112393
"27",1.82503954850012e-05,0.999981749604515
"28",1.39594082071856e-05,0.999986040591793
"29",9.22231197274896e-06,0.999990777688027
"30",1.4477365866921e-05,0.999985522634133
"31",1.09611996950852e-05,0.999989038800305
"32",1.24166557172827e-05,0.999987583344283
"33",7.39045330225319e-05,0.999926095466977
"34",3.2183959363309e-06,0.999996781604064
"35",2.17426713735128e-05,0.999978257328626
"36",1.25202444245273e-06,0.999998747975557
"37",1.70729337742692e-05,0.999982927066225
"38",1.02149464183825e-06,0.999998978505358
"39",9.38262260818053e-07,0.999999061737739
"40",2.37021540351299e-06,0.999997629784596
"41",2.06944035469631e-05,0.999979305596453
"42",9.93761408546189e-06,0.999990062385914
"43",0.000271048739008631,0.999728951260991
"44",5.07476633978069e-10,0.999999999492523
"45",7.95517813932932e-09,0.999999992044822
"46",5.09835959587585e-07,0.99999949016404
"47",2.20701308174989e-06,0.999997792986918
"48",0.000138422855468357,0.999861577144532
"49",1.29503879338632e-05,0.999987049612066
"50",1.75266359732782e-06,0.999998247336403
"51",9.17871641004756e-05,0.999908212835899
"52",1.42994532762796e-06,0.999998570054672
"53",2.24633437610653e-06,0.999997753665624
"54",2.0260846771133e-05,0.999979739153229
"55",3.69992563249025e-06,0.999996300074367
"56",2.5364060886663e-07,0.999999746359391
"57",4.73098073721175e-06,0.999995269019263
"58",2.35517014443948e-06,0.999997644829856
"59",1.93788546442006e-06,0.999998062114535
"60",3.25378149228532e-06,0.999996746218508
"61",1.32207650897468e-05,0.99998677923491
"62",3.69525588667024e-10,0.999999999630474
"63",1.60197825246998e-06,0.999998398021747
"64",2.66184643812308e-07,0.999999733815356
"65",3.38731917628018e-05,0.999966126808237
"66",2.1814306897077e-09,0.999999997818569
"67",2.91409832304066e-08,0.999999970859017
"68",1.79808359556259e-05,0.999982019164044
