"","(1,R1)","(2,R1)"
"1",0.238157708822649,0.76184229117735
"2",0.217181056231876,0.782818943768124
"3",0.178209301299206,0.821790698700794
"4",0.186659722919694,0.813340277080306
"5",0.187080593569954,0.812919406430046
"6",0.187361348851718,0.812638651148282
"7",0.188445079667413,0.811554920332587
"8",0.196287825353787,0.803712174646213
"9",0.204747158997714,0.795252841002286
"10",0.00684234046730451,0.993157659532696
"11",0.00409439784450382,0.995905602155496
"12",0.00409014584485525,0.995909854155145
"13",6.79360686304768e-06,0.999993206393137
"14",5.56958655776372e-06,0.999994430413442
"15",0.000423182275633719,0.999576817724366
"16",0.00042164444447523,0.999578355555525
"17",0.651439752726475,0.348560247273525
"18",0.801090111328868,0.198909888671132
"19",0.816461626738599,0.183538373261401
"20",0.856568453657549,0.143431546342451
"21",0.867013978050952,0.132986021949048
"22",0.974818353338204,0.0251816466617955
"23",0.993166219259276,0.00683378074072441
"24",0.994048892950448,0.00595110704955164
"25",0.997506290641257,0.00249370935874274
"26",0.999526335347521,0.000473664652479442
"27",0.996181665465548,0.00381833453445242
"28",0.999113467104779,0.00088653289522106
"29",0.99976206116357,0.000237938836429953
"30",0.999803098389326,0.000196901610674319
"31",0.999880078098073,0.000119921901926779
"32",0.999886781393072,0.000113218606928415
"33",0.999786914212063,0.000213085787936556
"34",0.999822551720976,0.000177448279023414
"35",0.999910398857195,8.9601142804702e-05
"36",0.999910509012791,8.94909872084457e-05
"37",0.99990949365681,9.05063431902504e-05
"38",0.999899396430622,0.000100603569377504
"39",0.999928282696966,7.17173030344083e-05
"40",0.999906985542555,9.30144574451582e-05
"41",0.999889110943806,0.000110889056193718
"42",0.999804420656859,0.000195579343140512
"43",0.999821393851669,0.000178606148331381
"44",0.999817447003977,0.000182552996022621
"45",0.999745325469529,0.000254674530471318
"46",0.999746178127604,0.000253821872396253
"47",0.999768269743178,0.000231730256822201
"48",0.999849405967713,0.000150594032286608
"49",0.993976644469558,0.00602335553044194
"50",0.998835632250379,0.00116436774962096
"51",0.999498381628235,0.000501618371765312
"52",0.984411464243383,0.0155885357566167
"53",0.999397341129824,0.000602658870176296
"54",0.869346609831237,0.130653390168763
"55",0.874589671185859,0.125410328814141
"56",0.954596796957919,0.0454032030420808
"57",0.976339857920537,0.0236601420794634
"58",0.986124819212776,0.0138751807872241
"59",0.988303526882845,0.0116964731171545
"60",0.989973361018405,0.0100266389815951
"61",0.993392834773224,0.00660716522677612
"62",0.997751913361062,0.00224808663893766
"63",0.998835938800678,0.00116406119932167
"64",0.999141100962766,0.00085889903723419
"65",0.999147762978457,0.000852237021543213
"66",0.999278555865496,0.00072144413450414
"67",0.999505740527314,0.000494259472686254
"68",0.999716641634688,0.000283358365311457
"69",0.999836989417678,0.000163010582321581
"70",0.999975817119764,2.41828802357736e-05
"71",0.999976051224101,2.39487758990088e-05
"72",0.999996841063644,3.1589363563839e-06
"73",0.999997771905887,2.22809411290188e-06
"74",0.99999778311331,2.21688669029347e-06
"75",0.999996979016387,3.02098361354035e-06
"76",0.999991526930535,8.47306946524201e-06
"77",0.999999652773402,3.47226598297051e-07
"78",0.999999513100429,4.86899571404372e-07
"79",0.999999809036501,1.90963499375709e-07
"80",0.999996702679881,3.29732011930175e-06
"81",0.999999835997735,1.64002264914418e-07
"82",0.999999827475474,1.72524526283523e-07
"83",0.999999679970175,3.20029825332671e-07
"84",0.999999517737488,4.82262511535817e-07
"85",0.999999564115637,4.35884363290582e-07
"86",0.999998428868879,1.57113112074344e-06
"87",0.999998114838922,1.88516107822452e-06
"88",0.999990502502879,9.49749712146404e-06
"89",0.999997673314834,2.32668516569153e-06
"90",0.999999416514485,5.83485514903886e-07
"91",0.999999975777275,2.4222724899569e-08
"92",0.999999998648197,1.35180324601541e-09
"93",0.999991521795726,8.47820427442408e-06
"94",0.999997036004755,2.96399524446976e-06
"95",0.999988677758955,1.1322241044906e-05
"96",0.999984271579821,1.57284201791925e-05
"97",0.999995286056697,4.71394330290738e-06
"98",0.999995571014036,4.42898596400314e-06
"99",0.999996683945418,3.31605458226008e-06
"100",0.999989356727104,1.06432728962636e-05
"101",0.999998480619866,1.5193801340257e-06
"102",0.999998441645998,1.55835400214857e-06
"103",0.999998528902677,1.47109732248051e-06
"104",0.999998478206066,1.52179393392043e-06
"105",0.999999936374781,6.36252187808679e-08
"106",0.999999949360913,5.06390875115203e-08
"107",0.999999957839592,4.21604076604198e-08
"108",0.999999963436492,3.65635082457396e-08
"109",0.99999996189778,3.81022198479243e-08
"110",0.999999942661687,5.73383127249763e-08
"111",0.999999959362879,4.06371209628937e-08
"112",0.999999814080917,1.85919083289757e-07
