"","(1,R1)","(2,R1)"
"1",0.662408130745751,0.337591869254249
"2",0.970571823387033,0.0294281766129672
"3",0.997284990723977,0.00271500927602254
"4",0.999385739622409,0.000614260377591006
"5",0.999811470401615,0.00018852959838537
"6",0.999731635536326,0.000268364463673831
"7",0.999964999508669,3.50004913305094e-05
"8",0.999994496517324,5.50348267647778e-06
"9",0.977516507869134,0.0224834921308656
"10",0.95885558917489,0.0411444108251103
"11",0.00593375973400232,0.994066240265998
"12",0.0001972706868238,0.999802729313176
"13",0.00242646254888883,0.997573537451111
"14",2.33329005793221e-05,0.999976667099421
"15",2.24540840819801e-06,0.999997754591592
"16",0.993731929951789,0.00626807004821098
"17",0.999973456543447,2.6543456553064e-05
"18",0.999982358162594,1.76418374063682e-05
"19",0.999998300789397,1.69921060296142e-06
"20",0.999999953857607,4.6142393539795e-08
"21",0.999995840550413,4.15944958680504e-06
"22",0.999999981545056,1.84549437700333e-08
"23",0.999999214108634,7.85891366201944e-07
"24",0.999999181926479,8.18073521427261e-07
"25",0.99999996591129,3.4088709956352e-08
"26",0.999999939717063,6.02829368480304e-08
"27",0.999999975627125,2.43728752667578e-08
"28",0.999999852570501,1.47429499213196e-07
"29",0.999998710262231,1.28973776883996e-06
"30",0.999999867373773,1.32626226864186e-07
"31",0.999999654912531,3.45087468531401e-07
"32",0.999999605174802,3.94825197692138e-07
"33",0.487359818902413,0.512640181097587
"34",0.00059526109913872,0.999404738900861
"35",0.000346943632373816,0.999653056367626
"36",0.000170277688050506,0.999829722311949
"37",0.000116176817726084,0.999883823182274
"38",0.000109882558750584,0.999890117441249
"39",0.000304642578611812,0.999695357421388
"40",0.00020294852586422,0.999797051474136
"41",0.000178592017587076,0.999821407982413
"42",3.62765800836809e-05,0.999963723419916
"43",3.02755439421081e-05,0.999969724456058
"44",5.50546734143745e-05,0.999944945326586
"45",0.000311926611968733,0.999688073388031
"46",0.000267568137417924,0.999732431862582
"47",0.000255382236309535,0.99974461776369
"48",0.000241124013103983,0.999758875986896
"49",6.3731037830475e-06,0.999993626896217
"50",2.56924237778561e-06,0.999997430757622
"51",0.000242952265518983,0.999757047734481
"52",0.000307698184349382,0.99969230181565
"53",0.000207436854883969,0.999792563145116
"54",0.000132853049914796,0.999867146950085
"55",5.09644199600615e-05,0.99994903558004
"56",5.83452235394921e-05,0.999941654776461
"57",9.11956305621626e-06,0.999990880436944
"58",1.40666379968747e-05,0.999985933362003
"59",2.76175726372739e-05,0.999972382427363
"60",1.81723624109747e-05,0.999981827637589
"61",1.54404030425348e-05,0.999984559596958
"62",2.1727935371829e-05,0.999978272064628
"63",1.42219181242494e-05,0.999985778081876
"64",5.14857908033271e-05,0.999948514209197
"65",8.57394709153954e-05,0.999914260529084
"66",8.56066653320533e-06,0.999991439333467
"67",3.75426070615169e-05,0.999962457392938
"68",3.34454921245351e-06,0.999996655450788
"69",2.93938941300403e-05,0.99997060610587
"70",2.17139943163184e-06,0.999997828600568
"71",1.90370991449281e-06,0.999998096290085
"72",4.41757684849677e-06,0.999995582423151
"73",3.07924647415184e-05,0.999969207535258
"74",0.000157328020273087,0.999842671979727
"75",0.00031135541205586,0.999688644587944
"76",8.20253807533407e-06,0.999991797461925
"77",8.03660156209406e-06,0.999991963398438
"78",9.36192905501643e-06,0.999990638070945
"79",1.05939081978827e-05,0.999989406091802
"80",0.000169055636916053,0.999830944363084
"81",1.43077216121799e-05,0.999985692278388
"82",5.41643142601965e-06,0.999994583568574
"83",0.000107601477002099,0.999892398522998
"84",4.47045929336223e-06,0.999995529540707
"85",6.20532950032899e-06,0.9999937946705
"86",2.4043233158872e-05,0.999975956766841
"87",4.28126719374183e-06,0.999995718732806
"88",2.92581341858874e-07,0.999999707418658
"89",1.01130478879096e-05,0.999989886952112
"90",4.59891587969951e-06,0.99999540108412
"91",3.47183975387135e-06,0.999996528160246
"92",5.4188415389444e-06,0.999994581158461
"93",2.04680925406007e-05,0.999979531907459
"94",8.06159650577665e-06,0.999991938403494
"95",5.85753535522218e-06,0.999994142464645
"96",1.74944430173531e-06,0.999998250555698
"97",4.82491958566922e-05,0.999951750804143
"98",2.02768519658446e-07,0.99999979723148
"99",3.32798005639564e-07,0.999999667201994
"100",2.85049415120575e-05,0.999971495058488
"101",1.93378880293705e-07,0.99999980662112
"102",1.57205923449352e-06,0.999998427940766
"103",5.10875762845838e-06,0.999994891242372
"104",7.79074184196935e-05,0.99992209258158
"105",2.48307889902035e-06,0.999997516921101
"106",4.41147047382578e-05,0.999955885295262
"107",4.60095709867278e-05,0.999953990429013
"108",9.65877463469052e-06,0.999990341225365
"109",3.77372704638864e-07,0.999999622627295
"110",3.25843157566351e-05,0.999967415684243
"111",1.50795196308984e-05,0.999984920480369
"112",6.79045308187304e-05,0.999932095469181
"113",8.33153805846991e-07,0.999999166846194
"114",5.26008142126813e-06,0.999994739918579
"115",6.3525121658898e-05,0.999936474878341
"116",4.01438305894068e-05,0.99995985616941
"117",4.72230887344023e-05,0.999952776911266
"118",7.71622488225317e-06,0.999992283775118
"119",1.11226599355796e-05,0.999988877340064
"120",4.52502923696103e-05,0.99995474970763
"121",7.89779167484231e-05,0.999921022083252
"122",7.70749744088041e-06,0.999992292502559
"123",1.07068172844468e-05,0.999989293182715
"124",1.74672125898985e-05,0.99998253278741
"125",3.21656899776355e-05,0.999967834310022
"126",5.33678596833058e-06,0.999994663214032
"127",2.09981006376206e-05,0.999979001899362
"128",2.60537362399926e-05,0.99997394626376
"129",1.28534031927161e-05,0.999987146596807
"130",3.59333865814355e-06,0.999996406661342
"131",1.65008276968962e-06,0.99999834991723
"132",1.30133263292652e-06,0.999998698667367
"133",2.16626269064936e-06,0.999997833737309
"134",3.21854981917182e-06,0.999996781450181
"135",4.01222813491374e-09,0.999999995987772
"136",3.36554404983953e-07,0.999999663445595
"137",1.49531041161069e-07,0.999999850468959
"138",2.36332741666485e-07,0.999999763667258
"139",1.1836640418536e-06,0.999998816335958
"140",6.80152982924763e-06,0.999993198470171
"141",1.19803666650937e-05,0.999988019633335
"142",0.000203132600309374,0.999796867399691
"143",1.35159328610608e-05,0.999986484067139
"144",4.12174660560043e-05,0.999958782533944
"145",2.75598266129311e-06,0.999997244017339
"146",2.19380819915813e-06,0.999997806191801
"147",2.7315999102098e-06,0.99999726840009
"148",3.01270314142729e-06,0.999996987296859
"149",2.2743533400414e-05,0.9999772564666
"150",1.94598382143176e-05,0.999980540161786
"151",3.29273115212507e-05,0.999967072688479
"152",1.80292883692039e-05,0.999981970711631
"153",1.79738831722608e-05,0.999982026116828
"154",1.26300138200688e-06,0.999998736998618
"155",4.02807366057695e-06,0.999995971926339
"156",4.90614737748718e-05,0.999950938526225
"157",3.45254317800019e-05,0.99996547456822
"158",3.69995272740017e-05,0.999963000472726
"159",2.6005596721355e-06,0.999997399440328
"160",3.47386858241205e-05,0.999965261314176
"161",2.7365012054882e-05,0.999972634987945
"162",1.33439866596767e-05,0.99998665601334
"163",1.30951059478107e-05,0.999986904894052
"164",0.493557471649275,0.506442528350725
"165",0.00584910735675058,0.994150892643249
"166",0.000129207648967322,0.999870792351033
"167",3.09967231850562e-05,0.999969003276815
"168",4.37574709327255e-05,0.999956242529067
"169",0.854238141525147,0.145761858474853
"170",0.703034462428346,0.296965537571654
"171",0.997143731734556,0.00285626826544372
"172",0.998545867089107,0.0014541329108932
"173",0.998911758737411,0.00108824126258884
"174",0.99964014486422,0.000359855135780175
"175",0.999789518030414,0.000210481969585516
"176",0.999992762282262,7.23771773834525e-06
"177",0.999995469456313,4.5305436865384e-06
"178",0.9999997550414,2.44958600177393e-07
"179",0.999999811902879,1.88097120709316e-07
"180",0.99999977374448,2.26255520124254e-07
"181",0.00844202639003972,0.99155797360996
"182",9.29977020050608e-05,0.999907002297995
"183",1.20258868823984e-05,0.999987974113118
"184",9.01108343472761e-06,0.999990988916565
"185",2.88874168823929e-05,0.999971112583118
"186",5.42185431071197e-05,0.999945781456893
"187",5.40782927351599e-05,0.999945921707265
"188",0.00198258083982297,0.998017419160177
"189",0.000185791569672686,0.999814208430327
"190",7.22634460900344e-05,0.99992773655391
"191",2.82619615924227e-05,0.999971738038408
"192",1.69508763224234e-05,0.999983049123678
"193",1.68523250856808e-05,0.999983147674914
"194",8.96060444351988e-06,0.999991039395556
"195",2.49782196559708e-05,0.999975021780344
"196",1.29031663466193e-05,0.999987096833653
"197",1.11693571174849e-05,0.999988830642883
"198",0.000357210936741447,0.999642789063259
"199",0.000416282540339186,0.999583717459661
"200",0.000347914898459748,0.99965208510154
"201",0.000624285262438366,0.999375714737562
"202",0.000326436141402763,0.999673563858597
"203",0.000345737205059914,0.99965426279494
"204",0.000178700007452527,0.999821299992548
"205",7.73083140785457e-05,0.999922691685921
"206",7.19815750720245e-05,0.999928018424928
"207",0.000147954931866972,0.999852045068133
"208",7.05784861103053e-09,0.999999992942151
"209",0.96965104270469,0.0303489572953096
"210",0.99179024711187,0.0082097528881305
"211",0.999188588788493,0.000811411211507245
"212",0.999974589874571,2.54101254293391e-05
"213",0.999855940817272,0.000144059182727656
"214",0.992766231403927,0.00723376859607356
"215",0.803451647243466,0.196548352756534
"216",0.994571716079387,0.0054282839206132
"217",0.996752346330159,0.00324765366984108
"218",0.998778005616766,0.00122199438323372
"219",0.999980658648136,1.9341351863832e-05
"220",0.999998098309414,1.9016905863262e-06
"221",0.790542963053475,0.209457036946525
"222",0.777830914486439,0.222169085513561
"223",0.0370936979592635,0.962906302040736
"224",0.967148527765433,0.0328514722345667
"225",0.990041919225557,0.00995808077444292
"226",0.99520295557839,0.00479704442160991
"227",0.999511994373555,0.000488005626445011
"228",0.99981422366871,0.000185776331290078
"229",0.999859514818189,0.000140485181810874
"230",0.999996851713167,3.14828683272616e-06
"231",0.999997004385196,2.99561480451054e-06
"232",0.999821212157437,0.000178787842562921
"233",0.999991016680349,8.98331965087285e-06
"234",0.999981840862532,1.81591374675068e-05
"235",0.999989179926463,1.08200735372e-05
"236",0.999989137705383,1.08622946165569e-05
"237",0.999972676834863,2.73231651372219e-05
"238",0.999950717715445,4.92822845554892e-05
"239",0.99997564738144,2.4352618559855e-05
"240",0.999998591188482,1.40881151751099e-06
"241",0.999999015211912,9.84788088312205e-07
"242",0.999988968861533,1.10311384673674e-05
"243",0.99999911570985,8.8429014967243e-07
"244",0.999984295597862,1.57044021376084e-05
"245",0.999998374077658,1.62592234184591e-06
"246",0.999979228509279,2.07714907209717e-05
"247",0.999990714428416,9.28557158427574e-06
"248",0.999681694160172,0.000318305839828304
"249",0.999844942524615,0.000155057475384929
"250",0.999882970721941,0.000117029278058681
"251",0.996530981533775,0.00346901846622536
"252",0.999279696993864,0.000720303006136292
"253",0.999880941225623,0.000119058774376856
"254",0.999652958982437,0.000347041017562718
"255",0.997624993967506,0.00237500603249365
"256",0.990270976325553,0.00972902367444692
"257",0.990403039686494,0.00959696031350594
"258",0.999693380795211,0.000306619204788695
"259",0.99922956595359,0.000770434046409917
"260",0.933966084574124,0.0660339154258762
"261",0.00574184379451773,0.994258156205482
"262",0.00547698676849903,0.994523013231501
"263",0.93472605307925,0.0652739469207498
"264",0.87508704993436,0.12491295006564
"265",0.990358764603131,0.00964123539686857
"266",0.999086310345267,0.000913689654732973
"267",0.999125118674384,0.000874881325615939
"268",0.98320051283258,0.0167994871674202
"269",0.915887648634323,0.0841123513656768
"270",0.982978855654826,0.0170211443451735
"271",0.990665829392701,0.00933417060729881
"272",0.998400959719056,0.00159904028094372
"273",0.99663842064011,0.00336157935989041
"274",0.998700482236278,0.00129951776372185
"275",0.998298635486349,0.00170136451365043
"276",0.969228918735357,0.0307710812646426
"277",0.997831890478493,0.00216810952150723
"278",0.998560928508786,0.0014390714912135
"279",0.0611056353697588,0.938894364630241
"280",0.000580053030869406,0.999419946969131
"281",0.000436743815145265,0.999563256184855
"282",0.000320236740365136,0.999679763259635
"283",0.0600813152538848,0.939918684746115
"284",0.00413973251518475,0.995860267484815
"285",0.00402008680907866,0.995979913190921
"286",0.0681043044071628,0.931895695592837
"287",0.106961644586155,0.893038355413845
"288",0.771944931578423,0.228055068421577
"289",0.996612264917768,0.00338773508223206
"290",0.999584492855273,0.000415507144727451
"291",0.999940069292673,5.99307073271798e-05
"292",0.999997727369053,2.27263094644736e-06
"293",0.999997812308328,2.18769167190639e-06
"294",0.999999859928299,1.40071701363e-07
"295",0.999996471251033,3.52874896644701e-06
"296",0.999999980740463,1.92595372888381e-08
"297",0.999999999636206,3.63794086520981e-10
"298",0.734562120089541,0.265437879910459
"299",0.156673447337542,0.843326552662458
"300",0.00576785836457361,0.994232141635426
"301",0.000390854213872253,0.999609145786128
"302",0.000320814085765226,0.999679185914235
"303",0.000285964312434609,0.999714035687565
"304",0.000313517039300765,0.999686482960699
"305",0.000355856146459906,0.99964414385354
"306",0.00263487365524778,0.997365126344752
"307",1.75351702831365e-05,0.999982464829717
"308",6.38220778484531e-07,0.999999361779221
"309",6.66852942594136e-07,0.999999333147057
"310",2.17091257653058e-06,0.999997829087423
"311",1.27416018161905e-06,0.999998725839818
"312",6.90184815093965e-07,0.999999309815185
"313",3.26329804073306e-07,0.999999673670196
"314",2.80505384870847e-08,0.999999971949462
"315",1.27474304278532e-06,0.999998725256957
"316",1.90566220949401e-07,0.999999809433779
"317",4.46219195030319e-07,0.999999553780805
"318",6.84561166538279e-07,0.999999315438833
"319",9.08082390942472e-07,0.999999091917609
"320",3.03294905496107e-06,0.999996967050945
"321",3.0092648748637e-06,0.999996990735125
"322",3.84669360178444e-08,0.999999961533064
