"","(1,R1)","(2,R1)"
"1",0.988671256816551,0.0113287431834493
"2",0.988718268668093,0.0112817313319073
"3",0.984316396812647,0.0156836031873527
"4",0.987734804156806,0.0122651958431939
"5",0.988027595306168,0.0119724046938318
"6",0.998088431074058,0.00191156892594225
"7",0.997861048810497,0.0021389511895028
"8",0.998392090687772,0.00160790931222819
"9",0.998361415953871,0.00163858404612902
"10",0.997857430870038,0.00214256912996182
"11",0.997635042073664,0.00236495792633571
"12",0.994402203463815,0.00559779653618541
"13",0.99758804944507,0.00241195055492972
"14",0.0445377313886508,0.955462268611349
"15",0.0345524215879818,0.965447578412018
"16",0.0165952567718836,0.983404743228117
"17",0.00409081319035643,0.995909186809644
"18",0.000603021314599664,0.9993969786854
"19",7.75755124448042e-05,0.999922424487555
"20",1.14238172526265e-05,0.999988576182747
"21",1.34611116010481e-05,0.999986538888399
"22",1.91019422134158e-05,0.999980898057787
"23",5.6468833544943e-05,0.999943531166455
"24",0.000143957003509001,0.999856042996491
"25",0.000145333203193396,0.999854666796807
"26",0.000170314925966425,0.999829685074034
"27",0.000219341741811374,0.999780658258189
"28",1.88239913109938e-05,0.999981176008689
"29",6.60690475211575e-06,0.999993393095248
"30",3.94079444667404e-06,0.999996059205553
"31",1.79865887693907e-06,0.999998201341123
"32",1.68559826654276e-06,0.999998314401733
"33",3.32005561927547e-06,0.999996679944381
"34",4.63768237899649e-05,0.99995362317621
"35",1.02213383335001e-05,0.999989778661666
"36",4.23051000817681e-05,0.999957694899918
"37",5.2690132420936e-05,0.999947309867579
"38",8.10915963924898e-05,0.999918908403608
"39",0.000102700171450558,0.99989729982855
"40",0.000102790745374491,0.999897209254626
"41",3.59966921579439e-06,0.999996400330784
"42",3.19936471710432e-07,0.999999680063528
"43",4.15691515283961e-05,0.999958430848472
"44",4.31423055432966e-05,0.999956857694457
"45",6.80119833109327e-05,0.999931988016689
"46",1.45840415462076e-07,0.999999854159585
"47",1.35894046436349e-07,0.999999864105954
"48",1.11824266290221e-07,0.999999888175734
"49",1.03186867022509e-07,0.999999896813133
"50",1.20736572266058e-07,0.999999879263428
"51",1.46708816673512e-07,0.999999853291184
"52",5.33391028972584e-08,0.999999946660897
"53",3.54151373037637e-08,0.999999964584863
"54",3.95672581224523e-07,0.999999604327419
"55",1.14077928122023e-05,0.999988592207188
"56",1.21936448035233e-05,0.999987806355197
"57",2.78385046578936e-05,0.999972161495342
"58",4.88315793324176e-05,0.999951168420668
"59",4.19256726974115e-08,0.999999958074327
"60",4.81396193419426e-08,0.999999951860381
"61",2.48339691005635e-08,0.999999975166031
"62",4.77231968077686e-06,0.999995227680319
"63",3.6328254938116e-05,0.999963671745062
"64",0.000135206973043763,0.999864793026956
"65",3.21131220033709e-08,0.999999967886878
"66",1.04322824638314e-05,0.999989567717536
"67",2.67306820681079e-05,0.999973269317932
"68",4.79363811131219e-05,0.999952063618887
"69",2.92417592425238e-07,0.999999707582408
"70",9.97127537715381e-06,0.999990028724623
"71",4.04144025083913e-05,0.999959585597492
"72",4.47729217453706e-07,0.999999552270783
"73",7.60939298175474e-07,0.999999239060702
"74",0.000111258647398152,0.999888741352602
"75",2.01355417775892e-05,0.999979864458223
"76",5.09491916011161e-05,0.999949050808399
"77",2.71412604797314e-06,0.999997285873952
"78",5.88672894122805e-05,0.999941132710588
"79",2.81189964581533e-06,0.999997188100354
"80",3.00661361888809e-06,0.999996993386381
"81",3.46006388779397e-06,0.999996539936112
"82",4.09914924871442e-06,0.999995900850751
"83",1.78693393876841e-05,0.999982130660612
"84",5.83071333679157e-05,0.999941692866632
"85",5.51342320232304e-07,0.99999944865768
"86",4.59987130903766e-05,0.99995400128691
"87",5.68370194632302e-05,0.999943162980537
"88",3.50029562959165e-07,0.999999649970437
"89",7.85690325786815e-06,0.999992143096742
"90",6.40415213924279e-05,0.999935958478608
"91",5.66036056283202e-07,0.999999433963944
"92",1.7960087827411e-06,0.999998203991217
"93",3.35745259511242e-06,0.999996642547405
"94",1.34831383073712e-05,0.999986516861693
"95",1.56512512135315e-05,0.999984348748787
"96",0.000118855711726998,0.999881144288273
"97",0.00013744363991048,0.99986255636009
"98",6.05715014147255e-05,0.999939428498585
"99",2.78935766513267e-05,0.999972106423349
"100",2.63817475626644e-05,0.999973618252437
"101",3.80025919891009e-05,0.999961997408011
"102",0.000375681422424897,0.999624318577575
"103",0.000141862736816164,0.999858137263184
"104",0.000409661427196205,0.999590338572804
"105",0.00178491084271874,0.998215089157281
"106",0.00155584157768926,0.998444158422311
"107",1.24705507049579e-05,0.999987529449295
"108",3.51366747128956e-06,0.999996486332529
"109",3.28861675321982e-06,0.999996711383247
"110",3.30082485670962e-06,0.999996699175143
"111",7.51326529954013e-07,0.99999924867347
"112",6.41287999506003e-07,0.999999358712001
"113",6.24142075131543e-07,0.999999375857925
"114",6.3670958110335e-07,0.999999363290419
"115",6.66169689800873e-07,0.99999933383031
"116",1.75137330936326e-05,0.999982486266906
"117",7.34303897021957e-07,0.999999265696103
"118",8.67081144949895e-07,0.999999132918855
"119",1.09794965926749e-06,0.999998902050341
"120",4.61585673376513e-05,0.999953841432662
"121",0.000137604883303497,0.999862395116697
"122",0.000625725484856806,0.999374274515143
"123",0.000118775999802425,0.999881224000198
"124",0.000263483641027544,0.999736516358973
"125",0.000446965002479028,0.999553034997521
"126",3.94400716866979e-05,0.999960559928313
"127",1.92674811815732e-05,0.999980732518819
"128",1.8750903262581e-05,0.999981249096737
"129",3.77111884980575e-05,0.999962288811502
"130",6.83981773017755e-05,0.999931601822698
"131",0.000136200494859351,0.999863799505141
"132",0.000228770651044291,0.999771229348956
"133",0.00048267384929091,0.999517326150709
"134",0.00149845141744779,0.998501548582552
"135",0.00023044714099764,0.999769552859002
"136",0.000501342366728977,0.999498657633271
"137",0.00134470137173528,0.998655298628265
"138",0.00015716669936155,0.999842833300639
"139",0.000133830849122491,0.999866169150878
"140",0.000151354820568777,0.999848645179431
"141",0.000766889509409597,0.999233110490591
"142",0.000344277996185848,0.999655722003814
"143",1.04766118665605e-05,0.999989523388134
"144",0.000271712136072912,0.999728287863927
"145",0.000275115124700539,0.9997248848753
"146",6.72585583085528e-06,0.999993274144169
"147",3.55049729126416e-06,0.999996449502709
"148",2.16848760975516e-06,0.99999783151239
"149",3.00968405867091e-06,0.999996990315941
"150",0.000267942488817716,0.999732057511182
"151",7.85314106930852e-06,0.999992146858931
"152",0.00016995275919022,0.99983004724081
"153",3.13543327335603e-05,0.999968645667267
"154",4.84624952007724e-05,0.999951537504799
"155",5.69154223581114e-05,0.999943084577642
"156",3.13205568350551e-05,0.999968679443165
"157",4.41280300767494e-05,0.999955871969923
"158",0.000185400784637559,0.999814599215362
"159",0.000104085455580819,0.999895914544419
"160",0.000106667644283771,0.999893332355716
"161",0.000128696954681092,0.999871303045319
"162",0.000152597248150993,0.999847402751849
"163",0.00016842740266632,0.999831572597334
"164",0.000445883074075216,0.999554116925925
"165",0.00056896493447539,0.999431035065525
"166",0.000257511791480997,0.999742488208519
"167",5.80620619680831e-05,0.999941937938032
"168",2.16823932023923e-05,0.999978317606798
"169",3.97826686694115e-05,0.999960217331331
"170",7.3246132661742e-05,0.999926753867338
"171",9.78641089039416e-05,0.999902135891096
"172",0.000200226577623285,0.999799773422377
"173",0.000236274139278473,0.999763725860722
"174",0.000292477976797643,0.999707522023203
"175",0.000131300162445441,0.999868699837555
"176",8.86090535018293e-05,0.999911390946498
"177",0.000628832589301178,0.999371167410699
"178",3.8050827931749e-05,0.999961949172068
"179",3.0850272894289e-05,0.999969149727106
"180",2.75357571025929e-05,0.999972464242898
"181",2.03878829890331e-05,0.999979612117011
"182",0.000514877894771048,0.999485122105229
"183",4.16891179443178e-05,0.999958310882056
"184",0.000143801820674899,0.999856198179325
"185",0.000218437888639802,0.99978156211136
"186",0.000371860933901039,0.999628139066099
"187",1.92464010634111e-05,0.999980753598937
"188",1.68390550700649e-05,0.99998316094493
"189",5.68390643878406e-05,0.999943160935612
"190",0.000210045254830973,0.999789954745169
"191",6.06476622126458e-05,0.999939352337788
"192",0.000200086416239252,0.999799913583761
"193",4.60756062719838e-06,0.999995392439373
"194",3.42760652853802e-06,0.999996572393472
"195",3.10233412596592e-06,0.999996897665874
"196",3.88648104721456e-06,0.999996113518953
"197",1.1682321266468e-05,0.999988317678734
