"","alpha","sigma.sq","theta"
"Dactylocladus_stenostachys",0.131786177741213,4.11682598536402e-05,5.68351711655948
"Axinandra_coriacea",0.131786126497208,4.11881166331688e-05,5.68351336711267
"Axinandra_zeylanica",0.131786126497208,4.11881166331688e-05,5.68351336711267
"Crypteronia_paniculata",0.131786143085281,4.11866389161301e-05,5.68351391422319
"Crypteronia_borneensis",0.131786104517114,4.11966630770924e-05,5.68351158032168
"Crypteronia_glabriflora",0.131786099976686,4.11982277425799e-05,5.68351119233492
"Crypteronia_griffithii",0.131786099976686,4.11982277425799e-05,5.68351119233492
"Alzatea_verticillata",0.131786081002812,4.11415290512315e-05,5.68352134545485
"Olinia_emarginata",0.136858512279553,3.00292726133768e-05,5.69134569666488
"Olinia_vanguerioides",0.136858512279553,3.00292726133768e-05,5.69134569666488
"Olinia_radiata",0.136858514327544,3.00281498620151e-05,5.69134573248554
"Olinia_capensis",0.136858503905857,3.00334493105984e-05,5.69134556635296
"Olinia_cymosa",0.136858503503248,3.00336674090583e-05,5.69134555969584
"Olinia_ventosa",0.136858503503248,3.00336674090583e-05,5.69134555969584
"Rhynchocalyx_lawsonioides",0.131786015882297,4.11352669276038e-05,5.68352254288814
"Glischrocolla_formosa",0.131786159562827,4.11985975840995e-05,5.68350952040416
"Endonema_lateriflora",0.131786154089593,4.11999770976356e-05,5.68350920649703
"Endonema_retzioides",0.131786154089593,4.11999770976356e-05,5.68350920649703
"Brachysiphon_acutus",0.131786196013084,4.12094571957883e-05,5.68350717358982
"Stylapterus_micranthus",0.131786196013084,4.12094571957883e-05,5.68350717358982
"Saltera_sarcocolla",0.131786184356537,4.12123905297632e-05,5.68350651132361
"Sonderothamnus_petraeus",0.131786183631614,4.12125556357105e-05,5.6835064733056
"Sonderothamnus_speciosus",0.131786183631614,4.12125556357105e-05,5.6835064733056
"Brachysiphon_mundii",0.131786201435647,4.12092958775351e-05,5.68350721211627
"Brachysiphon_rupestris",0.131786201360746,4.12093860277035e-05,5.68350719214815
"Stylapterus_fruticulosus",0.131786192615184,4.12145279644861e-05,5.6835060403501
"Brachysiphon_fucatus",0.13178619055566,4.12149313333256e-05,5.68350594867473
"Stylapterus_ericoides",0.13178619055566,4.12149313333256e-05,5.68350594867473
"Brachysiphon_microphyllus",0.131786193537273,4.12143087850488e-05,5.68350609016483
"Penaea_mucronata",0.131786183237834,4.12165994084808e-05,5.68350556892827
"Penaea_acutifolia",0.13178618267049,4.12167260002053e-05,5.68350553997085
"Penaea_dahlgrenii",0.13178618267049,4.12167260002053e-05,5.68350553997085
"Spathandra_blakeoides",0.13686038792485,3.03818616361509e-05,5.69135271472033
"Votomita_guianensis",0.136860416739168,3.03839955087584e-05,5.6913526912827
"Mouriri_crassifolia",0.136860443479743,3.03866624741018e-05,5.6913529025439
"Mouriri_dumetosa",0.136860443479743,3.03866624741018e-05,5.6913529025439
"Mouriri_collocarpa",0.13686044020449,3.03859798622795e-05,5.69135277814212
"Mouriri_sagotiana",0.13686044020449,3.03859798622795e-05,5.69135277814212
"Mouriri_gleasoniana",0.136860438852308,3.03857570521816e-05,5.69135272896507
"Mouriri_helleri",0.136860455026309,3.03889720760215e-05,5.69135377752638
"Mouriri_guianensis",0.136860455012613,3.03890312995795e-05,5.69135381670126
"Mouriri_cyphocarpa",0.136860454601559,3.03892808950771e-05,5.69135398966103
"Mouriri_myrtilloides",0.136860454601559,3.03892808950771e-05,5.69135398966103
"Lijndenia_barteri",0.136860408441421,3.03810852457635e-05,5.69135280621002
"Lijndenia_procteri",0.136860434459252,3.0385836635364e-05,5.69135339035254
"Lijndenia_brenanii",0.136860434359323,3.03858568025e-05,5.69135340232662
"Memecylon_megacarpum",0.136860434359323,3.03858568025e-05,5.69135340232662
"Lijndenia_laurina",0.136860447729463,3.03854886350081e-05,5.69135282425615
"Lijndenia_danguyana",0.13686045191618,3.03867004557017e-05,5.69135312100209
"Lijndenia_roborea",0.13686045191618,3.03867004557017e-05,5.69135312100209
"Warneckea_sansibarica",0.13686045408785,3.03856989949187e-05,5.69135331235506
"Warneckea_melindensis",0.13686045408785,3.03856989949187e-05,5.69135331235506
"Warneckea_jasminoides",0.136860549390383,3.03891467959714e-05,5.69135348220213
"Warneckea_wildeana",0.136860557828411,3.03902890169443e-05,5.69135430935168
"Warneckea_sapinii",0.136860557732716,3.03904990233279e-05,5.69135456666427
"Warneckea_pulcherrima",0.136860556687155,3.03906585334256e-05,5.69135479202436
"Warneckea_austro",0.136860556687155,3.03906585334256e-05,5.69135479202436
"Warneckea_yangambensis",0.136860558040994,3.03904125552878e-05,5.69135446211581
"Warneckea_fosteri",0.136860557847828,3.03905436725367e-05,5.69135463092612
"Warneckea_membranifolia",0.136860556804851,3.03906930608887e-05,5.69135484508372
"Warneckea_cinnamomoides",0.136860556804851,3.03906930608887e-05,5.69135484508372
"Warneckea_fascicularis",0.13686052877283,3.03884722734605e-05,5.69135351937602
"Warneckea_mangrovensis",0.13686052877283,3.03884722734605e-05,5.69135351937602
"Warneckea_madagascariensis",0.136860565999273,3.03900783350799e-05,5.69135418342068
"Warneckea_masoalae",0.136860565999273,3.03900783350799e-05,5.69135418342068
"Warneckea_hedbergiorum",0.13686056843108,3.03902310248783e-05,5.69135443433051
"Warneckea_amaniensis",0.13686056843108,3.03902310248783e-05,5.69135443433051
"Warneckea_erubescens",0.136860570141366,3.03903482647379e-05,5.69135464377599
"Warneckea_schliebenii",0.136860570275612,3.03903744275632e-05,5.69135467948143
"Warneckea_parvifolia",0.136860570381791,3.03904098679035e-05,5.69135472273862
"Warneckea_mouririifolia",0.136860570103161,3.03905743846493e-05,5.69135493549503
"Warneckea_sousae",0.136860570103161,3.03905743846493e-05,5.69135493549503
"Memecylon_lateriflorum",0.136860543726924,3.03851117118472e-05,5.69135341428622
"Memecylon_occultum",0.136860543726924,3.03851117118472e-05,5.69135341428622
"Memecylon_magnifoliatum",0.136860727320618,3.0384059043078e-05,5.6913533044369
"Mouriri_nervosa",0.136860727320618,3.0384059043078e-05,5.6913533044369
"Memecylon_elaeagni",0.136860753364026,3.03859379293191e-05,5.69135362098291
"Memecylon_rivulare",0.136860751622918,3.0386352733212e-05,5.69135389114757
"Memecylon_rostratum",0.136860751622918,3.0386352733212e-05,5.69135389114757
"Memecylon_semseii",0.136860777713083,3.03873066100008e-05,5.69135412174183
"Memecylon_erythranthum",0.136860777713083,3.03873066100008e-05,5.69135412174183
"Memecylon_cogniauxii",0.136860779218424,3.03864924083475e-05,5.69135368455712
"Memecylon_deminutum",0.13686078073437,3.03876822817917e-05,5.69135442174286
"Memecylon_greenwayi",0.136860780089964,3.0387752173206e-05,5.69135451636255
"Memecylon_teitense",0.136860779929862,3.03877672959439e-05,5.69135453789106
"Memecylon_buxoides",0.136860779929862,3.03877672959439e-05,5.69135453789106
"Memecylon_fragrans",0.136860792608191,3.03875054434627e-05,5.69135408082725
"Memecylon_verruculosum",0.136860795822168,3.0387794375166e-05,5.69135430153453
"Memecylon_bachmannii",0.136860796696215,3.03879019974424e-05,5.69135439384112
"Memecylon_buxifolium",0.136860797100376,3.03879721939239e-05,5.69135445181402
"Memecylon_natalense",0.136860797339493,3.03880480037195e-05,5.69135451351817
"Memecylon_torrei",0.136860797339493,3.03880480037195e-05,5.69135451351817
"Memecylon_peracuminatum",0.136860795793838,3.03856079397699e-05,5.69135362444395
"Memecylon_capuronii",0.136860813405858,3.03863287919584e-05,5.69135389638878
"Memecylon_thouarsianum",0.136860813405858,3.03863287919584e-05,5.69135389638878
"Memecylon_perditum",0.136860824178594,3.03861712303523e-05,5.69135400555621
"Memecylon_impressivenum",0.136860825993255,3.03864119600676e-05,5.69135407691097
"Memecylon_strumosum",0.136860825993255,3.03864119600676e-05,5.69135407691097
"Memecylon_louvelianum",0.136860828034501,3.03864457470275e-05,5.69135409229759
"Memecylon_ulopterum",0.136860828626838,3.03871019209011e-05,5.69135454407895
"Memecylon_ovatifolium",0.136860827853177,3.03871951554641e-05,5.69135465866412
"Memecylon_confusum",0.136860827853177,3.03871951554641e-05,5.69135465866412
"Memecylon_longipetalum",0.136860830082213,3.03874774990325e-05,5.69135483236917
