"","alpha","sigma.sq","theta"
"Dactylocladus_stenostachys",0.132172826641154,4.24926389560551e-05,5.68350714175025
"Axinandra_coriacea",0.132172651334453,4.25077738932977e-05,5.68350250169105
"Axinandra_zeylanica",0.132172651334453,4.25077738932977e-05,5.68350250169105
"Crypteronia_paniculata",0.132172630125625,4.25067910829997e-05,5.68350301738615
"Crypteronia_borneensis",0.13217260206011,4.25142977827378e-05,5.68350043531677
"Crypteronia_glabriflora",0.132172600560038,4.2515491326536e-05,5.68350002656415
"Crypteronia_griffithii",0.132172600560038,4.2515491326536e-05,5.68350002656415
"Alzatea_verticillata",0.132173188652797,4.2470801797999e-05,5.68351242569029
"Olinia_emarginata",0.137366573243961,3.02867346253675e-05,5.69130371975734
"Olinia_vanguerioides",0.137366573243961,3.02867346253675e-05,5.69130371975734
"Olinia_radiata",0.137366563078176,3.02858665845078e-05,5.69130371545489
"Olinia_capensis",0.137366609826401,3.02899646371709e-05,5.69130373702787
"Olinia_cymosa",0.137366611744765,3.02901333411245e-05,5.69130373805542
"Olinia_ventosa",0.137366611744765,3.02901333411245e-05,5.69130373805542
"Rhynchocalyx_lawsonioides",0.132173251493003,4.24651881380143e-05,5.68351375409987
"Glischrocolla_formosa",0.132173160590127,4.25157722178256e-05,5.68349857325444
"Endonema_lateriflora",0.132173158076037,4.25168040888298e-05,5.6834982085095
"Endonema_retzioides",0.132173158076037,4.25168040888298e-05,5.6834982085095
"Brachysiphon_acutus",0.132173185641115,4.25246101444152e-05,5.68349584693297
"Stylapterus_micranthus",0.132173185641115,4.25246101444152e-05,5.68349584693297
"Saltera_sarcocolla",0.132173178698883,4.25268044989596e-05,5.68349508359928
"Sonderothamnus_petraeus",0.132173178307142,4.25269276954971e-05,5.68349504035758
"Sonderothamnus_speciosus",0.132173178307142,4.25269276954971e-05,5.68349504035758
"Brachysiphon_mundii",0.132173189377775,4.25245342555347e-05,5.68349589372401
"Brachysiphon_rupestris",0.132173189317612,4.25246042939779e-05,5.68349587054029
"Stylapterus_fruticulosus",0.132173183846796,4.25285613555774e-05,5.68349455161174
"Brachysiphon_fucatus",0.132173182554926,4.25288591141896e-05,5.68349444700974
"Stylapterus_ericoides",0.132173182554926,4.25288591141896e-05,5.68349444700974
"Brachysiphon_microphyllus",0.132173184425992,4.25283976262736e-05,5.68349460830068
"Penaea_mucronata",0.132173178440828,4.25301020005444e-05,5.68349401385606
"Penaea_acutifolia",0.132173178139872,4.25301963852605e-05,5.68349398073245
"Penaea_dahlgrenii",0.132173178139872,4.25301963852605e-05,5.68349398073245
"Spathandra_blakeoides",0.137373972476098,3.04929566861177e-05,5.69132716484111
"Votomita_guianensis",0.137374090655291,3.04927909486794e-05,5.69132740443233
"Mouriri_crassifolia",0.137374269641636,3.04920765894592e-05,5.69132804001318
