"","alpha","sigma.sq","theta"
"Acokanthera_oblongifolia",0.0808829569719235,0.0389278464162952,9.39224363388273
"Acokanthera_rotundata",0.0808829569719235,0.0389278464162952,9.39224363388273
"Acokanthera_oppositifolia",0.0808829921531927,0.0389328513428464,9.3922196273899
"Carissa_macrocarpa",0.0808938713867024,0.0402363780601572,9.38649860860604
"Carissa_carandas",0.0808880126520561,0.0398195176620307,9.38764204633501
"Carissa_spinarum",0.0808880126520561,0.0398195176620307,9.38764204633501
"Carissa_ovata",0.0808880231398492,0.0398206270066044,9.38763757704126
"Carissa_bispinosa",0.0808960501303339,0.0403100997270412,9.38651395704879
"Apocynum_androsaemifolium",0.0799327311800242,0.117272570107196,8.83488598803748
"Apocynum_cannabinum",0.0799327311800242,0.117272570107196,8.83488598803748
"Cleghornia_malaccensis",0.07993031264036,0.117235348354618,8.83508581758263
"Trachelospermum_jasminoides",0.0799438993235704,0.117421085946784,8.83405008373627
"Trachelospermum_asiaticum",0.0799438993235704,0.117421085946784,8.83405008373627
"Trachelospermum_axillare",0.0799438562828415,0.117420314191407,8.83405404812797
"Chonemorpha_fragrans",0.0799419191902668,0.117388052989538,8.83422200771491
"Aganosma_cymosa",0.0799473366905958,0.11747228194403,8.8337755720803
"Aganosma_wallichii",0.0799473366905958,0.11747228194403,8.8337755720803
"Aganosma_schlechteriana",0.0799470294739155,0.117466976029576,8.83380298114184
"Epigynum_auritum",0.0799467363651452,0.117462025210314,8.83382867936133
"Epigynum_cochinchinense",0.0799466592772943,0.117460738691447,8.83383539791688
"Epigynum_griffithianum",0.0799470848843181,0.117468035157648,8.83379766734854
"Epigynum_ridleyi",0.0799470848843181,0.117468035157648,8.83379766734854
"Ichnocarpus_frutescens",0.0799467332238859,0.117461983724587,8.83382891651545
"Pottsia_laxiflora",0.0799427525852122,0.117399548023157,8.83415914468847
"Amalocalyx_microlobus",0.079942009515696,0.117388810419617,8.83421689484729
"Micrechites_polyanthus",0.0799438250296003,0.11741825106945,8.83406303505256
"Micrechites_rhombifolius",0.0799438250296003,0.11741825106945,8.83406303505256
"Micrechites_serpyllifolius",0.0799436643434233,0.117415495331754,8.83407728673489
"Parameria_laevigata",0.0799399355646905,0.11736531926957,8.83435973119974
"Urceola_lucida",0.0799416500075805,0.117394172519815,8.83420957066807
"Urceola_minutiflora",0.0799416500075805,0.117394172519815,8.83420957066807
"Urceola_micrantha",0.0799412666767689,0.117387451816573,8.83424429038419
"Urceola_rosea",0.0799399096427176,0.11736490528453,8.83436190930608
"Streptoechites_chinensis",0.0799306329133193,0.117238224637304,8.83506399504391
"Amphineurion_marginatum",0.0799304151680915,0.11723784000067,8.83507484135826
"Sindechites_henryi",0.0799304151680915,0.11723784000067,8.83507484135826
"Beaumontia_grandiflora",0.0799318822203498,0.117261681009069,8.83494825412572
"Vallaris_solanacea",0.0799318822203498,0.117261681009069,8.83494825412572
"Anodendron_oblongifolium",0.0799289099264938,0.117229119717707,8.83516751400403
"Anodendron_paniculatum",0.0799289099264938,0.117229119717707,8.83516751400403
"Papuechites_aambe",0.0799253861322428,0.117175417173897,8.83546425845386
