"","Clade","ObsSt","Alpha","Sigma","Optim"
"Leucopogon_concinnus","Ericaceae","Biotic",0.0239887110570354,0.128134203868003,8.61826609721305
"Leucopogon_nutans","Ericaceae","Biotic",0.0239868956232721,0.128929984465239,8.61344548351876
"Leucopogon_ovalifolius","Ericaceae","Biotic",0.0239850771683351,0.128168520191817,8.61671429382648
"Leucopogon_strictus","Ericaceae","Biotic",0.0239887142404632,0.128134292380968,8.6182618534024
"Leucopogon_leptanthus","Ericaceae","Biotic",0.0239869014403099,0.128929800571708,8.61344100085429
"Leucopogon_pendulus","Ericaceae","Biotic",0.0239850831679487,0.128168463543967,8.61670999962661
"Leucopogon_obtectus","Ericaceae","Biotic",0.0239887099830295,0.128134193167154,8.61826714323165
"Leucopogon_glaucifolius","Ericaceae","Biotic",0.0239868943984863,0.128930031418943,8.61344618275042
"Leucopogon_cordifolius","Ericaceae","Biotic",0.0239850759320364,0.128168542047842,8.61671492932178
"Leucopogon_racemulosus","Ericaceae","Biotic",0.0239887114034526,0.128134234922309,8.61826515953739
"Leucopogon_allittii","Ericaceae","Biotic",0.0239868960507568,0.128929984496257,8.61344473242817
"Leucopogon_oxycedrus","Ericaceae","Biotic",0.0239850857323236,0.128168444370598,8.61670797788956
"Coleanthera_myrtoides","Ericaceae","Biotic",0.0239887432151048,0.128134761335019,8.61822688399728
"Leucopogon_rotundifolius","Ericaceae","Biotic",0.0239869330115932,0.128928542043001,8.61341829947817
"Styphelia_hainesii","Ericaceae","Biotic",0.0239851194691138,0.128167940125125,8.61668483184001
"Styphelia_tenuifolia","Ericaceae","Biotic",0.0239887435929017,0.128134769136143,8.61822639518454
"Leucopogon_juniperinus","Ericaceae","Biotic",0.0239869846384335,0.12892631786031,8.6133801248945
"Leucopogon_setiger","Ericaceae","Biotic",0.023985177861621,0.128166993696041,8.61664343990591
"Leucopogon_fraseri","Ericaceae","Biotic",0.0239887918895492,0.128135556358868,8.6181650538029
"Astroloma_microdonta","Ericaceae","Biotic",0.0239869751687975,0.128926687364149,8.61338820146361
"Astroloma_pallidum","Ericaceae","Biotic",0.0239851670152494,0.128167121126395,8.61665220203448
"Astroloma_serratifolium","Ericaceae","Biotic",0.0239887800926992,0.128135308598801,8.61818106940307
"Astroloma_ciliatum","Ericaceae","Biotic",0.0239869823707097,0.128926448075687,8.6133821612397
"Astroloma_epacridis","Ericaceae","Biotic",0.0239851723167591,0.128167044642558,8.61664877446277
"Astroloma_recurvum","Ericaceae","Biotic",0.0239887832585845,0.128135331926734,8.61817797667303
"Astroloma_prostratum","Ericaceae","Biotic",0.0239869801887045,0.128926501105996,8.61338466492814
"Astroloma_humifusum","Ericaceae","Biotic",0.0239851775185339,0.128167016305074,8.61664409606142
"Styphelia_viridis","Ericaceae","Biotic",0.0239887731004236,0.128135209565568,8.61818906054144
"Styphelia_adscendens","Ericaceae","Biotic",0.0239869681495645,0.128926983507648,8.61339254772202
"Styphelia_exarrhena","Ericaceae","Biotic",0.0239851637557127,0.128167219229942,8.61665344270725
"Styphelia_tubiflora","Ericaceae","Biotic",0.0239887767146428,0.128135265490895,8.61818503227789
"Astroloma_glaucescens","Ericaceae","Biotic",0.0239869723064298,0.128926831898343,8.61338976773304
"Leucopogon_esquamatus","Ericaceae","Biotic",0.0239851894863321,0.128166849576859,8.616634921698
"Acrothamnus_spathaceus","Ericaceae","Biotic",0.0239889657067148,0.128138490786194,8.61793631985936
"Leucopogon_cymbiformis","Ericaceae","Biotic",0.0239871542778411,0.12891915526575,8.61325718291583
"Leucopogon_pogonocalyx","Ericaceae","Biotic",0.0239853710372525,0.128163937299847,8.61650893307849
"Leucopogon_appressus","Ericaceae","Biotic",0.0239889377021502,0.128137809954752,8.61798509689186
"Agiortia_pleiosperma","Ericaceae","Biotic",0.0239871607461884,0.128918893424088,8.61325289599935
"Leucopogon_crassifolius","Ericaceae","Biotic",0.0239853839545753,0.128163725222212,8.61649999208951
"Leucopogon_corynocarpus","Ericaceae","Biotic",0.0239889418090766,0.12813788017888,8.61797944256487
"Leucopogon_ruscifolius","Ericaceae","Biotic",0.0239871988533546,0.128917202013183,8.61322130746515
"Leucopogon_melaleucoides","Ericaceae","Biotic",0.0239853657433065,0.128163996314604,8.61651264664651
"Leucopogon_leptospermoides","Ericaceae","Biotic",0.0239889280452189,0.128137658548395,8.61799627175599
"Leucopogon_muticus","Ericaceae","Biotic",0.0239871495504407,0.128919317143575,8.61326097341535
"Leucopogon_ericoides","Ericaceae","Biotic",0.0239853656785484,0.128163988178984,8.61651303792092
"Leucopogon_crassiflorus","Ericaceae","Biotic",0.0239889504277941,0.128138085722271,8.61796661701661
"Leucopogon_conostephioides","Ericaceae","Biotic",0.0239872148603172,0.128916394556315,8.61320970992515
"Leucopogon_hispidus","Ericaceae","Biotic",0.0239854406364634,0.128162753940567,8.61645700903749
"Leucopogon_pubescens","Ericaceae","Biotic",0.0239889851980907,0.128138641752086,8.61791967508772
"Astroloma_xerophyllum","Ericaceae","Biotic",0.0239872348472093,0.128915601152319,8.61319403618288
"Styphelia_longifolia","Ericaceae","Biotic",0.0239855440021889,0.128161122039692,8.61637987921929
"Leucopogon_blepharolepis","Ericaceae","Biotic",0.023989059575899,0.128139955323987,8.61781967618157
"Croninia_kingiana","Ericaceae","Biotic",0.023987329658085,0.128911327592387,8.61311878393271
"Acrotriche_rigida","Ericaceae","Biotic",0.0239856606710937,0.128159420990447,8.61630906590478
"Acrotriche_divaricata","Ericaceae","Biotic",0.0239891500385482,0.128141143142218,8.6177243474363
"Acrotriche_parviflora","Ericaceae","Biotic",0.023987424747722,0.128907840694265,8.61306152499225
"Cyathodes_straminea","Ericaceae","Biotic",0.0239857229240658,0.128158368941908,8.61626195978126
"Cyathodes_glauca","Ericaceae","Biotic",0.0239891956350477,0.128141935618793,8.61766161119307
"Lissanthe_brevistyla","Ericaceae","Biotic",0.0239873768419838,0.128909994113716,8.61309987648283
"Lissanthe_rubicunda","Ericaceae","Biotic",0.0239856237881931,0.128160040076577,8.61633680622711
"Leucopogon_pluriloculatus","Ericaceae","Biotic",0.0239891358195292,0.128140920092846,8.61774338869777
"Lissanthe_strigosa","Ericaceae","Biotic",0.0239873836346402,0.128909678813988,8.61309464900318
"Lissanthe_sapida","Ericaceae","Biotic",0.0239856315886726,0.128159901351336,8.61633107994055
"Acrothamnus_suaveolens","Ericaceae","Biotic",0.0239891220047578,0.128140623681605,8.61776348087199
"Styphelia_laeta","Ericaceae","Biotic",0.0239873756385761,0.128910032040401,8.61310151963099
"Acrothamnus_hookeri","Ericaceae","Biotic",0.0239856222260663,0.128160044287357,8.61633857131969
"Acrothamnus_maccraei","Ericaceae","Biotic",0.0239891218903014,0.128140626383054,8.61776351399427
"Leucopogon_parviflorus","Ericaceae","Biotic",0.0239874250499344,0.128907795605597,8.61306251895726
"Agiortia_pedicellata","Ericaceae","Biotic",0.0239856791178065,0.128159089351708,8.61629592374627
"Leptecophylla_abietina","Ericaceae","Biotic",0.0239891503961667,0.128141082772015,8.61772476857567
"Leptecophylla_juniperina_subsp_oxycedrus","Ericaceae","Biotic",0.0239874093738676,0.128908447935349,8.61307509709151
"Leptecophylla_divaricata","Ericaceae","Biotic",0.0239856600143833,0.128159362049466,8.61631006524077
"Leptecophylla_tameiameiae","Ericaceae","Biotic",0.0239891494251725,0.128141079287498,8.61772538809873
"Leucopogon_lanceolatus","Ericaceae","Biotic",0.023987143795179,0.12892021390774,8.61327833907628
"Leucopogon_margarodes","Ericaceae","Biotic",0.0239853570108705,0.128164364597793,8.61653189361691
"Leucopogon_microphyllus","Ericaceae","Biotic",0.0239889324138021,0.128137501811908,8.61801162450935
"Leucopogon_distans","Ericaceae","Biotic",0.0239871573723935,0.128919668376601,8.61326745300891
"Leucopogon_bossiaea","Ericaceae","Biotic",0.0239853585905382,0.1281643566411,8.61653031404775
"Leucopogon_virgatus","Ericaceae","Biotic",0.0239889265175499,0.128137389981768,8.61801925206823
"Leucopogon_apiculatus","Ericaceae","Biotic",0.0239871511845631,0.128919930400562,8.61327228595834
"Leucopogon_cordatus","Ericaceae","Biotic",0.0239853397331925,0.128164636482416,8.61654339401508
"Leucopogon_australis","Ericaceae","Biotic",0.0239889122609829,0.128137160340401,8.61803664929615
"Leucopogon_alternifolius","Ericaceae","Biotic",0.0239871322006706,0.128920704762437,8.61328619102066
"Leucopogon_plumuliflorus","Ericaceae","Biotic",0.0239853490168983,0.128164513695349,8.61653693433006
"Leucopogon_assimilis","Ericaceae","Biotic",0.0239889225490818,0.128137326047442,8.61802439558923
"Leucopogon_amplexicaulis","Ericaceae","Biotic",0.0239871404817745,0.128920372739502,8.61328039212265
"Monotoca_elliptica","Ericaceae","Biotic",0.0239855130815965,0.128161759361366,8.61641806506362
"Monotoca_ledifolia","Ericaceae","Biotic",0.023989040792817,0.12813924096065,8.61786929535204
"Monotoca_scoparia","Ericaceae","Biotic",0.023987282315334,0.128914075897278,8.61317225844407
"Monotoca_rotundifolia","Ericaceae","Biotic",0.0239855207215157,0.128161692064164,8.61641218840389
"Monotoca_empetrifolia","Ericaceae","Biotic",0.0239890695070573,0.128139806622196,8.61783086905018
"Montitega_dealbata","Ericaceae","Biotic",0.0239873328971039,0.128911909841695,8.61313206778779
"Androstoma_verticillata","Ericaceae","Biotic",0.0239856677768051,0.128159276899533,8.61630173324966
"Androstoma_empetrifolia","Ericaceae","Biotic",0.0239891547202743,0.128141270946636,8.61771472019218
"Acrotriche_serrulata","Ericaceae","Biotic",0.0239874330453754,0.128907412367034,8.61305665511089
"Trochocarpa_laurina","Ericaceae","Biotic",0.0239856882803362,0.128158912426635,8.61628947342219
"Trochocarpa_gunnii","Ericaceae","Biotic",0.0239891716619361,0.128141493104104,8.61769543258995
"Planocarpa_nitida","Ericaceae","Biotic",0.0239874400713658,0.128907113187109,8.61305009165896
"Planocarpa_petiolaris","Ericaceae","Biotic",0.023985696424315,0.128158809292199,8.61628235582116
"Conostephium_preissii","Ericaceae","Biotic",0.0239890899073773,0.128140039044965,8.61780978547144
"Conostephium_pendulum","Ericaceae","Biotic",0.0239873372441688,0.12891185242399,8.61313335631763
"Astroloma_pinifolium","Ericaceae","Biotic",0.0239855704353853,0.128160928208338,8.61637828873588
"Astroloma_conostephioides","Ericaceae","Biotic",0.023989084142507,0.128139957426217,8.61781639619341
"Astroloma_baxteri","Ericaceae","Biotic",0.023987363067947,0.128910704335289,8.61311168257789
"Styphelia_pancheri","Ericaceae","Biotic",0.0239856204313373,0.128160093707036,8.61634157252759
"Brachyloma_daphnoides","Ericaceae","Biotic",0.0239891210814962,0.128140568690535,8.61776742845638
"Brachyloma_saxicola","Ericaceae","Biotic",0.0239873810022757,0.12890988345494,8.61309735421885
"Brachyloma_concolor","Ericaceae","Biotic",0.0239856270952028,0.128159940863532,8.61633668907462
"Brachyloma_mogin","Ericaceae","Biotic",0.0239891258407319,0.128140625995236,8.61776076216631
"Brachyloma_preissii","Ericaceae","Biotic",0.0239873803877615,0.128909841416057,8.61309962993476
"Styphelia_cymbulae","Ericaceae","Biotic",0.0239856275939859,0.128159934598328,8.61633642296938
"Brachyloma_scortechinii","Ericaceae","Biotic",0.0239891547429758,0.128141237299331,8.6177189810019
"Melichrus_procumbens","Ericaceae","Biotic",0.0239873743461427,0.128910127472642,8.61310340236746
"Melichrus_urceolatus","Ericaceae","Biotic",0.0239856207386333,0.128160077642759,8.61634060028191
"Monotoca_aristata","Ericaceae","Biotic",0.0239891249204802,0.128140667603663,8.61776112966037
"Acrotriche_affinis","Ericaceae","Biotic",0.0239874151035266,0.128908345462861,8.61307035107401
"Pentachondra_involucrata","Ericaceae","Biotic",0.0239860723047905,0.1281539505939,8.61607405130105
"Pentachondra_pumila","Ericaceae","Biotic",0.0239894767940826,0.128145052503668,8.61740979762344
"Budawangia_gnidioides","Ericaceae","Abiotic",0.0324270638100459,0.0205248776117442,9.23288723095127
"Epacris_impressa","Ericaceae","Abiotic",0.0324297386799645,0.0196016212079591,9.23840505626619
"Rupicola_sprengelioides","Ericaceae","Abiotic",0.0324320302141977,0.0195997533191874,9.23944893186017
"Epacris_lanuginosa","Ericaceae","Abiotic",0.0324268732734949,0.0205376213461488,9.23276227602772
"Woollsia_pungens","Ericaceae","Abiotic",0.0324295312427337,0.0196189849698345,9.23825156771287
"Lysinema_ciliatum","Ericaceae","Abiotic",0.0324319579015457,0.0196044952600057,9.23940517409701
"Cosmelia_rubra","Ericaceae","Abiotic",0.032426894852313,0.0205363541176019,9.23277403708293
"Sprengelia_incarnata","Ericaceae","Abiotic",0.0324295596867506,0.0196169414048218,9.23826874732453
"Andersonia_sprengelioides","Ericaceae","Abiotic",0.0324319622118132,0.0196044408683769,9.23940562175698
"Dracophyllum_kirkii","Ericaceae","Abiotic",0.0324275343585785,0.0204990797345405,9.23314929874151
"Dracophyllum_ophioliticum","Ericaceae","Abiotic",0.0324302315887487,0.0195672615420186,9.23871861434248
"Dracophyllum_patens","Ericaceae","Abiotic",0.0324326908052462,0.0195584583487735,9.2398555093508
"Dracophyllum_acerosum","Ericaceae","Abiotic",0.0324275342786778,0.0204990827706886,9.23314927781156
"Dracophyllum_trimorphum","Ericaceae","Abiotic",0.0324302315060271,0.0195672656608942,9.23871858690284
"Dracophyllum_rosmarinifolium","Ericaceae","Abiotic",0.0324326908619458,0.0195584520139913,9.23985558302116
"Dracophyllum_densum","Ericaceae","Abiotic",0.0324275057138083,0.0205009574466959,9.23312964219328
"Dracophyllum_filifolium","Ericaceae","Abiotic",0.0324302013228971,0.0195697597994228,9.23869522574068
"Dracophyllum_scoparium","Ericaceae","Abiotic",0.0324326572816088,0.019560736432986,9.23983262373531
"Dracophyllum_longifolium","Ericaceae","Abiotic",0.032427502075838,0.020501131623154,9.23312805120641
"Dracophyllum_muscoides","Ericaceae","Abiotic",0.0324301975282165,0.0195699933005444,9.23869327733718
"Dracophyllum_arboreum","Ericaceae","Abiotic",0.0324326572790598,0.019560736612367,9.23983262191444
"Dracophyllum_pronum","Ericaceae","Abiotic",0.0324274773572563,0.0205027735682434,9.2331107988325
"Dracophyllum_strictum","Ericaceae","Abiotic",0.0324299330099713,0.0195913269852706,9.23849652809534
"Dracophyllum_townsonii","Ericaceae","Abiotic",0.0324324363458564,0.0195759491744047,9.2396810668139
"Dracophyllum_latifolium","Ericaceae","Abiotic",0.032427302789346,0.0205139432980261,9.23299683054014
"Dracophyllum_fiordense","Ericaceae","Abiotic",0.0324299945275052,0.0195864109782302,9.23854257197381
"Dracophyllum_menziesii","Ericaceae","Abiotic",0.0324324441389165,0.019575371211718,9.23968696677373
"Dracophyllum_traversii","Ericaceae","Abiotic",0.0324271263531674,0.020525442238687,9.23288010097997
"Dracophyllum_balansae","Ericaceae","Abiotic",0.0324301239038855,0.0195776241111535,9.23862288372847
"Dracophyllum_alticola","Ericaceae","Abiotic",0.032432578935219,0.019567537588246,9.23976457841542
"Dracophyllum_ramosum","Ericaceae","Abiotic",0.0324274496921675,0.0205057586827235,9.23308068545937
"Dracophyllum_mackeeanum","Ericaceae","Abiotic",0.032430141118191,0.0195761626813511,9.23863663672612
"Dracophyllum_cosmelioides","Ericaceae","Abiotic",0.0324325151022397,0.0195719884186573,9.23971981531134
"Dracophyllum_verticillatum","Ericaceae","Abiotic",0.0324272770988578,0.0205167139418658,9.23296889345325
"Dracophyllum_involucratum","Ericaceae","Abiotic",0.0324299590177678,0.0195907580831618,9.23850295293019
"Dracophyllum_thiebautii","Ericaceae","Abiotic",0.0324323805115676,0.0195806105008463,9.23963603047079
"Dracophyllum_ouaiemense","Ericaceae","Abiotic",0.0324272536462793,0.0205178622047149,9.23295808140515
"Richea_procera","Ericaceae","Abiotic",0.0324299933130604,0.0195854851727335,9.23855466775742
"Richea_milliganii","Ericaceae","Abiotic",0.0324324434577607,0.0195745378766558,9.23969880325957
"Richea_acerosa","Ericaceae","Abiotic",0.0324273050907776,0.0205129356193332,9.23301074723111
"Richea_sprengelioides","Ericaceae","Abiotic",0.0324299634220874,0.0195879735343209,9.2385313074869
"Dracophyllum_oceanicum","Ericaceae","Abiotic",0.0324323625102592,0.0195785769732048,9.23965841467827
"Dracophyllum_secundum","Ericaceae","Abiotic",0.0324272327589493,0.0205161482754156,9.23297775740995
"Dracophyllum_macranthum","Ericaceae","Abiotic",0.0324298773646087,0.0195932019575252,9.238483013471
"Dracophyllum_fitzgeraldii","Ericaceae","Abiotic",0.0324320901647941,0.0195985104075174,9.23946063372298
"Richea_pandanifolia","Ericaceae","Abiotic",0.0324272401905572,0.0205162952780553,9.2329752811126
"Richea_continentis","Ericaceae","Abiotic",0.0324299224641781,0.0195902042268205,9.23851015406336
"Richea_alpina","Ericaceae","Abiotic",0.0324323699161261,0.0195787345656659,9.23965587271669
"Richea_scoparia","Ericaceae","Abiotic",0.0324272403702205,0.0205162833326382,9.23297540697959
"Richea_gunnii","Ericaceae","Abiotic",0.0324298519915105,0.0195964521391322,9.23845094269956
"Richea_victoriana","Ericaceae","Abiotic",0.0324322954065011,0.0195843225000756,9.23959842474065
"Dracophyllum_minimum","Ericaceae","Abiotic",0.0324270508224736,0.020529067481387,9.23284429402018
"Dracophyllum_sayeri","Ericaceae","Abiotic",0.032429543816742,0.0196186546687421,9.23825425419765
"Sphenotoma_gracilis","Ericaceae","Abiotic",0.0324321051651642,0.0195942571391323,9.23950215373263
"Sphenotoma_drummondii","Ericaceae","Abiotic",0.032426997677481,0.0205293592563762,9.23284240971308
"Sphenotoma_dracophylloides","Ericaceae","Abiotic",0.0324296283640386,0.0196112245576826,9.23831871140448
"Sphenotoma_capitata","Ericaceae","Abiotic",0.0324320626402738,0.0195974865801746,9.23947075120596
"Dracophyllum_milliganii","Ericaceae","Abiotic",0.0324268692926013,0.0205379830254077,9.23275906283685
"Archeria_comberi","Ericaceae","Abiotic",0.0324295823278889,0.0196150442711272,9.23828515248265
"Archeria_hirtella","Ericaceae","Abiotic",0.0324320142282159,0.0196008879173112,9.2394383783647
"Lebetanthus_myrsinites","Ericaceae","Abiotic",0.0324268819755162,0.0205373038242615,9.23276518290461
"Prionotes_cerinthoides","Ericaceae","Abiotic",0.0324295459695697,0.0196182131731375,9.23825795646928
"Ceratostema_lanigerum","Ericaceae","Biotic",0.0239900507133804,0.128132353042845,8.61826733824045
"Ceratostema_silvicola","Ericaceae","Biotic",0.0239882363447559,0.128927710226158,8.61344926024355
"Ceratostema_megabracteatum","Ericaceae","Biotic",0.0239864199233306,0.128166428096908,8.61671658191686
"Ceratostema_rauhii","Ericaceae","Biotic",0.0239900567720572,0.128132506531986,8.6182589060471
"Siphonandra_elliptica","Ericaceae","Biotic",0.023988243443294,0.128927465983685,8.61344322029156
"Psammisia_sclerantha","Ericaceae","Biotic",0.0239864438072539,0.12816610845758,8.6166991532288
"Psammisia_ulbrichiana","Ericaceae","Biotic",0.0239900743084484,0.128132804661363,8.61823690386501
"Macleania_rupestris","Ericaceae","Biotic",0.0239882579488323,0.12892684826431,8.61343361104223
"Macleania_insignis","Ericaceae","Biotic",0.0239864428012888,0.128166078034019,8.61670097012624
"Macleania_cordifolia","Ericaceae","Biotic",0.0239900729822294,0.128132758730435,8.6182393260684
"Sphyrospermum_buxifolium","Ericaceae","Biotic",0.0239883079036199,0.128924708550818,8.61339528457555
"Sphyrospermum_cordifolium","Ericaceae","Biotic",0.0239864999017722,0.128165189568088,8.61665911040688
"Plutarchia_ecuadorensis","Ericaceae","Biotic",0.0239901222254179,0.128133606104622,8.6181744953297
"Oreanthes_glanduliferus","Ericaceae","Biotic",0.0239883296614345,0.128923768843956,8.61337768889463
"Disterigma_ovatum","Ericaceae","Biotic",0.0239865567581503,0.128164284032104,8.6166172397631
"Disterigma_alaternoides","Ericaceae","Biotic",0.0239901538119827,0.128134120455069,8.61813334524432
"Polyclita_turbinata","Ericaceae","Biotic",0.0239883573426325,0.128922555732866,8.61335715825381
"Semiramisia_speciosa","Ericaceae","Biotic",0.023986556489562,0.128164287606584,8.61661745379459
"Demosthenesia_mandonii","Ericaceae","Biotic",0.0239900893537443,0.128132992409691,8.61821879472327
"Demosthenesia_spectabilis","Ericaceae","Biotic",0.0239882815825555,0.128925829441591,8.61341587696248
"Demosthenesia_pearcei","Ericaceae","Biotic",0.0239864751944961,0.128165588794514,8.61667765247081
"Diogenesia_boliviana","Ericaceae","Biotic",0.0239900968621095,0.128133136561957,8.61820947673215
"Themistoclesia_costaricensis","Ericaceae","Biotic",0.0239882968123096,0.128925230179822,8.61340470050112
"Themistoclesia_epiphytica","Ericaceae","Biotic",0.0239864870850993,0.128165406795785,8.61666939045012
"Diogenesia_alstoniana","Ericaceae","Biotic",0.0239901096708889,0.128133357531403,8.61819313725109
"Anthopterus_wardii","Ericaceae","Biotic",0.0239883239574462,0.128924054847266,8.61338442913663
"Anthopterus_revolutus","Ericaceae","Biotic",0.0239865180746338,0.128164904806703,8.61664721737
"Thibaudia_litensis","Ericaceae","Biotic",0.023990126080534,0.128133592871548,8.61817252662963
"Thibaudia_floribunda","Ericaceae","Biotic",0.0239883245980751,0.128924025372958,8.61338407198997
"Cavendishia_bracteata","Ericaceae","Biotic",0.0239865950425471,0.128163669050981,8.61658969475537
"Cavendishia_martii","Ericaceae","Biotic",0.0239901822986866,0.128134588828947,8.6180966156825
"Satyria_warszewiczii","Ericaceae","Biotic",0.0239883924926618,0.128921035463304,8.61333060278123
"Satyria_ventricosa","Ericaceae","Biotic",0.0239865966616411,0.128163644927955,8.61658842377867
"Gonocalyx_costaricensis","Ericaceae","Biotic",0.0239902603641279,0.128135688141543,8.61800791008751
"Gonocalyx_megabracteolatus","Ericaceae","Biotic",0.0239884815184655,0.128917480680783,8.61327143491067
"Vaccinium_poasanum","Ericaceae","Biotic",0.023986703327891,0.128162019571879,8.61651897997869
"Costera_endertii","Ericaceae","Biotic",0.0239902648571081,0.128135777541323,8.61800182141378
"Utleya_costaricensis","Ericaceae","Biotic",0.0239885147869673,0.128916031088395,8.6132449950142
"Symphysia_racemosa","Ericaceae","Biotic",0.0239867721645503,0.128160898620853,8.6164665659133
"Vaccinium_uliginosum","Ericaceae","Biotic",0.0239904980059105,0.128139680665082,8.61769818766803
"Vaccinium_reticulatum","Ericaceae","Biotic",0.0239885759534573,0.128913859673584,8.6132119853922
"Vaccinium_calycinum","Ericaceae","Biotic",0.0239868034497632,0.128160524756717,8.61645841231425
"Vaccinium_myrtillus","Ericaceae","Biotic",0.0239903459737573,0.128136849021984,8.61791545641278
"Vaccinium_corymbosum","Ericaceae","Biotic",0.0239886004160204,0.128912842538803,8.61319200483809
"Vaccinium_meridionale","Ericaceae","Biotic",0.0239868585222423,0.128159681254801,8.61641571771149
"Vaccinium_consanguineum","Ericaceae","Biotic",0.023990382884292,0.128137545868907,8.61786373530239
"Vaccinium_macrocarpon","Ericaceae","Biotic",0.0239886125316086,0.128912280417384,8.61318239706426
"Vaccinium_vitis_idaea","Ericaceae","Biotic",0.0239868454251755,0.12815989134835,8.61642615159933
"Vaccinium_microcarpum","Ericaceae","Biotic",0.0239903811521059,0.128137440857999,8.61786816493438
"Vaccinium_oxycoccos","Ericaceae","Biotic",0.0239886216705321,0.12891184106619,8.61317616223584
"Gaylussacia_dumosa","Ericaceae","Biotic",0.0239868954292352,0.128159059222532,8.61638706942557
"Agapetes_serpens","Ericaceae","Biotic",0.0239903860130072,0.128137555122259,8.61786146015291
"Agapetes_buxifolia","Ericaceae","Biotic",0.0239886273808675,0.128911632051418,8.61317140299712
"Agapetes_hosseana","Ericaceae","Biotic",0.0239868783855042,0.128159360100124,8.61640163055387
"Vaccinium_bracteatum","Ericaceae","Biotic",0.0239904231863679,0.128138253888503,8.61780853288184
"Dimorphanthera_keysseri","Ericaceae","Biotic",0.023988595084336,0.128913124579458,8.61319841440267
"Paphia_stenantha","Ericaceae","Biotic",0.0239868250996395,0.128160227868623,8.61644360968067
"Paphia_meiniana","Ericaceae","Biotic",0.0239903648860769,0.128137155463645,8.6178926449942
"Dimorphanthera_kempteriana","Ericaceae","Biotic",0.0239886102774438,0.128912473312071,8.61318639953164
"Dimorphanthera_dekockii","Ericaceae","Biotic",0.0239868424996721,0.128159963471592,8.6164305015198
"Orthaea_venamensis","Ericaceae","Biotic",0.0239903877809032,0.128137536740516,8.61786134145176
"Orthaea_apophysata","Ericaceae","Biotic",0.0239886292278119,0.128911584926611,8.61317145820342
"Notopora_schomburgkii","Ericaceae","Biotic",0.023986876830495,0.128159402835833,8.61640421978752
"Andromeda_polifolia","Ericaceae","Biotic",0.0239933551173807,0.128128039760875,8.61840423912264
"Zenobia_pulverulenta","Ericaceae","Abiotic",0.0324259910723904,0.0205475797256259,9.23269240993692
"Gaultheria_fragrantissima","Ericaceae","Biotic",0.0239873131906184,0.128166928078504,8.61679768640268
"Gaultheria_trigonoclada","Ericaceae","Biotic",0.0239909777759519,0.128129304571359,8.61837705581438
"Gaultheria_wardii","Ericaceae","Biotic",0.0239891469516752,0.128930933357978,8.61352123775066
"Gaultheria_brevistipes","Ericaceae","Biotic",0.0239873131933964,0.128166928081875,8.61679768442198
"Gaultheria_semi_infera","Ericaceae","Biotic",0.0239909776873291,0.128129305271814,8.61837706040326
"Gaultheria_hookeri","Ericaceae","Biotic",0.0239891468574868,0.128930935264634,8.61352123718872
"Gaultheria_tetramera","Ericaceae","Biotic",0.0239873132346802,0.128166929976388,8.61679757125754
"Gaultheria_notabilis","Ericaceae","Biotic",0.0239909812221656,0.128129387049615,8.61837317855944
"Gaultheria_discolor","Ericaceae","Biotic",0.0239891540140593,0.128930732652716,8.61351688600948
"Gaultheria_longibracteolata","Ericaceae","Biotic",0.0239873210125649,0.128166860057734,8.61679295768995
"Gaultheria_straminea","Ericaceae","Biotic",0.0239909844130246,0.128129420737139,8.61837038092957
"Gaultheria_praticola","Ericaceae","Biotic",0.0239891579812307,0.128930622229112,8.61351413629421
"Gaultheria_heteromera","Ericaceae","Biotic",0.0239873254319105,0.128166828924254,8.61678998385272
"Gaultheria_nummularioides","Ericaceae","Biotic",0.0239910003121121,0.128129692650623,8.6183527213021
"Gaultheria_pyrolifolia","Ericaceae","Biotic",0.0239891726518376,0.128930110473119,8.6135041890418
"Gaultheria_dumicola","Ericaceae","Biotic",0.0239873542481695,0.128166428988334,8.61677192610905
"Gaultheria_pseudonotabilis","Ericaceae","Biotic",0.0239910099158545,0.128129792941906,8.6183429277877
"Gaultheria_codonantha","Ericaceae","Biotic",0.023989185571297,0.128929615228786,8.6134956545121
"Gaultheria_griffithiana","Ericaceae","Biotic",0.0239873617701995,0.128166358095625,8.6167660256359
"Gaultheria_jingdongensis","Ericaceae","Biotic",0.0239910296060519,0.12813008852194,8.61831625129851
"Gaultheria_sinensis","Ericaceae","Biotic",0.0239892070851336,0.128928542220374,8.61347953378325
"Gaultheria_eciliata","Ericaceae","Biotic",0.0239873818797609,0.128165919835273,8.61675151891429
"Gaultheria_trichophylla","Ericaceae","Biotic",0.0239910316874261,0.128130143178317,8.61831373174285
"Gaultheria_hypochlora","Ericaceae","Biotic",0.0239892109865525,0.128928442134169,8.61347665705003
"Gaultheria_cardiosepala","Ericaceae","Biotic",0.0239873914094759,0.128165827407496,8.61674569122643
"Gaultheria_thymifolia","Ericaceae","Biotic",0.0239910377023037,0.128130228737475,8.61830790025759
"Gaultheria_dolichopoda","Ericaceae","Biotic",0.0239892383821095,0.128927445496816,8.61345705894977
"Gaultheria_tasmanica","Ericaceae","Biotic",0.0239874559906195,0.128164838899364,8.61669887287758
"Gaultheria_antipoda","Ericaceae","Biotic",0.0239910858920634,0.128131054266993,8.6182457070648
"Pernettya_prostrata","Ericaceae","Biotic",0.0239892795571492,0.128925627193094,8.61342529616667
