"","Clade","ObsSt","Alpha","Sigma","Optim"
"Leucopogon_concinnus","Ericaceae","Biotic",0.0280877051144149,0.308132887952146,8.69674420970606
"Leucopogon_nutans","Ericaceae","Biotic",0.0280877051144149,0.308132887952146,8.69674420970606
"Leucopogon_ovalifolius","Ericaceae","Biotic",0.0280877255400539,0.308132777767077,8.69674421753791
"Leucopogon_strictus","Ericaceae","Biotic",0.0280878474063669,0.308132120346947,8.69674426417396
"Leucopogon_leptanthus","Ericaceae","Biotic",0.0280879271929085,0.308131689779811,8.69674429230613
"Leucopogon_pendulus","Ericaceae","Biotic",0.0280879271929085,0.308131689779811,8.69674429230613
"Leucopogon_obtectus","Ericaceae","Biotic",0.0280876621431677,0.308133119891619,8.69674419630922
"Leucopogon_glaucifolius","Ericaceae","Biotic",0.0280876621431677,0.308133119891619,8.69674419630922
"Leucopogon_cordifolius","Ericaceae","Biotic",0.0280876878354779,0.308132981297086,8.69674420619174
"Leucopogon_racemulosus","Ericaceae","Biotic",0.0280877282459425,0.308132763265683,8.69674422129855
"Leucopogon_allittii","Ericaceae","Biotic",0.0280877282459425,0.308132763265683,8.69674422129855
"Leucopogon_oxycedrus","Ericaceae","Biotic",0.0280880176443523,0.308131201991228,8.69674433001718
"Coleanthera_myrtoides","Ericaceae","Biotic",0.0280891956793318,0.308124842607653,8.69674467486792
"Leucopogon_rotundifolius","Ericaceae","Biotic",0.0280891956793318,0.308124842607653,8.69674467486792
"Styphelia_hainesii","Ericaceae","Biotic",0.0280892136493114,0.308124745671742,8.69674468189941
"Styphelia_tenuifolia","Ericaceae","Biotic",0.0280892136493114,0.308124745671742,8.69674468189941
"Leucopogon_juniperinus","Ericaceae","Biotic",0.0280913733015485,0.308113082629157,8.69674516432837
"Leucopogon_setiger","Ericaceae","Biotic",0.0280913733015485,0.308113082629157,8.69674516432837
"Leucopogon_fraseri","Ericaceae","Biotic",0.0280915967493006,0.308111877292924,8.69674525052679
"Astroloma_microdonta","Ericaceae","Biotic",0.0280909588494752,0.30811531515483,8.69674488161648
"Astroloma_pallidum","Ericaceae","Biotic",0.0280909588494752,0.30811531515483,8.69674488161648
"Astroloma_serratifolium","Ericaceae","Biotic",0.0280910050749601,0.308115065800968,8.69674489947196
"Astroloma_ciliatum","Ericaceae","Biotic",0.0280912534834548,0.308113725736842,8.69674499468147
"Astroloma_epacridis","Ericaceae","Biotic",0.0280911374808986,0.308114351262631,8.69674494500537
"Astroloma_recurvum","Ericaceae","Biotic",0.0280911374808986,0.308114351262631,8.69674494500537
"Astroloma_prostratum","Ericaceae","Biotic",0.0280911523895463,0.308114270838814,8.69674495072554
"Astroloma_humifusum","Ericaceae","Biotic",0.0280913368241186,0.308113275918849,8.69674502218161
"Styphelia_viridis","Ericaceae","Biotic",0.0280906907807404,0.308116762167668,8.69674480370882
"Styphelia_adscendens","Ericaceae","Biotic",0.0280906907807404,0.308116762167668,8.69674480370882
"Styphelia_exarrhena","Ericaceae","Biotic",0.0280908539732771,0.308115881866332,8.69674486691825
"Styphelia_tubiflora","Ericaceae","Biotic",0.0280908454797823,0.308115927520454,8.6967448600624
"Astroloma_glaucescens","Ericaceae","Biotic",0.0280908454797823,0.308115927520454,8.6967448600624
"Leucopogon_esquamatus","Ericaceae","Biotic",0.0280917903912729,0.308110829200371,8.69674520261576
"Acrothamnus_spathaceus","Ericaceae","Biotic",0.0281004762826729,0.308063894557762,8.69674619978137
"Leucopogon_cymbiformis","Ericaceae","Biotic",0.0280984023267109,0.308075035917082,8.69674374427381
"Leucopogon_pogonocalyx","Ericaceae","Biotic",0.0280984023267109,0.308075035917082,8.69674374427381
"Leucopogon_appressus","Ericaceae","Biotic",0.0280986530015696,0.308073683615534,8.69674384018644
"Agiortia_pleiosperma","Ericaceae","Biotic",0.0280986530015696,0.308073683615534,8.69674384018644
"Leucopogon_crassifolius","Ericaceae","Biotic",0.0280988732855514,0.308072494886005,8.69674391565917
"Leucopogon_corynocarpus","Ericaceae","Biotic",0.0280988732855514,0.308072494886005,8.69674391565917
"Leucopogon_ruscifolius","Ericaceae","Biotic",0.0281003832958139,0.308064346546746,8.69674444635772
"Leucopogon_melaleucoides","Ericaceae","Biotic",0.028098222661384,0.30807600406497,8.69674363052889
"Leucopogon_leptospermoides","Ericaceae","Biotic",0.028098222661384,0.30807600406497,8.69674363052889
"Leucopogon_muticus","Ericaceae","Biotic",0.0280982123069864,0.308076059909436,8.69674362598069
"Leucopogon_ericoides","Ericaceae","Biotic",0.0280982123069864,0.308076059909436,8.69674362598069
"Leucopogon_crassiflorus","Ericaceae","Biotic",0.0280993415251386,0.308069967481729,8.69674404763418
"Leucopogon_conostephioides","Ericaceae","Biotic",0.0281011027879301,0.30806044680511,8.69674420526612
"Leucopogon_hispidus","Ericaceae","Biotic",0.0281011027879301,0.30806044680511,8.69674420526612
"Leucopogon_pubescens","Ericaceae","Biotic",0.0281011910598499,0.308059970646722,8.69674423925883
"Astroloma_xerophyllum","Ericaceae","Biotic",0.0281019433129684,0.308055912164584,8.69674452229232
"Styphelia_longifolia","Ericaceae","Biotic",0.0281050457799776,0.308039149158626,8.69674505073461
"Leucopogon_blepharolepis","Ericaceae","Biotic",0.0281050457799776,0.308039149158626,8.69674505073461
"Croninia_kingiana","Ericaceae","Biotic",0.0281061771127762,0.308033045556134,8.6967454761574
"Acrotriche_rigida","Ericaceae","Biotic",0.0281088453332408,0.308018474216684,8.69674034851158
"Acrotriche_divaricata","Ericaceae","Biotic",0.0281088453332408,0.308018474216684,8.69674034851158
"Acrotriche_parviflora","Ericaceae","Biotic",0.0281095571224857,0.308014634419122,8.69674062330737
"Cyathodes_straminea","Ericaceae","Biotic",0.0281112803142261,0.308005334555359,8.69674122398841
"Cyathodes_glauca","Ericaceae","Biotic",0.0281112803142261,0.308005334555359,8.69674122398841
"Lissanthe_brevistyla","Ericaceae","Biotic",0.0281074110416921,0.308026220084401,8.69673997837347
"Lissanthe_rubicunda","Ericaceae","Biotic",0.0281074110416921,0.308026220084401,8.69673997837347
"Leucopogon_pluriloculatus","Ericaceae","Biotic",0.0281080938747813,0.308022536489423,8.69674024130136
"Lissanthe_strigosa","Ericaceae","Biotic",0.0281077133557269,0.308024588496071,8.69674007533776
"Lissanthe_sapida","Ericaceae","Biotic",0.0281077133557269,0.308024588496071,8.69674007533776
"Acrothamnus_suaveolens","Ericaceae","Biotic",0.0281073441066367,0.308026578525696,8.69673985545799
"Styphelia_laeta","Ericaceae","Biotic",0.0281073441066367,0.308026578525696,8.69673985545799
"Acrothamnus_hookeri","Ericaceae","Biotic",0.0281073405797245,0.308026597560756,8.69673985458523
"Acrothamnus_maccraei","Ericaceae","Biotic",0.0281073405797245,0.308026597560756,8.69673985458523
"Leucopogon_parviflorus","Ericaceae","Biotic",0.0281095472826305,0.308014689120147,8.69674064499158
"Agiortia_pedicellata","Ericaceae","Biotic",0.0281095472826305,0.308014689120147,8.69674064499158
"Leptecophylla_abietina","Ericaceae","Biotic",0.0281088669199007,0.308018358596426,8.69674033463936
"Leptecophylla_juniperina_subsp_oxycedrus","Ericaceae","Biotic",0.0281088669199007,0.308018358596426,8.69674033463936
"Leptecophylla_divaricata","Ericaceae","Biotic",0.0281088388408337,0.308018510072066,8.69674032407289
"Leptecophylla_tameiameiae","Ericaceae","Biotic",0.0281088388408337,0.308018510072066,8.69674032407289
"Leucopogon_lanceolatus","Ericaceae","Biotic",0.0280973178882975,0.3080807693421,8.69673887117614
"Leucopogon_margarodes","Ericaceae","Biotic",0.0280973178882975,0.3080807693421,8.69673887117614
"Leucopogon_microphyllus","Ericaceae","Biotic",0.0280976708373599,0.308078865442793,8.69673900963547
"Leucopogon_distans","Ericaceae","Biotic",0.0280978988437331,0.308077635315025,8.69673909445098
"Leucopogon_bossiaea","Ericaceae","Biotic",0.0280973840042404,0.308080412576986,8.69673889387181
"Leucopogon_virgatus","Ericaceae","Biotic",0.0280973840042404,0.308080412576986,8.69673889387181
"Leucopogon_apiculatus","Ericaceae","Biotic",0.0280976321875379,0.308079073798234,8.69673898959275
"Leucopogon_cordatus","Ericaceae","Biotic",0.0280967114502685,0.308084042189591,8.6967386599514
"Leucopogon_australis","Ericaceae","Biotic",0.0280967114502685,0.308084042189591,8.6967386599514
"Leucopogon_alternifolius","Ericaceae","Biotic",0.0280968544076172,0.308083271036052,8.69673871501561
"Leucopogon_plumuliflorus","Ericaceae","Biotic",0.0280970353726733,0.308082294672405,8.69673878133691
"Leucopogon_assimilis","Ericaceae","Biotic",0.0280971832568148,0.30808149611773,8.69673882128916
"Leucopogon_amplexicaulis","Ericaceae","Biotic",0.0280971832568148,0.30808149611773,8.69673882128916
"Monotoca_elliptica","Ericaceae","Biotic",0.0281032516518046,0.308048700535268,8.69673953465344
"Monotoca_ledifolia","Ericaceae","Biotic",0.0281032516518046,0.308048700535268,8.69673953465344
"Monotoca_scoparia","Ericaceae","Biotic",0.0281033445546558,0.308048199397656,8.69673957092369
"Monotoca_rotundifolia","Ericaceae","Biotic",0.02810352108417,0.308047247076731,8.69673963834364
"Monotoca_empetrifolia","Ericaceae","Biotic",0.028104692824305,0.308040924979585,8.69674007684862
"Montitega_dealbata","Ericaceae","Biotic",0.028105555129949,0.308036271621524,8.69674038170419
"Androstoma_verticillata","Ericaceae","Biotic",0.0281092065727927,0.308016543469306,8.69674106489135
"Androstoma_empetrifolia","Ericaceae","Biotic",0.0281092065727927,0.308016543469306,8.69674106489135
"Acrotriche_serrulata","Ericaceae","Biotic",0.0281098997026409,0.308012780647296,8.69674061407952
"Trochocarpa_laurina","Ericaceae","Biotic",0.0281098997026409,0.308012780647296,8.69674061407952
"Trochocarpa_gunnii","Ericaceae","Biotic",0.0281099795615632,0.308012349889775,8.69674064567026
"Planocarpa_nitida","Ericaceae","Biotic",0.0281102353320729,0.308010969691497,8.69674074489979
"Planocarpa_petiolaris","Ericaceae","Biotic",0.0281102353320729,0.308010969691497,8.69674074489979
"Conostephium_preissii","Ericaceae","Biotic",0.0281055515980954,0.308036252748842,8.69673917195976
"Conostephium_pendulum","Ericaceae","Biotic",0.0281055515980954,0.308036252748842,8.69673917195976
"Astroloma_pinifolium","Ericaceae","Biotic",0.0281052915143901,0.308037655774073,8.69673907248323
"Astroloma_conostephioides","Ericaceae","Biotic",0.0281052915143901,0.308037655774073,8.69673907248323
"Astroloma_baxteri","Ericaceae","Biotic",0.0281067329071515,0.308029878995572,8.69673961128082
"Styphelia_pancheri","Ericaceae","Biotic",0.0281071999124983,0.308027355380439,8.69673971373843
"Brachyloma_daphnoides","Ericaceae","Biotic",0.0281071999124983,0.308027355380439,8.69673971373843
"Brachyloma_saxicola","Ericaceae","Biotic",0.0281075415823213,0.308025512416597,8.69673985101902
"Brachyloma_concolor","Ericaceae","Biotic",0.0281074766906511,0.308025855183077,8.69673962581239
"Brachyloma_mogin","Ericaceae","Biotic",0.0281074766906511,0.308025855183077,8.69673962581239
"Brachyloma_preissii","Ericaceae","Biotic",0.0281074909004228,0.308025778528641,8.69673963125385
"Styphelia_cymbulae","Ericaceae","Biotic",0.0281074909004228,0.308025778528641,8.69673963125385
"Brachyloma_scortechinii","Ericaceae","Biotic",0.0281090405100117,0.308017418122168,8.69674023358775
"Melichrus_procumbens","Ericaceae","Biotic",0.028107246044267,0.308027097694547,8.6967394840077
"Melichrus_urceolatus","Ericaceae","Biotic",0.028107246044267,0.308027097694547,8.6967394840077
"Monotoca_aristata","Ericaceae","Biotic",0.0281074311428625,0.308026099229318,8.69673955563021
"Acrotriche_affinis","Ericaceae","Biotic",0.0281090629026578,0.308017294929235,8.69674017008373
"Pentachondra_involucrata","Ericaceae","Biotic",0.0281211813787523,0.307951134575296,8.69673752514631
"Pentachondra_pumila","Ericaceae","Biotic",0.0281211813787523,0.307951134575296,8.69673752514631
"Budawangia_gnidioides","Ericaceae","Abiotic",0.042986984965963,0.0282979218876034,9.25442891072198
"Epacris_impressa","Ericaceae","Abiotic",0.042986984965963,0.0282979218876034,9.25442891072198
"Rupicola_sprengelioides","Ericaceae","Abiotic",0.0429866589379849,0.0283769966491483,9.25418305147294
"Epacris_lanuginosa","Ericaceae","Abiotic",0.0429865302918977,0.0284090131628487,9.2540851455255
"Woollsia_pungens","Ericaceae","Abiotic",0.0429865212611639,0.0284113112059959,9.25407821858186
"Lysinema_ciliatum","Ericaceae","Abiotic",0.0429865183711483,0.0284120527570133,9.25407599549161
"Cosmelia_rubra","Ericaceae","Abiotic",0.0429865748581921,0.0283978327470747,9.25411915187794
"Sprengelia_incarnata","Ericaceae","Abiotic",0.0429865748581921,0.0283978327470747,9.25411915187794
"Andersonia_sprengelioides","Ericaceae","Abiotic",0.0429865198594643,0.0284116690229952,9.25407714113734
"Dracophyllum_kirkii","Ericaceae","Abiotic",0.0429879111185673,0.0280758086248961,9.25512478307703
"Dracophyllum_ophioliticum","Ericaceae","Abiotic",0.0429879111185673,0.0280758086248961,9.25512478307703
"Dracophyllum_patens","Ericaceae","Abiotic",0.0429879062999709,0.0280769419234981,9.25512118741815
"Dracophyllum_acerosum","Ericaceae","Abiotic",0.0429879110169304,0.0280758370307477,9.25512470194828
"Dracophyllum_trimorphum","Ericaceae","Abiotic",0.0429879110169304,0.0280758370307477,9.25512470194828
"Dracophyllum_rosmarinifolium","Ericaceae","Abiotic",0.042987906501552,0.0280768979787736,9.2551213336782
"Dracophyllum_densum","Ericaceae","Abiotic",0.0429878430867084,0.0280918820352924,9.25507393477027
"Dracophyllum_filifolium","Ericaceae","Abiotic",0.0429878430867084,0.0280918820352924,9.25507393477027
"Dracophyllum_scoparium","Ericaceae","Abiotic",0.0429878369602568,0.0280934208398842,9.25506924824459
"Dracophyllum_longifolium","Ericaceae","Abiotic",0.0429878369602568,0.0280934208398842,9.25506924824459
"Dracophyllum_muscoides","Ericaceae","Abiotic",0.0429878369547802,0.02809342213431,9.25506924415075
"Dracophyllum_arboreum","Ericaceae","Abiotic",0.0429878369547802,0.02809342213431,9.25506924415075
"Dracophyllum_pronum","Ericaceae","Abiotic",0.0429877774249122,0.0281074627155091,9.25502478064886
"Dracophyllum_strictum","Ericaceae","Abiotic",0.0429872590156233,0.0282311896394992,9.25463593400268
"Dracophyllum_townsonii","Ericaceae","Abiotic",0.0429873751706509,0.0282037418733192,9.2547227530897
"Dracophyllum_latifolium","Ericaceae","Abiotic",0.0429873751706509,0.0282037418733192,9.2547227530897
"Dracophyllum_fiordense","Ericaceae","Abiotic",0.0429873928404486,0.0281995767268715,9.25473594389369
"Dracophyllum_menziesii","Ericaceae","Abiotic",0.0429873928404486,0.0281995767268715,9.25473594389369
"Dracophyllum_traversii","Ericaceae","Abiotic",0.0429869616982005,0.0283030227284037,9.25441201375233
"Dracophyllum_balansae","Ericaceae","Abiotic",0.0429876297649682,0.0281428163438396,9.25491390215132
"Dracophyllum_alticola","Ericaceae","Abiotic",0.0429876297649682,0.0281428163438396,9.25491390215132
"Dracophyllum_ramosum","Ericaceae","Abiotic",0.042987669621446,0.0281334245578661,9.25494365793384
"Dracophyllum_mackeeanum","Ericaceae","Abiotic",0.042987669621446,0.0281334245578661,9.25494365793384
"Dracophyllum_cosmelioides","Ericaceae","Abiotic",0.0429874942775777,0.0281750130161849,9.25481243605006
"Dracophyllum_verticillatum","Ericaceae","Abiotic",0.0429872751888562,0.0282278456479805,9.25464750137383
"Dracophyllum_involucratum","Ericaceae","Abiotic",0.0429872751888562,0.0282278456479805,9.25464750137383
"Dracophyllum_thiebautii","Ericaceae","Abiotic",0.042987234674443,0.0282379206286383,9.25461665292523
"Dracophyllum_ouaiemense","Ericaceae","Abiotic",0.042987234674443,0.0282379206286383,9.25461665292523
"Richea_procera","Ericaceae","Abiotic",0.0429874214705982,0.0281941879754066,9.2547557638299
"Richea_milliganii","Ericaceae","Abiotic",0.0429874214705982,0.0281941879754066,9.2547557638299
"Richea_acerosa","Ericaceae","Abiotic",0.0429874144823494,0.0281958331652553,9.25475054747904
"Richea_sprengelioides","Ericaceae","Abiotic",0.0429873536406551,0.0282101862388162,9.25470509783531
"Dracophyllum_oceanicum","Ericaceae","Abiotic",0.042987299261973,0.0282233020283516,9.2546641545794
"Dracophyllum_secundum","Ericaceae","Abiotic",0.042987299261973,0.0282233020283516,9.2546641545794
"Dracophyllum_macranthum","Ericaceae","Abiotic",0.0429872124150039,0.0282438135509676,9.25459926140496
"Dracophyllum_fitzgeraldii","Ericaceae","Abiotic",0.0429866950541575,0.0283681231027533,9.25421042613394
"Richea_pandanifolia","Ericaceae","Abiotic",0.0429872930589727,0.0282244121114695,9.25465994623736
"Richea_continentis","Ericaceae","Abiotic",0.0429872930589727,0.0282244121114695,9.25465994623736
"Richea_alpina","Ericaceae","Abiotic",0.0429872934924093,0.0282243100454568,9.25466026979758
"Richea_scoparia","Ericaceae","Abiotic",0.0429872934924093,0.0282243100454568,9.25466026979758
"Richea_gunnii","Ericaceae","Abiotic",0.0429871222742524,0.0282644978097502,9.25453264762853
"Richea_victoriana","Ericaceae","Abiotic",0.0429871222742524,0.0282644978097502,9.25453264762853
"Dracophyllum_minimum","Ericaceae","Abiotic",0.0429868327671694,0.028334401441517,9.25431466567412
"Dracophyllum_sayeri","Ericaceae","Abiotic",0.0429865296780736,0.0284091677863167,9.2540846758723
"Sphenotoma_gracilis","Ericaceae","Abiotic",0.0429868242848257,0.0283367884239772,9.25430784421201
"Sphenotoma_drummondii","Ericaceae","Abiotic",0.0429868242848257,0.0283367884239772,9.25430784421201
"Sphenotoma_dracophylloides","Ericaceae","Abiotic",0.0429867269557379,0.028360395409381,9.25423445030459
"Sphenotoma_capitata","Ericaceae","Abiotic",0.0429867269557379,0.028360395409381,9.25423445030459
"Dracophyllum_milliganii","Ericaceae","Abiotic",0.0429865176139055,0.0284122488469704,9.25407541105051
"Archeria_comberi","Ericaceae","Abiotic",0.0429866251452543,0.0283853734889302,9.25415735942584
"Archeria_hirtella","Ericaceae","Abiotic",0.0429866251452543,0.0283853734889302,9.25415735942584
"Lebetanthus_myrsinites","Ericaceae","Abiotic",0.0429865413106853,0.0284062276606658,9.25409357249699
"Prionotes_cerinthoides","Ericaceae","Abiotic",0.0429865413106853,0.0284062276606658,9.25409357249699
"Ceratostema_lanigerum","Ericaceae","Biotic",0.0280875464673909,0.308124022475711,8.69681626517142
"Ceratostema_silvicola","Ericaceae","Biotic",0.0280875464673909,0.308124022475711,8.69681626517142
"Ceratostema_megabracteatum","Ericaceae","Biotic",0.0280876060682838,0.308123700994846,8.6968162902178
"Ceratostema_rauhii","Ericaceae","Biotic",0.0280878429572418,0.3081224230948,8.69681638980977
"Siphonandra_elliptica","Ericaceae","Biotic",0.0280878429572418,0.3081224230948,8.69681638980977
"Psammisia_sclerantha","Ericaceae","Biotic",0.0280884712564931,0.308119033346814,8.69681663848232
"Psammisia_ulbrichiana","Ericaceae","Biotic",0.0280886871940179,0.3081178680897,8.69681671873296
"Macleania_rupestris","Ericaceae","Biotic",0.0280884179306739,0.308119318980227,8.69681657091454
"Macleania_insignis","Ericaceae","Biotic",0.0280884179306739,0.308119318980227,8.69681657091454
"Macleania_cordifolia","Ericaceae","Biotic",0.0280886042271181,0.308118314175766,8.69681665000955
"Sphyrospermum_buxifolium","Ericaceae","Biotic",0.0280905601473758,0.308107752752746,8.69681721619971
"Sphyrospermum_cordifolium","Ericaceae","Biotic",0.0280905601473758,0.308107752752746,8.69681721619971
"Plutarchia_ecuadorensis","Ericaceae","Biotic",0.0280911067224151,0.308104804739949,8.69681744767696
"Oreanthes_glanduliferus","Ericaceae","Biotic",0.0280915235505628,0.308102555981426,8.69681761449442
"Disterigma_ovatum","Ericaceae","Biotic",0.0280927120787351,0.308096129353591,8.69681771225084
"Disterigma_alaternoides","Ericaceae","Biotic",0.0280927120787351,0.308096129353591,8.69681771225084
"Polyclita_turbinata","Ericaceae","Biotic",0.0280927016896868,0.308096185386093,8.69681770760514
"Semiramisia_speciosa","Ericaceae","Biotic",0.0280927016896868,0.308096185386093,8.69681770760514
"Demosthenesia_mandonii","Ericaceae","Biotic",0.0280894238948151,0.308113872679003,8.69681638622424
"Demosthenesia_spectabilis","Ericaceae","Biotic",0.0280894238948151,0.308113872679003,8.69681638622424
"Demosthenesia_pearcei","Ericaceae","Biotic",0.028089611505786,0.30811286076949,8.69681646523424
"Diogenesia_boliviana","Ericaceae","Biotic",0.0280897700173939,0.308112005670701,8.69681652966222
"Themistoclesia_costaricensis","Ericaceae","Biotic",0.028090038912036,0.308110553980463,8.6968166228661
"Themistoclesia_epiphytica","Ericaceae","Biotic",0.028090038912036,0.308110553980463,8.6968166228661
"Diogenesia_alstoniana","Ericaceae","Biotic",0.0280903966779049,0.308108624329201,8.69681677354272
"Anthopterus_wardii","Ericaceae","Biotic",0.0280911917316996,0.308104330790797,8.69681699923384
"Anthopterus_revolutus","Ericaceae","Biotic",0.0280911917316996,0.308104330790797,8.69681699923384
"Thibaudia_litensis","Ericaceae","Biotic",0.0280912160568771,0.308104199570289,8.69681700883844
"Thibaudia_floribunda","Ericaceae","Biotic",0.0280912160568771,0.308104199570289,8.69681700883844
"Cavendishia_bracteata","Ericaceae","Biotic",0.0280941408146623,0.308088404476146,8.69681779118406
"Cavendishia_martii","Ericaceae","Biotic",0.0280941408146623,0.308088404476146,8.69681779118406
"Satyria_warszewiczii","Ericaceae","Biotic",0.0280942041087012,0.3080880630965,8.69681781859792
"Satyria_ventricosa","Ericaceae","Biotic",0.0280942041087012,0.3080880630965,8.69681781859792
"Gonocalyx_costaricensis","Ericaceae","Biotic",0.0280976489195431,0.30806935539161,8.69681532570338
"Gonocalyx_megabracteolatus","Ericaceae","Biotic",0.0280976489195431,0.30806935539161,8.69681532570338
"Vaccinium_poasanum","Ericaceae","Biotic",0.0280978772434306,0.308068123928015,8.69681542314123
"Costera_endertii","Ericaceae","Biotic",0.0280978772434306,0.308068123928015,8.69681542314123
"Utleya_costaricensis","Ericaceae","Biotic",0.0280991134730267,0.308061453710371,8.69681590287787
"Symphysia_racemosa","Ericaceae","Biotic",0.0281005585823877,0.308053654238208,8.69681642522234
"Vaccinium_uliginosum","Ericaceae","Biotic",0.0281096601984208,0.308004394412901,8.69681577979649
"Vaccinium_reticulatum","Ericaceae","Biotic",0.0281011428152816,0.30805036147392,8.69681200955915
"Vaccinium_calycinum","Ericaceae","Biotic",0.0281011428152816,0.30805036147392,8.69681200955915
"Vaccinium_myrtillus","Ericaceae","Biotic",0.0281013110093258,0.308049454329243,8.69681208122074
"Vaccinium_corymbosum","Ericaceae","Biotic",0.0281022149229838,0.308044578318159,8.69681245937455
"Vaccinium_meridionale","Ericaceae","Biotic",0.0281032876722428,0.308038788921279,8.69681287268404
"Vaccinium_consanguineum","Ericaceae","Biotic",0.0281032876722428,0.308038788921279,8.69681287268404
"Vaccinium_macrocarpon","Ericaceae","Biotic",0.0281027621606927,0.308041622031663,8.69681260594586
"Vaccinium_vitis_idaea","Ericaceae","Biotic",0.0281027621606927,0.308041622031663,8.69681260594586
"Vaccinium_microcarpum","Ericaceae","Biotic",0.0281031513933607,0.308039522112796,8.69681275666612
"Vaccinium_oxycoccos","Ericaceae","Biotic",0.0281031513933607,0.308039522112796,8.69681275666612
"Gaylussacia_dumosa","Ericaceae","Biotic",0.0281047569466851,0.308030859653341,8.6968134055691
"Agapetes_serpens","Ericaceae","Biotic",0.0281033917295801,0.308038213523601,8.69681263766564
"Agapetes_buxifolia","Ericaceae","Biotic",0.0281033917295801,0.308038213523601,8.69681263766564
"Agapetes_hosseana","Ericaceae","Biotic",0.0281040212974556,0.308034817847296,8.69681290213479
"Vaccinium_bracteatum","Ericaceae","Biotic",0.0281054227373929,0.30802725604328,8.69681345438939
"Dimorphanthera_keysseri","Ericaceae","Biotic",0.0281018928743555,0.308046293404566,8.69681191543282
"Paphia_stenantha","Ericaceae","Biotic",0.0281018928743555,0.308046293404566,8.69681191543282
"Paphia_meiniana","Ericaceae","Biotic",0.0281021887675241,0.30804469752083,8.69681204087387
"Dimorphanthera_kempteriana","Ericaceae","Biotic",0.0281025552332343,0.308042719600424,8.69681217988406
"Dimorphanthera_dekockii","Ericaceae","Biotic",0.0281025552332343,0.308042719600424,8.69681217988406
"Orthaea_venamensis","Ericaceae","Biotic",0.0281034125402067,0.308038089803668,8.69681244226876
"Orthaea_apophysata","Ericaceae","Biotic",0.0281034125402067,0.308038089803668,8.69681244226876
"Notopora_schomburgkii","Ericaceae","Biotic",0.0281038984750161,0.308035468948737,8.69681265002978
"Andromeda_polifolia","Ericaceae","Biotic",0.028077659464424,0.308153535905951,8.69719571334721
"Zenobia_pulverulenta","Ericaceae","Abiotic",0.0429862098884211,0.0284917123304373,9.25383794952383
"Gaultheria_fragrantissima","Ericaceae","Biotic",0.0280825179219242,0.30814381528167,8.69692171675039
"Gaultheria_trigonoclada","Ericaceae","Biotic",0.0280825179219242,0.30814381528167,8.69692171675039
"Gaultheria_wardii","Ericaceae","Biotic",0.028082517999171,0.308143814864958,8.69692171678305
"Gaultheria_brevistipes","Ericaceae","Biotic",0.028082517999171,0.308143814864958,8.69692171678305
"Gaultheria_semi_infera","Ericaceae","Biotic",0.0280825170539404,0.308143819965008,8.69692171641016
"Gaultheria_hookeri","Ericaceae","Biotic",0.0280825170539404,0.308143819965008,8.69692171641016
"Gaultheria_tetramera","Ericaceae","Biotic",0.0280825212809222,0.308143797162577,8.69692171820156
"Gaultheria_notabilis","Ericaceae","Biotic",0.0280826480274448,0.308143113392111,8.69692177187302
"Gaultheria_discolor","Ericaceae","Biotic",0.0280827451564488,0.308142589202529,8.69692181052594
"Gaultheria_longibracteolata","Ericaceae","Biotic",0.0280827451564488,0.308142589202529,8.69692181052594
"Gaultheria_straminea","Ericaceae","Biotic",0.0280827602768958,0.308142507640836,8.69692181705201
"Gaultheria_praticola","Ericaceae","Biotic",0.0280828809107886,0.308141856896036,8.69692186944124
"Gaultheria_heteromera","Ericaceae","Biotic",0.0280828809107886,0.308141856896036,8.69692186944124
"Gaultheria_nummularioides","Ericaceae","Biotic",0.0280834206146726,0.308138944785624,8.69692209183597
"Gaultheria_pyrolifolia","Ericaceae","Biotic",0.0280834206146726,0.308138944785624,8.69692209183597
"Gaultheria_dumicola","Ericaceae","Biotic",0.0280838214402185,0.308136780893114,8.69692223180736
"Gaultheria_pseudonotabilis","Ericaceae","Biotic",0.0280838214402185,0.308136780893114,8.69692223180736
"Gaultheria_codonantha","Ericaceae","Biotic",0.0280839082819968,0.308136312584565,8.69692227212989
"Gaultheria_griffithiana","Ericaceae","Biotic",0.0280840933117273,0.308135314710176,8.69692235645874
"Gaultheria_jingdongensis","Ericaceae","Biotic",0.0280848842588703,0.308131039937048,8.69692250171062
"Gaultheria_sinensis","Ericaceae","Biotic",0.0280848842588703,0.308131039937048,8.69692250171062
"Gaultheria_eciliata","Ericaceae","Biotic",0.0280849058922761,0.308130923245889,8.69692251110044
"Gaultheria_trichophylla","Ericaceae","Biotic",0.0280849677539495,0.308130589556075,8.69692253810035
"Gaultheria_hypochlora","Ericaceae","Biotic",0.0280850192835605,0.308130311591599,8.69692256058257
"Gaultheria_cardiosepala","Ericaceae","Biotic",0.0280851903168007,0.30812938879851,8.69692263287288
"Gaultheria_thymifolia","Ericaceae","Biotic",0.0280851903168007,0.30812938879851,8.69692263287288
"Gaultheria_dolichopoda","Ericaceae","Biotic",0.0280860753472744,0.308124614803005,8.69692302591305
"Gaultheria_tasmanica","Ericaceae","Biotic",0.0280875841791242,0.308116462445023,8.69692337517044
"Gaultheria_antipoda","Ericaceae","Biotic",0.0280875841791242,0.308116462445023,8.69692337517044
"Pernettya_prostrata","Ericaceae","Biotic",0.028087869357835,0.30811492486253,8.69692351099874
