"","Clade","ObsSt","Alpha","Sigma","Optim"
"Acokanthera_oblongifolia","Apocynaceae","Fleshy",0.218868123062282,0.0114636640412621,7.35570427410111
"Acokanthera_rotundata","Apocynaceae","Fleshy",0.21888734023554,0.0115058467632584,7.35610019427022
"Acokanthera_oppositifolia","Apocynaceae","Fleshy",0.218870122950598,0.0114778911387338,7.35576478571569
"Carissa_macrocarpa","Apocynaceae","Fleshy",0.218868138179904,0.0115354916677628,7.35494112772978
"Carissa_carandas","Apocynaceae","Fleshy",0.218887637162822,0.0115529457870425,7.35567859873275
"Carissa_spinarum","Apocynaceae","Fleshy",0.218870611267489,0.0115251286912219,7.35534958932501
"Carissa_ovata","Apocynaceae","Fleshy",0.218868510779722,0.0115110874372688,7.35528401588843
"Carissa_bispinosa","Apocynaceae","Fleshy",0.218887389196866,0.0115827473406017,7.35524658856137
"Apocynum_androsaemifolium","Apocynaceae","Dry",0.218855785091146,0.0146740729959668,7.38586199228139
"Apocynum_cannabinum","Apocynaceae","Dry",0.218876516729725,0.0147215481980249,7.38629359699075
"Cleghornia_malaccensis","Apocynaceae","Dry",0.218854297649028,0.0146794576235473,7.38581637499961
"Trachelospermum_jasminoides","Apocynaceae","Dry",0.218856042242435,0.0146893847573865,7.38603242204871
"Trachelospermum_asiaticum","Apocynaceae","Dry",0.218877160447588,0.0147376308118446,7.38647181402496
"Trachelospermum_axillare","Apocynaceae","Dry",0.218854802758972,0.0146988325092133,7.3860338981865
"Chonemorpha_fragrans","Apocynaceae","Dry",0.218855990589528,0.0146863592333891,7.38599510284785
"Aganosma_cymosa","Apocynaceae","Dry",0.218877334947761,0.0147428315222371,7.38653305262983
"Aganosma_wallichii","Apocynaceae","Dry",0.218854914765994,0.0147040277679553,7.38609485327502
"Aganosma_schlechteriana","Apocynaceae","Dry",0.218856087083369,0.0146938615798456,7.38608524911224
"Epigynum_auritum","Apocynaceae","Dry",0.218877304917018,0.0147418649393268,7.38652116311898
"Epigynum_cochinchinense","Apocynaceae","Dry",0.218854889655346,0.0147029482097305,7.3860816119826
"Epigynum_griffithianum","Apocynaceae","Dry",0.218856088323879,0.0146939577534929,7.38608646884473
"Epigynum_ridleyi","Apocynaceae","Dry",0.218877321855286,0.0147424337800329,7.38652818403353
"Ichnocarpus_frutescens","Apocynaceae","Dry",0.218854892085742,0.0147030659677909,7.38608305511806
"Pottsia_laxiflora","Apocynaceae","Dry",0.218856004954086,0.0146875121383,7.3860083192257
"Amalocalyx_microlobus","Apocynaceae","Dry",0.218877066186437,0.0147346456809358,7.38643468331003
"Micrechites_polyanthus","Apocynaceae","Dry",0.218854788404825,0.0146987643582049,7.38603239961359
"Micrechites_rhombifolius","Apocynaceae","Dry",0.218856018923699,0.014689222858635,7.38602986611046
"Micrechites_serpyllifolius","Apocynaceae","Dry",0.21887714551759,0.0147372355197073,7.38646630755681
"Parameria_laevigata","Apocynaceae","Dry",0.21885464748228,0.0146930484254883,7.38596944477712
"Urceola_lucida","Apocynaceae","Dry",0.218855986043485,0.0146863580136368,7.38600122929464
"Urceola_minutiflora","Apocynaceae","Dry",0.218877020254475,0.0147344365753359,7.38643892923385
"Urceola_micrantha","Apocynaceae","Dry",0.218854694052541,0.0146951378736884,7.38599500803704
"Urceola_rosea","Apocynaceae","Dry",0.218855945503767,0.0146836636307959,7.38596794240746
"Streptoechites_chinensis","Apocynaceae","Dry",0.218876428454433,0.0147183335186253,7.38625221337022
"Amphineurion_marginatum","Apocynaceae","Dry",0.21885429136441,0.0146796280210027,7.38581944058004
"Sindechites_henryi","Apocynaceae","Dry",0.218855749402131,0.0146707407973735,7.38582194724269
"Beaumontia_grandiflora","Apocynaceae","Dry",0.218876469624854,0.0147203535166955,7.38628025659433
"Vallaris_solanacea","Apocynaceae","Dry",0.218854337140896,0.0146818994632271,7.38584734262072
"Anodendron_oblongifolium","Apocynaceae","Dry",0.21885570507034,0.0146689083178662,7.38581064746354
"Anodendron_paniculatum","Apocynaceae","Dry",0.218876277104763,0.0147160652532785,7.38623903699538
"Papuechites_aambe","Apocynaceae","Dry",0.218854104806081,0.0146724891122646,7.38574410574916
"Asclepias_incarnata","Apocynaceae","Dry",0.218856251865298,0.0147101091666711,7.38612990097386
"Asclepias_fascicularis","Apocynaceae","Dry",0.218877807622982,0.0147592277446259,7.3865781073137
"Asclepias_angustifolia","Apocynaceae","Dry",0.218855222023263,0.014720331616489,7.38613819137303
"Asclepias_gentryi","Apocynaceae","Dry",0.218856254133972,0.0147102195545643,7.38613126258548
"Asclepias_linearis","Apocynaceae","Dry",0.218877815043445,0.014759468675697,7.38658106558887
"Asclepias_verticillata","Apocynaceae","Dry",0.218855224815747,0.0147204582281471,7.38613974227016
"Asclepias_perennis","Apocynaceae","Dry",0.218856256181236,0.0147103507449664,7.38613288178587
"Asclepias_subverticillata","Apocynaceae","Dry",0.218877815889254,0.0147594960586943,7.38658140269678
"Asclepias_texana","Apocynaceae","Dry",0.218855225478486,0.014720485388621,7.38614007601485
"Asclepias_mexicana","Apocynaceae","Dry",0.218856253113636,0.014710181759582,7.38613079635897
"Asclepias_pumila","Apocynaceae","Dry",0.21887780990807,0.0147593024049186,7.38657902358382
"Asclepias_woodsoniana","Apocynaceae","Dry",0.218855220053262,0.0147202597071976,7.38613730819974
"Asclepias_barjoniifolia","Apocynaceae","Dry",0.21885623509675,0.014708886496845,7.38611494844181
"Asclepias_mellodora","Apocynaceae","Dry",0.218877769069695,0.0147579616338509,7.38656271593466
"Asclepias_boliviensis","Apocynaceae","Dry",0.218855192121415,0.0147189670588758,7.38612163330365
"Asclepias_candida","Apocynaceae","Dry",0.218856234986807,0.0147088815407234,7.38611488730639
"Asclepias_flava","Apocynaceae","Dry",0.218877768322354,0.0147579384152269,7.38656243054191
"Asclepias_curassavica","Apocynaceae","Dry",0.218855189168563,0.0147188635400386,7.38612036600682
"Asclepias_nivea","Apocynaceae","Dry",0.218856232637555,0.0147087841411281,7.38611368883635
"Asclepias_pratensis","Apocynaceae","Dry",0.218877704146591,0.0147559769595058,7.38653850876576
"Asclepias_albicans","Apocynaceae","Dry",0.218855178282114,0.0147184120293975,7.38611499535018
"Asclepias_subaphylla","Apocynaceae","Dry",0.218856225928979,0.0147083446447948,7.38610841073104
"Asclepias_masonii","Apocynaceae","Dry",0.21887775037978,0.0147574133312862,7.38655614225763
"Asclepias_subulata","Apocynaceae","Dry",0.218855178666125,0.0147184253878211,7.38611515906586
"Asclepias_leptopus","Apocynaceae","Dry",0.218856218704671,0.014707987802751,7.3861040058048
"Asclepias_cutleri","Apocynaceae","Dry",0.21887771610367,0.0147563510076702,7.38654310243845
"Asclepias_mcvaughii","Apocynaceae","Dry",0.218855141125573,0.0147169382644029,7.38609695782973
"Asclepias_cordifolia","Apocynaceae","Dry",0.218856198488383,0.0147069293845187,7.38609098600711
"Asclepias_linaria","Apocynaceae","Dry",0.218877702726558,0.0147559452274195,7.38653815450199
"Asclepias_syriaca","Apocynaceae","Dry",0.218855255321552,0.0147221691665959,7.38615550436674
"Asclepias_tuberosa","Apocynaceae","Dry",0.218856260805638,0.0147119805344896,7.38614798572652
"Asclepias_michauxii","Apocynaceae","Dry",0.218877874057084,0.0147611945278304,7.38659711079619
"Asclepias_obovata","Apocynaceae","Dry",0.218855254794085,0.0147221485393641,7.38615525109062
"Asclepias_rubra","Apocynaceae","Dry",0.218856260393468,0.0147119602388179,7.38614773500455
"Asclepias_quadrifolia","Apocynaceae","Dry",0.218877867064386,0.0147609725195605,7.38659438380994
"Asclepias_exaltata","Apocynaceae","Dry",0.21885524866426,0.0147219031709091,7.38615224303997
"Asclepias_hallii","Apocynaceae","Dry",0.218856252946979,0.0147115675641864,7.3861428917506
"Asclepias_speciosa","Apocynaceae","Dry",0.218877848462756,0.0147603818215652,7.38658714409921
"Asclepias_amplexicaulis","Apocynaceae","Dry",0.218855232939938,0.0147212566071669,7.38614433783923
"Asclepias_ovalifolia","Apocynaceae","Dry",0.218856244128508,0.0147110764245611,7.38613684600542
"Asclepias_hirtella","Apocynaceae","Dry",0.218877845068934,0.0147602740641921,7.38658582632812
"Asclepias_purpurascens","Apocynaceae","Dry",0.21885523590601,0.0147213737971494,7.38614578199236
"Asclepias_variegata","Apocynaceae","Dry",0.218856246559038,0.01471120002937,7.38613837785838
"Asclepias_lanceolata","Apocynaceae","Dry",0.218877849000592,0.0147603972279874,7.38658734801822
"Asclepias_longifolia","Apocynaceae","Dry",0.218855235637632,0.0147213586591962,7.38614559967483
"Asclepias_arenaria","Apocynaceae","Dry",0.218856248244061,0.0147111699526381,7.38613804996876
"Asclepias_emoryi","Apocynaceae","Dry",0.218877850786581,0.0147604359049964,7.38658787132558
"Asclepias_oenotheroides","Apocynaceae","Dry",0.218855238080169,0.014721398134248,7.38614613504381
"Asclepias_nyctaginifolia","Apocynaceae","Dry",0.218856249493696,0.0147112278962575,7.38613876475388
"Asclepias_standleyi","Apocynaceae","Dry",0.218877850834168,0.0147604373708483,7.3865878893452
"Asclepias_prostrata","Apocynaceae","Dry",0.218855229366545,0.0147210737825188,7.38614215980247
"Asclepias_feayi","Apocynaceae","Dry",0.218856238615868,0.0147107189647416,7.38613249266327
"Asclepias_tomentosa","Apocynaceae","Dry",0.218877833720607,0.0147599160046584,7.38658149163765
"Asclepias_curtissii","Apocynaceae","Dry",0.218855225232614,0.0147209248989419,7.38614033613132
"Asclepias_engelmanniana","Apocynaceae","Dry",0.218856239200666,0.0147107606641785,7.38613300543421
"Asclepias_eriocarpa","Apocynaceae","Dry",0.218877833834179,0.0147599197664507,7.38658153357223
"Asclepias_solanoana","Apocynaceae","Dry",0.218855224072121,0.0147208726678008,7.3861396940407
"Asclepias_elata","Apocynaceae","Dry",0.218856247407484,0.0147111133009615,7.38613734815178
"Asclepias_mirifica","Apocynaceae","Dry",0.218877847160605,0.0147603196102152,7.38658644076639
"Asclepias_glaucescens","Apocynaceae","Dry",0.218855234840265,0.014721266163355,7.38614451504167
"Asclepias_lynchiana","Apocynaceae","Dry",0.21885624704503,0.0147110968579055,7.3861371452829
"Asclepias_latifolia","Apocynaceae","Dry",0.218877838872463,0.014760066649712,7.38658333792631
"Asclepias_macroura","Apocynaceae","Dry",0.218855228599259,0.0147210318365634,7.38614164634573
"Asclepias_ruthiae","Apocynaceae","Dry",0.218856239800978,0.0147106193979763,7.38613132427136
"Asclepias_uncialis","Apocynaceae","Dry",0.218877831113152,0.0147598088751386,7.38658024684566
"Asclepias_sanjuanensis","Apocynaceae","Dry",0.218855223678497,0.0147207757657273,7.38613858611579
"Asclepias_involucrata","Apocynaceae","Dry",0.218856247279127,0.0147110199304527,7.38613626424318
"Asclepias_welshii","Apocynaceae","Dry",0.218877844128999,0.0147602204503381,7.38658529837273
"Asclepias_labriformis","Apocynaceae","Dry",0.218855233833405,0.0147211868898789,7.3861436219754
"Asclepias_macrosperma","Apocynaceae","Dry",0.218856247306499,0.0147110212317652,7.38613628031361
"Asclepias_viridis","Apocynaceae","Dry",0.218877840665802,0.0147601104448262,7.38658394595816
"Asclepias_sullivantii","Apocynaceae","Dry",0.218855212646428,0.0147203643620115,7.38613355710278
"Asclepias_brevipes","Apocynaceae","Dry",0.218856230446054,0.0147098336643465,7.38612207169673
"Asclepias_stellifera","Apocynaceae","Dry",0.218877804721272,0.0147589891681139,7.38657065106668
"Asclepias_cucullata","Apocynaceae","Dry",0.218855206333914,0.014719967099257,7.38612915706657
"Asclepias_connivens","Apocynaceae","Dry",0.218856236730766,0.0147104247286155,7.38612921478903
"Asclepias_inaequalis","Apocynaceae","Dry",0.218877875531545,0.0147612707739137,7.3865983046
"Pachycarpus_appendiculatus","Apocynaceae","Dry",0.218855258275532,0.0147222918412807,7.38615726721517
"Pachycarpus_concolor","Apocynaceae","Dry",0.218856263703152,0.0147121047488284,7.38614976885478
"Pachycarpus_natalensis","Apocynaceae","Dry",0.218877877831145,0.0147613397230145,7.38659915104685
"Pachycarpus_goetzei","Apocynaceae","Dry",0.21885525658055,0.0147222315211339,7.38615652803501
"Schizoglossum_eustegioides","Apocynaceae","Dry",0.218856261795549,0.0147120179331635,7.3861486983912
"Cordylogyne_globosa","Apocynaceae","Dry",0.218877874221323,0.0147612284722902,7.38659778485082
"Xysmalobium_involucratum","Apocynaceae","Dry",0.218855255107879,0.0147221703565477,7.3861557781416
"Miraglossum_verticillare","Apocynaceae","Dry",0.218856265415679,0.0147121853835617,7.38615076406355
"Schizoglossum_atropurpureum","Apocynaceae","Dry",0.218877881001775,0.0147614381051765,7.38660036033455
"Schizoglossum_cordifolium","Apocynaceae","Dry",0.218855260893465,0.014722391337316,7.38615848807035
"Schizoglossum_filiforme","Apocynaceae","Dry",0.218856265385352,0.0147121838836641,7.38615074553198
"Woodia_mucronata","Apocynaceae","Dry",0.218877872957779,0.0147611874449863,7.38659728193451
"Fanninia_caloglossa","Apocynaceae","Dry",0.218855254133895,0.0147221287531642,7.38615526993956
"Pachycarpus_coronarius","Apocynaceae","Dry",0.21885626017664,0.0147119232257221,7.38614753232765
"Asclepias_pedicellata","Apocynaceae","Dry",0.218877871551608,0.0147611418919685,7.3865967260736
"Asclepias_woodii","Apocynaceae","Dry",0.218855253414899,0.0147220975206156,7.38615489003024
"Aspidonepsis_flava","Apocynaceae","Dry",0.218856259662694,0.0147118907763642,7.38614713467824
"Asclepias_viridula","Apocynaceae","Dry",0.218877822225791,0.0147595604591613,7.38657750341558
"Asclepias_erosa","Apocynaceae","Dry",0.218855195657549,0.0147195784361937,7.38612442269796
"Aspidonepsis_diploglossa","Apocynaceae","Dry",0.21885622198125,0.0147094497325713,7.38611736571234
"Asclepias_stenophylla","Apocynaceae","Dry",0.218877790368631,0.0147585613854953,7.38656544759078
"Asclepias_viridiflora","Apocynaceae","Dry",0.218855194568875,0.0147195267915844,7.38612382981616
"Asclepias_albens","Apocynaceae","Dry",0.218856228995938,0.0147098411525587,7.38612224420804
"Xysmalobium_gerrardii","Apocynaceae","Dry",0.218877815647127,0.0147593623322013,7.38657531558761
"Xysmalobium_parviflorum","Apocynaceae","Dry",0.21885521448916,0.0147203385987533,7.38613379146572
"Xysmalobium_tysonianum","Apocynaceae","Dry",0.218856234814752,0.0147101337155654,7.38612585626458
"Asclepias_crispa","Apocynaceae","Dry",0.218877803625282,0.0147589864947892,7.38657069567926
"Asclepias_meadii","Apocynaceae","Dry",0.218855194893968,0.0147195392385123,7.386124000389
"Gomphocarpus_glaucophyllus","Apocynaceae","Dry",0.218856208205744,0.0147081222968495,7.38610262731717
"Asclepias_humistrata","Apocynaceae","Dry",0.218877745641833,0.0147572209824526,7.38655079585355
"Asclepias_scaposa","Apocynaceae","Dry",0.218855167138791,0.0147182247863909,7.38610968793197
"Asclepias_stathmostelmoides","Apocynaceae","Dry",0.21885620064254,0.0147073902874224,7.3860946007865
"Asclepias_alpestris","Apocynaceae","Dry",0.218877842761291,0.0147602829471548,7.38658830409205
"Asclepias_gibba","Apocynaceae","Dry",0.218855236276507,0.0147212527388853,7.38614668210966
"Aspidoglossum_heterophyllum","Apocynaceae","Dry",0.218856251398132,0.0147110006794312,7.3861382250577
"Gomphocarpus_abyssinicus","Apocynaceae","Dry",0.218877850809603,0.0147605387023614,7.38659144396669
"Gomphocarpus_fruticosus","Apocynaceae","Dry",0.218855242541157,0.0147215063260242,7.3861497892161
"Gomphocarpus_physocarpus","Apocynaceae","Dry",0.218856257825126,0.0147113449970961,7.38614247657047
"Stathmostelma_gigantiflorum","Apocynaceae","Dry",0.218877847067815,0.0147604183707396,7.38658996385741
"Asclepias_aurea","Apocynaceae","Dry",0.218855245843087,0.0147216615849001,7.38615167848127
"Gomphocarpus_cancellatus","Apocynaceae","Dry",0.218856259926712,0.0147114976824892,7.38614435034441
"Asclepias_multicaulis","Apocynaceae","Dry",0.218877853600803,0.0147606351826792,7.38659261429362
"Asclepias_densiflora","Apocynaceae","Dry",0.21885524419701,0.0147215948559937,7.38615085859437
"Asclepias_randii","Apocynaceae","Dry",0.218856258422684,0.0147114175103816,7.38614335932942
"Stenostelma_corniculatum","Apocynaceae","Dry",0.218877852925583,0.014760613350169,7.38659234617991
"Asclepias_macropus","Apocynaceae","Dry",0.218855242236823,0.0147215087791368,7.38614980441715
"Asclepias_praemorsa","Apocynaceae","Dry",0.218856257310799,0.0147113477246797,7.38614249821929
"Glossostelma_carsonii","Apocynaceae","Dry",0.21887783111686,0.014759910063397,7.38658377442501
"Pachycarpus_lineolatus","Apocynaceae","Dry",0.218855227831209,0.0147208837437184,7.38614221121482
"Gomphocarpus_tomentosus","Apocynaceae","Dry",0.218856254726657,0.0147111474667268,7.3861400766999
"Pachycarpus_dealbatus","Apocynaceae","Dry",0.218877844291088,0.014760333458714,7.38658896406643
"Stathmostelma_diversifolium","Apocynaceae","Dry",0.218855237791346,0.0147213016436179,7.38614732240184
"Xysmalobium_undulatum","Apocynaceae","Dry",0.218856254623382,0.0147111415062659,7.38614000294469
"Xysmalobium_fraternum","Apocynaceae","Dry",0.218877840254859,0.0147601994948056,7.38658731986887
"Xysmalobium_kaessneri","Apocynaceae","Dry",0.218855234826826,0.0147211705710323,7.38614571730037
"Xysmalobium_heudelotianum","Apocynaceae","Dry",0.21885625251431,0.0147110124911385,7.38613841149194
"Asclepias_buchwaldii","Apocynaceae","Dry",0.218877810242012,0.0147592431270587,7.38657571228625
"Asclepias_pseudofimbriata","Apocynaceae","Dry",0.218855202511393,0.0147197526052387,7.38612861885299
"Stathmostelma_pauciflorum","Apocynaceae","Dry",0.218856223555345,0.0147090425578062,7.38611452782022
"Asclepias_cinerea","Apocynaceae","Dry",0.218877590608811,0.0147525379399475,7.38650250250927
"Asclepias_atroviolacea","Apocynaceae","Dry",0.218855247672033,0.0147211081945515,7.38615307834941
"Asclepias_brachystephana","Apocynaceae","Dry",0.218856283032947,0.0147110758270129,7.38614710825914
"Asclepias_fournieri","Apocynaceae","Dry",0.218877837208493,0.0147601912500248,7.38659528272727
"Asclepias_zanthodacryon","Apocynaceae","Dry",0.218855249252916,0.0147211725198601,7.38615386645465
"Asclepias_circinalis","Apocynaceae","Dry",0.21885628320024,0.0147110825226064,7.3861471905085
"Asclepias_melantha","Apocynaceae","Dry",0.21887783744449,0.014760198082621,7.38659536636065
"Asclepias_hypoleuca","Apocynaceae","Dry",0.218855249775603,0.0147211918974577,7.38615410401649
"Asclepias_otarioides","Apocynaceae","Dry",0.218856283231763,0.014711083704646,7.38614720503436
"Asclepias_lemmonii","Apocynaceae","Dry",0.218877838531318,0.0147602334638579,7.386595801243
"Asclepias_rosea","Apocynaceae","Dry",0.218855250587925,0.0147212257929143,7.38615451988995
"Asclepias_quinquedentata","Apocynaceae","Dry",0.218856283810296,0.0147111155555254,7.38614759838133
"Asclepias_nummularia","Apocynaceae","Dry",0.218877838400265,0.0147602292601081,7.38659574952503
"Asclepias_schaffneri","Apocynaceae","Dry",0.218855248366474,0.0147211369516365,7.38615343011096
"Asclepias_elegantula","Apocynaceae","Dry",0.218856281799025,0.0147110114588891,7.38614631393856
"Asclepias_similis","Apocynaceae","Dry",0.218877828379561,0.0147599062865829,7.38659179236437
"Asclepias_virletii","Apocynaceae","Dry",0.218855242749912,0.0147209014280275,7.38615055351778
"Asclepias_notha","Apocynaceae","Dry",0.218856279395043,0.0147108646396545,7.38614451158581
"Asclepias_scheryi","Apocynaceae","Dry",0.218877830531033,0.0147599740014878,7.38659262482301
"Asclepias_vinosa","Apocynaceae","Dry",0.218855243597301,0.0147209348527526,7.38615096351763
"Asclepias_spnovaffpringlei","Apocynaceae","Dry",0.218856278644246,0.0147108285546542,7.38614406592291
"Asclepias_auriculata","Apocynaceae","Dry",0.21887782605255,0.0147598311593977,7.38659087143164
"Asclepias_pellucida","Apocynaceae","Dry",0.218855240619578,0.014720812244809,7.38614946336793
"Asclepias_ovata","Apocynaceae","Dry",0.218856276174729,0.0147106916020508,7.38614238014255
"Asclepias_puberula","Apocynaceae","Dry",0.218877824153521,0.014759769079461,7.38659011448404
"Asclepias_jaliscana","Apocynaceae","Dry",0.218855239905906,0.0147207755543111,7.38614902370955
"Asclepias_jorgeana","Apocynaceae","Dry",0.218856276105236,0.0147106752500325,7.38614218549615
"Asclepias_coulteri","Apocynaceae","Dry",0.218877679687048,0.0147552318468072,7.38653509630164
"Asclepias_macrotis","Apocynaceae","Dry",0.218855133996348,0.0147162755346173,7.38609459118526
"Calotropis_procera","Apocynaceae","Dry",0.218856074553746,0.0146943840072034,7.3859710469491
"Calotropis_gigantea","Apocynaceae","Dry",0.218877250151305,0.0147427445078567,7.38641159507802
"Kanahia_laniflora","Apocynaceae","Dry",0.218854828870501,0.0147026776413283,7.38595803419388
"Pergularia_daemia","Apocynaceae","Dry",0.218855980053846,0.0146875682504132,7.385899149619
"Oxystelma_esculentum","Apocynaceae","Dry",0.218876839803475,0.0147315970352356,7.38629726977473
"Solenostemma_argel","Apocynaceae","Dry",0.218854534363138,0.0146907137299715,7.38584015942849
"Calciphila_galgalensis","Apocynaceae","Dry",0.21885593384623,0.0146825362408694,7.38585493378469
"Calciphila_gillettii","Apocynaceae","Dry",0.218876780283584,0.0147302403631623,7.3862888510807
"Vincetoxicum_atratum","Apocynaceae","Dry",0.218855158569917,0.0147164021842025,7.38613538085563
"Vincetoxicum_pycnostelma","Apocynaceae","Dry",0.218856242226937,0.014706574692625,7.38613131721471
"Vincetoxicum_acuminatum","Apocynaceae","Dry",0.218877697721142,0.014755493335176,7.38657750377703
"Vincetoxicum_nipponicum","Apocynaceae","Dry",0.218855162449214,0.0147165494953603,7.38613718773139
"Vincetoxicum_japonicum","Apocynaceae","Dry",0.218856242105265,0.0147065690725527,7.38613124789317
"Vincetoxicum_katoi","Apocynaceae","Dry",0.218877695970601,0.0147554393286981,7.38657684040589
"Vincetoxicum_yamanakae","Apocynaceae","Dry",0.218855161014544,0.0147164960646215,7.3861365324988
"Vincetoxicum_amplexicaule","Apocynaceae","Dry",0.218856239248724,0.0147064353426259,7.3861295980701
"Vincetoxicum_mongolicum","Apocynaceae","Dry",0.218877701684422,0.0147556362441202,7.3865791678104
"Vincetoxicum_nigrum","Apocynaceae","Dry",0.218855163952923,0.0147166896064548,7.38613880891485
"Vincetoxicum_stocksii","Apocynaceae","Dry",0.218856241523734,0.0147067072661238,7.38613287442962
"Vincetoxicum_rossicum","Apocynaceae","Dry",0.218877701607756,0.0147556338525889,7.3865791384151
"Vincetoxicum_hirundinaria","Apocynaceae","Dry",0.218855162361296,0.0147166312086606,7.38613809494325
"Vincetoxicum_magnificum","Apocynaceae","Dry",0.218856240262492,0.0147066508264389,7.38613218054044
"Vincetoxicum_macrophyllum","Apocynaceae","Dry",0.218877699381739,0.0147555663820534,7.38657831186946
"Tylophora_brownii","Apocynaceae","Dry",0.218855168096995,0.0147168589191414,7.3861408854468
"Tylophora_indica","Apocynaceae","Dry",0.218856245610174,0.0147069198407709,7.38613549881972
"Tylophora_villosa","Apocynaceae","Dry",0.218877708534249,0.0147558532992271,7.38658183505454
"Tylophora_tanakae","Apocynaceae","Dry",0.218855169314151,0.0147169045561408,7.38614144520526
"Tylophora_hirsuta","Apocynaceae","Dry",0.218856242446386,0.0147067709282558,7.38613366145068
"Vincetoxicum_inamoenum","Apocynaceae","Dry",0.218877683410611,0.0147550773965706,7.38657231568982
"Tylophora_aristolochioides","Apocynaceae","Dry",0.218855149058676,0.0147161207858964,7.38613184862557
"Tylophora_floribunda","Apocynaceae","Dry",0.21885622983433,0.0147061358621186,7.38612583817149
"Vincetoxicum_carnosum","Apocynaceae","Dry",0.21887765926598,0.0147543085376684,7.38656296822176
"Biondia_henryi","Apocynaceae","Dry",0.218855126871771,0.0147151475146218,7.38612016622044
"Tylophora_biglandulosa","Apocynaceae","Dry",0.218856233919295,0.0147063063869376,7.38612813838562
"Tylophora_japonica","Apocynaceae","Dry",0.218877686824189,0.0147552301465616,7.38657440075304
"Tylophora_oblonga","Apocynaceae","Dry",0.218855153085754,0.0147162910289548,7.38613414782536
"Tylophora_tenuis","Apocynaceae","Dry",0.218856234135184,0.014706319700109,7.38612830316456
"Tylophora_parviflora","Apocynaceae","Dry",0.21887767231644,0.0147547535812032,7.38656854669437
"Tylophora_flexuosa","Apocynaceae","Dry",0.218855139423593,0.014715697858602,7.38612688023679
"Tylophora_anomala","Apocynaceae","Dry",0.218856221105137,0.0147052228150985,7.38611483703597
"Tylophora_flanaganii","Apocynaceae","Dry",0.218877653427487,0.0147540952506541,7.38656055680827
"Tylophora_coriacea","Apocynaceae","Dry",0.218855130153786,0.0147151539981672,7.38612031475029
"Tylophora_apiculata","Apocynaceae","Dry",0.218856214600321,0.0147050595669346,7.38611286185921
"Tylophora_tenuipedunculata","Apocynaceae","Dry",0.218877646475857,0.0147539311114984,7.38655857263058
"Tylophora_sylvatica","Apocynaceae","Dry",0.21885511589879,0.0147146691781601,7.38611438962953
"Blyttia_fruticulosa","Apocynaceae","Dry",0.218856204704073,0.014704272226289,7.38610353014389
"Pleurostelma_cernuum","Apocynaceae","Dry",0.218877620161203,0.0147531110309091,7.38654891017142
"Diplostigma_canescens","Apocynaceae","Dry",0.218855106380722,0.0147141917027739,7.38610898397115
"Goydera_somaliense","Apocynaceae","Dry",0.218856205088546,0.0147042711541716,7.38610353049216
"Tylophora_conspicua","Apocynaceae","Dry",0.218877604739532,0.0147526109443082,7.38654277620411
"Tylophora_heterophylla","Apocynaceae","Dry",0.218855094217451,0.0147136701054048,7.38610260537655
"Pentatropis_madagascariensis","Apocynaceae","Dry",0.21885613957412,0.0146980922479682,7.38603235068786
"Pentatropis_nivalis","Apocynaceae","Dry",0.218877407559463,0.0147466369791012,7.3864747599408
"Cynanchum_abyssinicum","Apocynaceae","Dry",0.218854619440951,0.0146946611328804,7.38588681389398
"Cynanchum_crassiantherae","Apocynaceae","Dry",0.218855983573446,0.01468917708227,7.38593290560627
"Cynanchum_rubricoronae","Apocynaceae","Dry",0.218877018497924,0.0147372570667339,7.38637061991846
"Cynanchum_hastifolium","Apocynaceae","Dry",0.218854694109768,0.0146981649271476,7.38592926613471
"Cynanchum_orangeanum","Apocynaceae","Dry",0.218855954995775,0.0146878184982727,7.38591616703727
"Cynanchum_praecox","Apocynaceae","Dry",0.218876971318499,0.0147358613889802,7.38635350662276
"Cynanchum_ovalifolium","Apocynaceae","Dry",0.218854576879724,0.0146926816454199,7.38586344008305
"Cynanchum_acutum","Apocynaceae","Dry",0.218855895844668,0.0146814745928481,7.38583996456777
"Cynanchum_auriculatum","Apocynaceae","Dry",0.218876806789758,0.0147309306045085,7.38629417559721
"Cynanchum_blandum","Apocynaceae","Dry",0.21885464931517,0.0146965734599934,7.38591027232827
"Cynanchum_montevidense","Apocynaceae","Dry",0.218855942405103,0.0146872118960152,7.38590912494552
"Metalepis_albiflora","Apocynaceae","Dry",0.218876906360485,0.0147339650123417,7.38633068835288
"Cynanchum_roulinioides","Apocynaceae","Dry",0.218854590776064,0.0146934665232982,7.38587257657359
"Cynanchum_foetidum","Apocynaceae","Dry",0.218855954505891,0.0146852090398215,7.38588527311735
"Cynanchum_ligulatum","Apocynaceae","Dry",0.218876877067799,0.0147330649620865,7.38632072391951
"Cynanchum_laeve","Apocynaceae","Dry",0.218854558384196,0.0146918781986442,7.38585397644777
"Cynanchum_boudieri","Apocynaceae","Dry",0.218855913259633,0.0146833274221254,7.38586123862207
"Glossonema_boveanum","Apocynaceae","Dry",0.218876981208346,0.0147361141292922,7.38635600761762
"Odontanthera_radians","Apocynaceae","Dry",0.218854678520645,0.0146974531907334,7.38591996678091
"Pentarrhinum_abyssinicum","Apocynaceae","Dry",0.218855953849346,0.014687770620813,7.38591494729591
