"","Clade","ObsSt","Alpha","Sigma","Optim"
"Schizoglossum_atropurpureum","Apocynaceae","Dry",0.155291338690253,0.0103187487314288,7.38677492537253
"Schizoglossum_cordifolium","Apocynaceae","Dry",0.15489126062081,0.0103096899670842,7.38654149834453
"Schizoglossum_filiforme","Apocynaceae","Dry",0.15491247306007,0.0102948475554367,7.38629187010467
"Woodia_mucronata","Apocynaceae","Dry",0.155291310908593,0.0103185555731025,7.38677164831202
"Fanninia_caloglossa","Apocynaceae","Dry",0.154891261579444,0.0103094857417261,7.38653803910786
"Pachycarpus_coronarius","Apocynaceae","Dry",0.15491250116733,0.0102946444526345,7.38628843565502
"Asclepias_pedicellata","Apocynaceae","Dry",0.155291304638909,0.0103185210300743,7.38677106174875
"Asclepias_woodii","Apocynaceae","Dry",0.154891261731118,0.0103094617692608,7.3865376331332
"Aspidonepsis_flava","Apocynaceae","Dry",0.154912505523461,0.0102946194940748,7.38628801381919
"Asclepias_viridula","Apocynaceae","Dry",0.15529107235072,0.0103173221301128,7.38675077045112
"Asclepias_erosa","Apocynaceae","Dry",0.154891275239001,0.0103075243767484,7.38650499485446
"Aspidonepsis_diploglossa","Apocynaceae","Dry",0.154912858763546,0.0102927353449033,7.38625635032866
"Asclepias_stenophylla","Apocynaceae","Dry",0.155290913312005,0.0103165633786086,7.38673801702325
"Asclepias_viridiflora","Apocynaceae","Dry",0.1548912755991,0.0103074845650023,7.38650435239439
"Asclepias_albens","Apocynaceae","Dry",0.154912812033133,0.0102930374915268,7.38626152571862
"Xysmalobium_gerrardii","Apocynaceae","Dry",0.155291012249922,0.0103171756236202,7.38674846493422
"Xysmalobium_parviflorum","Apocynaceae","Dry",0.15489127214226,0.0103081120873857,7.38651502264726
"Xysmalobium_tysonianum","Apocynaceae","Dry",0.15491277986124,0.0102932655428793,7.38626538545893
"Asclepias_crispa","Apocynaceae","Dry",0.155290968715724,0.0103168866768548,7.38674355558893
"Asclepias_meadii","Apocynaceae","Dry",0.154891275580343,0.0103074940006212,7.38650452979697
"Gomphocarpus_glaucophyllus","Apocynaceae","Dry",0.154913131062015,0.0102916969284319,7.38624030963217
"Asclepias_humistrata","Apocynaceae","Dry",0.155290622008413,0.0103155379438924,7.38672219447336
"Asclepias_scaposa","Apocynaceae","Dry",0.154891285930334,0.0103064687029163,7.38648873394448
"Asclepias_stathmostelmoides","Apocynaceae","Dry",0.154913284325966,0.0102911220558737,7.3862315304163
"Asclepias_alpestris","Apocynaceae","Dry",0.155291103898223,0.010317855093952,7.38676168120939
"Asclepias_gibba","Apocynaceae","Dry",0.154891268791732,0.0103087928990644,7.38652824321162
"Aspidoglossum_heterophyllum","Apocynaceae","Dry",0.154912699393135,0.0102939118757197,7.38627799948518
"Gomphocarpus_abyssinicus","Apocynaceae","Dry",0.155291134685258,0.0103180507813923,7.38676500976276
"Gomphocarpus_fruticosus","Apocynaceae","Dry",0.154891267768795,0.0103089890356491,7.38653157320121
"Gomphocarpus_physocarpus","Apocynaceae","Dry",0.154912660092583,0.0102941786899009,7.38628252672572
"Stathmostelma_gigantiflorum","Apocynaceae","Dry",0.155291120506592,0.0103179588859033,7.38676344315808
"Asclepias_aurea","Apocynaceae","Dry",0.154891266925962,0.0103091070185482,7.38653358099066
"Gomphocarpus_cancellatus","Apocynaceae","Dry",0.154912638018984,0.0102942951135618,7.38628450365476
"Asclepias_multicaulis","Apocynaceae","Dry",0.15529115141373,0.0103181221770667,7.38676622815882
"Asclepias_densiflora","Apocynaceae","Dry",0.154891267184627,0.0103090554626079,7.38653270358697
"Asclepias_randii","Apocynaceae","Dry",0.154912646971603,0.0102942330378864,7.38628344913055
"Stenostelma_corniculatum","Apocynaceae","Dry",0.155291148705709,0.0103181055540132,7.38676594478734
"Asclepias_macropus","Apocynaceae","Dry",0.154891267580302,0.0103089896188593,7.38653158074661
"Asclepias_praemorsa","Apocynaceae","Dry",0.154912655861278,0.0102941795645516,7.38628253842962
"Glossostelma_carsonii","Apocynaceae","Dry",0.155291048771723,0.0103175724030094,7.38675689923989
"Pachycarpus_lineolatus","Apocynaceae","Dry",0.154891270718787,0.0103085094025476,7.38652345866616
"Gomphocarpus_tomentosus","Apocynaceae","Dry",0.154912688776306,0.0102940258635481,7.38627996950268
"Pachycarpus_dealbatus","Apocynaceae","Dry",0.155291103546,0.0103178947120698,7.38676238537648
"Stathmostelma_diversifolium","Apocynaceae","Dry",0.15489126886401,0.0103088312568843,7.38652892592776
"Xysmalobium_undulatum","Apocynaceae","Dry",0.15491268947405,0.010294021279737,7.38627989135835
"Xysmalobium_fraternum","Apocynaceae","Dry",0.15529108573176,0.010317793545751,7.38676065568383
"Xysmalobium_kaessneri","Apocynaceae","Dry",0.154891269471447,0.0103087310847626,7.38652721683515
"Xysmalobium_heudelotianum","Apocynaceae","Dry",0.154912705643922,0.0102939222505855,7.38627820604194
"Asclepias_buchwaldii","Apocynaceae","Dry",0.155290944957676,0.0103170674219697,7.38674839040484
"Asclepias_pseudofimbriata","Apocynaceae","Dry",0.154891277221066,0.0103076405983077,7.38650889325301
"Stathmostelma_pauciflorum","Apocynaceae","Dry",0.154913006204541,0.0102924015692096,7.38625278714559
"Asclepias_cinerea","Apocynaceae","Dry",0.155289617671871,0.0103119221529186,7.38666904250981
"Asclepias_atroviolacea","Apocynaceae","Dry",0.15489128090437,0.0103086322907122,7.38653287568318
"Asclepias_brachystephana","Apocynaceae","Dry",0.154912988572017,0.0102939151613579,7.38628547831807
"Asclepias_fournieri","Apocynaceae","Dry",0.155290780157924,0.0103177577279568,7.38676732246992
"Asclepias_zanthodacryon","Apocynaceae","Dry",0.154891280654501,0.0103086819736901,7.38653371937282
"Asclepias_circinalis","Apocynaceae","Dry",0.154912987994441,0.0102939204939029,7.38628556746693
"Asclepias_melantha","Apocynaceae","Dry",0.155290780790198,0.0103177631115255,7.38676741272872
"Asclepias_hypoleuca","Apocynaceae","Dry",0.154891280592748,0.0103086971441562,7.38653397559331
"Asclepias_otarioides","Apocynaceae","Dry",0.154912987904018,0.0102939214408003,7.38628558327181
"Asclepias_lemmonii","Apocynaceae","Dry",0.155290784897775,0.0103177900777169,7.38676787259734
"Asclepias_rosea","Apocynaceae","Dry",0.154891280459791,0.0103087232139177,7.38653441966991
"Asclepias_quinquedentata","Apocynaceae","Dry",0.154912984362005,0.010293945998678,7.38628600093503
"Asclepias_nummularia","Apocynaceae","Dry",0.155290784434864,0.0103177868580352,7.38676781776325
"Asclepias_schaffneri","Apocynaceae","Dry",0.154891280786853,0.0103086544578919,7.38653325194599
"Asclepias_elegantula","Apocynaceae","Dry",0.15491299554649,0.0102938652666594,7.38628463222655
"Asclepias_similis","Apocynaceae","Dry",0.155290744966861,0.0103175405677207,7.38676363088014
"Asclepias_virletii","Apocynaceae","Dry",0.154891281792343,0.0103084731212973,7.38653017608966
"Asclepias_notha","Apocynaceae","Dry",0.154913014254854,0.0102937523614241,7.38628272104621
"Asclepias_scheryi","Apocynaceae","Dry",0.155290752315424,0.0103175926706652,7.38676451609278
"Asclepias_vinosa","Apocynaceae","Dry",0.1548912816712,0.010308499043954,7.38653061603914
"Asclepias_spnovaffpringlei","Apocynaceae","Dry",0.154913017864186,0.0102937242111075,7.38628224452428
"Asclepias_auriculata","Apocynaceae","Dry",0.155290735707954,0.0103174833164135,7.38676265708632
"Asclepias_pellucida","Apocynaceae","Dry",0.154891282170559,0.0103084044471048,7.38652901064791
"Asclepias_ovata","Apocynaceae","Dry",0.154913033886019,0.0102936183368861,7.38628045155935
"Asclepias_puberula","Apocynaceae","Dry",0.155290727261686,0.0103174362947794,7.38676185911504
"Asclepias_jaliscana","Apocynaceae","Dry",0.154891282402785,0.0103083767610976,7.3865285443745
"Asclepias_jorgeana","Apocynaceae","Dry",0.154913037322884,0.0102936061839276,7.38628024905171
"Asclepias_coulteri","Apocynaceae","Dry",0.155290056616122,0.01031398082872,7.38670362305547
"Asclepias_macrotis","Apocynaceae","Dry",0.154891305715733,0.010304903325261,7.38647013610585
"Calotropis_procera","Apocynaceae","Dry",0.1549161901121,0.0102806398198171,7.38608944818438
"Calotropis_gigantea","Apocynaceae","Dry",0.155287315094563,0.0103042012315443,7.3865651762535
"Kanahia_laniflora","Apocynaceae","Dry",0.154891406070684,0.0102940637960963,7.38631434446391
"Pergularia_daemia","Apocynaceae","Dry",0.154917550466474,0.0102751510909688,7.38600884148369
"Oxystelma_esculentum","Apocynaceae","Dry",0.155284886738775,0.0102953793224742,7.38643731733941
"Solenostemma_argel","Apocynaceae","Dry",0.154891504689186,0.0102843406269898,7.38617757288665
"Calciphila_galgalensis","Apocynaceae","Dry",0.154918974551204,0.0102709463552043,7.38595582020755
"Calciphila_gillettii","Apocynaceae","Dry",0.155284303157142,0.0102942633126885,7.38642623055848
"Vincetoxicum_atratum","Apocynaceae","Dry",0.154891305101197,0.0103046045170143,7.38650150688107
"Vincetoxicum_pycnostelma","Apocynaceae","Dry",0.154913815764703,0.0102900304208643,7.3862566990999
"Vincetoxicum_acuminatum","Apocynaceae","Dry",0.155289869612573,0.0103137997007409,7.38673694901418
"Vincetoxicum_nipponicum","Apocynaceae","Dry",0.154891304614695,0.0103047194181311,7.38650345105802
"Vincetoxicum_japonicum","Apocynaceae","Dry",0.154913816285784,0.0102900260282541,7.38625662486827
"Vincetoxicum_katoi","Apocynaceae","Dry",0.15528986423733,0.0103137578394661,7.38673624055092
"Vincetoxicum_yamanakae","Apocynaceae","Dry",0.154891304779358,0.0103046776329141,7.38650274495767
"Vincetoxicum_amplexicaule","Apocynaceae","Dry",0.154913829366512,0.0102899214112591,7.38625485770737
"Vincetoxicum_mongolicum","Apocynaceae","Dry",0.155289911913812,0.010313900989663,7.38673864315434
"Vincetoxicum_nigrum","Apocynaceae","Dry",0.154891302958416,0.0103048214819954,7.3865051497959
"Vincetoxicum_stocksii","Apocynaceae","Dry",0.154913776425486,0.0102901274125953,7.38625830393296
"Vincetoxicum_rossicum","Apocynaceae","Dry",0.155289911674616,0.010313899140781,7.38673861181524
"Vincetoxicum_hirundinaria","Apocynaceae","Dry",0.154891303143371,0.0103047756456414,7.38650437766859
"Vincetoxicum_magnificum","Apocynaceae","Dry",0.154913781816368,0.0102900829971237,7.38625755692717
"Vincetoxicum_macrophyllum","Apocynaceae","Dry",0.155289904882742,0.0103138466299154,7.38673772596753
"Tylophora_brownii","Apocynaceae","Dry",0.154891302259855,0.0103049523086318,7.38650737260303
"Tylophora_indica","Apocynaceae","Dry",0.154913752793198,0.0102902925362687,7.38626110168256
"Tylophora_villosa","Apocynaceae","Dry",0.155289937478051,0.0103140673340159,7.38674147162946
"Tylophora_tanakae","Apocynaceae","Dry",0.154891302117155,0.0103049879615937,7.38650797543506
"Tylophora_hirsuta","Apocynaceae","Dry",0.154913767465613,0.0102901760837725,7.38625913415146
"Vincetoxicum_inamoenum","Apocynaceae","Dry",0.155289847615816,0.0103134689274215,7.38673133498182
"Tylophora_aristolochioides","Apocynaceae","Dry",0.154891305112442,0.010304377302495,7.38649764951364
"Tylophora_floribunda","Apocynaceae","Dry",0.154913839228208,0.010289680068732,7.38625076322725
"Vincetoxicum_carnosum","Apocynaceae","Dry",0.155289731751416,0.0103128856060661,7.38672146670494
"Biondia_henryi","Apocynaceae","Dry",0.154891310778808,0.0103036269189792,7.3864851034959
"Tylophora_biglandulosa","Apocynaceae","Dry",0.154913840212114,0.0102898068831401,7.38625313593154
"Tylophora_japonica","Apocynaceae","Dry",0.155289844137887,0.0103135822449033,7.38673348006005
"Tylophora_oblonga","Apocynaceae","Dry",0.154891305276114,0.0103045038408741,7.38650001938907
"Tylophora_tenuis","Apocynaceae","Dry",0.154913838587992,0.0102898170754892,7.38625330996945
"Tylophora_parviflora","Apocynaceae","Dry",0.15528978171684,0.0103132212218832,7.38672731421061
"Tylophora_flexuosa","Apocynaceae","Dry",0.154891307994754,0.0103040491170185,7.38649227184673
"Tylophora_anomala","Apocynaceae","Dry",0.154914011792866,0.0102889847459353,7.38623915360028
"Tylophora_flanaganii","Apocynaceae","Dry",0.155289657593854,0.0103127368169934,7.38671902916375
"Tylophora_coriacea","Apocynaceae","Dry",0.154891312085225,0.0103036438815473,7.38648535870552
"Tylophora_apiculata","Apocynaceae","Dry",0.154914015356586,0.0102888462626129,7.38623691741272
"Tylophora_tenuipedunculata","Apocynaceae","Dry",0.155289653289363,0.0103125980018399,7.38671678575772
"Tylophora_sylvatica","Apocynaceae","Dry",0.154891313458283,0.0103032583975614,7.38647890743357
"Blyttia_fruticulosa","Apocynaceae","Dry",0.154914154376181,0.0102882367253713,7.38622694675454
"Pleurostelma_cernuum","Apocynaceae","Dry",0.15528950318754,0.0103119762712985,7.38670654985345
"Diplostigma_canescens","Apocynaceae","Dry",0.154891317484299,0.0103028904565774,7.38647303880522
"Goydera_somaliense","Apocynaceae","Dry",0.154914157264807,0.0102882366895921,7.38622695378783
"Tylophora_conspicua","Apocynaceae","Dry",0.155289433059816,0.0103115975076753,7.38670009129331
"Tylophora_heterophylla","Apocynaceae","Dry",0.154891319986253,0.0103024894519413,7.38646622705555
"Pentatropis_madagascariensis","Apocynaceae","Dry",0.154915403533228,0.0102834288204063,7.38615040548705
"Pentatropis_nivalis","Apocynaceae","Dry",0.155288155426773,0.0103070588448806,7.38662762611874
"Cynanchum_abyssinicum","Apocynaceae","Dry",0.154891467382166,0.0102873746433046,7.38622793079054
"Cynanchum_crassiantherae","Apocynaceae","Dry",0.154917375710724,0.0102760637807415,7.38603902035141
"Cynanchum_rubricoronae","Apocynaceae","Dry",0.155286023497787,0.0102995207201447,7.38651247578918
"Cynanchum_hastifolium","Apocynaceae","Dry",0.154891442589867,0.0102900503779535,7.38627320705007
"Cynanchum_orangeanum","Apocynaceae","Dry",0.154917532695075,0.0102749949090215,7.38602105003504
"Cynanchum_praecox","Apocynaceae","Dry",0.155285852912871,0.0102984380336394,7.38649420495384
"Cynanchum_ovalifolium","Apocynaceae","Dry",0.154891485172475,0.0102858479296603,7.38620271321683
"Cynanchum_acutum","Apocynaceae","Dry",0.154918974090054,0.0102700918707533,7.38594000524502
"Cynanchum_auriculatum","Apocynaceae","Dry",0.155284762845977,0.010294740219637,7.38643198317225
"Cynanchum_blandum","Apocynaceae","Dry",0.154891452133935,0.010288781608103,7.38625237368827
"Cynanchum_montevidense","Apocynaceae","Dry",0.154917665495185,0.0102744910847076,7.38601316203789
"Metalepis_albiflora","Apocynaceae","Dry",0.155285468960873,0.0102969979473241,7.38647009247729
"Cynanchum_roulinioides","Apocynaceae","Dry",0.154891477093718,0.0102864418867141,7.38621249019214
"Cynanchum_foetidum","Apocynaceae","Dry",0.154918329058786,0.0102730145396611,7.38598853278292
"Cynanchum_ligulatum","Apocynaceae","Dry",0.155284998186972,0.0102963880318355,7.38646017295726
"Cynanchum_laeve","Apocynaceae","Dry",0.154891492943132,0.0102852214686889,7.38619243020207
"Cynanchum_boudieri","Apocynaceae","Dry",0.154918492291161,0.0102715562295489,7.38596309689757
"Glossonema_boveanum","Apocynaceae","Dry",0.155285864259657,0.0102986506530564,7.38649713058893
"Odontanthera_radians","Apocynaceae","Dry",0.154891447092458,0.0102895119589585,7.38626344797145
"Pentarrhinum_abyssinicum","Apocynaceae","Dry",0.154917530670595,0.0102749652064865,7.38601992120811
