"","Clade","ObsSt","Alpha","Sigma","Optim"
"Leucopogon_concinnus","Ericaceae","Biotic",0.0697821711404049,3.06487268388734e-05,5.66466477371319
"Leucopogon_nutans","Ericaceae","Biotic",0.0697821711404049,3.06487268388734e-05,5.66466477371319
"Leucopogon_ovalifolius","Ericaceae","Biotic",0.0697821710149869,3.06487035241234e-05,5.66466477160387
"Leucopogon_strictus","Ericaceae","Biotic",0.069782170266699,3.06485643962254e-05,5.66466475900546
"Leucopogon_leptanthus","Ericaceae","Biotic",0.0697821697767667,3.06484731566599e-05,5.6646647506484
"Leucopogon_pendulus","Ericaceae","Biotic",0.0697821697767667,3.06484731566599e-05,5.6646647506484
"Leucopogon_obtectus","Ericaceae","Biotic",0.069782171404277,3.0648775978894e-05,5.66466477827171
"Leucopogon_glaucifolius","Ericaceae","Biotic",0.069782171404277,3.0648775978894e-05,5.66466477827171
"Leucopogon_cordifolius","Ericaceae","Biotic",0.0697821712465207,3.0648746653571e-05,5.66466477561949
"Leucopogon_racemulosus","Ericaceae","Biotic",0.0697821709983851,3.06487004777353e-05,5.66466477142296
"Leucopogon_allittii","Ericaceae","Biotic",0.0697821709983851,3.06487004777353e-05,5.66466477142296
"Leucopogon_oxycedrus","Ericaceae","Biotic",0.0697821692214008,3.06483700377351e-05,5.66466474141828
"Coleanthera_myrtoides","Ericaceae","Biotic",0.069782161987369,3.06470224032109e-05,5.66466461556957
"Leucopogon_rotundifolius","Ericaceae","Biotic",0.069782161987369,3.06470224032109e-05,5.66466461556957
"Styphelia_hainesii","Ericaceae","Biotic",0.0697821618770302,3.0647001890438e-05,5.66466461371598
"Styphelia_tenuifolia","Ericaceae","Biotic",0.0697821618770302,3.0647001890438e-05,5.66466461371598
"Leucopogon_juniperinus","Ericaceae","Biotic",0.0697821486145169,3.06445300685497e-05,5.6646643778606
"Leucopogon_setiger","Ericaceae","Biotic",0.0697821486145169,3.06445300685497e-05,5.6646643778606
"Leucopogon_fraseri","Ericaceae","Biotic",0.0697821472425126,3.0644275080406e-05,5.66466435478719
"Astroloma_microdonta","Ericaceae","Biotic",0.0697821511589041,3.06450029972244e-05,5.66466441677541
"Astroloma_pallidum","Ericaceae","Biotic",0.0697821511589041,3.06450029972244e-05,5.66466441677541
"Astroloma_serratifolium","Ericaceae","Biotic",0.0697821508750707,3.06449502403254e-05,5.66466441200667
"Astroloma_ciliatum","Ericaceae","Biotic",0.0697821493497855,3.06446666451039e-05,5.66466438632406
"Astroloma_epacridis","Ericaceae","Biotic",0.0697821500620295,3.06447988658587e-05,5.66466439809822
"Astroloma_recurvum","Ericaceae","Biotic",0.0697821500620295,3.06447988658587e-05,5.66466439809822
"Astroloma_prostratum","Ericaceae","Biotic",0.069782149970487,3.06447818482782e-05,5.66466439655907
"Astroloma_humifusum","Ericaceae","Biotic",0.06978214883802,3.06445713051674e-05,5.66466437752223
"Styphelia_viridis","Ericaceae","Biotic",0.06978215280503,3.0645309459031e-05,5.66466444539216
"Styphelia_adscendens","Ericaceae","Biotic",0.06978215280503,3.0645309459031e-05,5.66466444539216
"Styphelia_exarrhena","Ericaceae","Biotic",0.0697821518030005,3.06451232200528e-05,5.66466442855329
"Styphelia_tubiflora","Ericaceae","Biotic",0.0697821518551282,3.06451327945355e-05,5.66466442928765
"Astroloma_glaucescens","Ericaceae","Biotic",0.0697821518551282,3.06451327945355e-05,5.66466442928765
"Leucopogon_esquamatus","Ericaceae","Biotic",0.0697821460530319,3.0644053388008e-05,5.66466433077892
"Acrothamnus_spathaceus","Ericaceae","Biotic",0.0697820927085203,3.06341057919136e-05,5.66466335249861
"Leucopogon_cymbiformis","Ericaceae","Biotic",0.0697821054359599,3.06364640508689e-05,5.66466351527763
"Leucopogon_pogonocalyx","Ericaceae","Biotic",0.0697821054359599,3.06364640508689e-05,5.66466351527763
"Leucopogon_appressus","Ericaceae","Biotic",0.0697821038967607,3.06361778649666e-05,5.66466348934048
"Agiortia_pleiosperma","Ericaceae","Biotic",0.0697821038967607,3.06361778649666e-05,5.66466348934048
"Leucopogon_crassifolius","Ericaceae","Biotic",0.0697821025441175,3.06359261312361e-05,5.66466346619459
"Leucopogon_corynocarpus","Ericaceae","Biotic",0.0697821025441175,3.06359261312361e-05,5.66466346619459
"Leucopogon_ruscifolius","Ericaceae","Biotic",0.0697820932719692,3.06342002569473e-05,5.66466330798083
"Leucopogon_melaleucoides","Ericaceae","Biotic",0.069782106539027,3.06366693226965e-05,5.66466353239937
"Leucopogon_leptospermoides","Ericaceae","Biotic",0.069782106539027,3.06366693226965e-05,5.66466353239937
"Leucopogon_muticus","Ericaceae","Biotic",0.0697821066026047,3.06366811484002e-05,5.6646635334489
"Leucopogon_ericoides","Ericaceae","Biotic",0.0697821066026047,3.06366811484002e-05,5.6646635334489
"Leucopogon_crassiflorus","Ericaceae","Biotic",0.0697820996688311,3.06353912017195e-05,5.6646634161589
"Leucopogon_conostephioides","Ericaceae","Biotic",0.0697820888515542,3.06333702107847e-05,5.66466321504015
"Leucopogon_hispidus","Ericaceae","Biotic",0.0697820888515542,3.06333702107847e-05,5.66466321504015
"Leucopogon_pubescens","Ericaceae","Biotic",0.0697820883095494,3.06332694830855e-05,5.66466320593184
"Astroloma_xerophyllum","Ericaceae","Biotic",0.0697820836904806,3.06324102590716e-05,5.6646631279028
"Styphelia_longifolia","Ericaceae","Biotic",0.0697820646367401,3.06288521140354e-05,5.66466278255857
"Leucopogon_blepharolepis","Ericaceae","Biotic",0.0697820646367401,3.06288521140354e-05,5.66466278255857
"Croninia_kingiana","Ericaceae","Biotic",0.0697820576900633,3.06275601191337e-05,5.66466266506128
"Acrotriche_rigida","Ericaceae","Biotic",0.0697820412780333,3.06244687640095e-05,5.66466220110224
"Acrotriche_divaricata","Ericaceae","Biotic",0.0697820412780333,3.06244687640095e-05,5.66466220110224
"Acrotriche_parviflora","Ericaceae","Biotic",0.069782036907496,3.06236561236629e-05,5.6646621275272
"Cyathodes_straminea","Ericaceae","Biotic",0.0697820263261328,3.0621684890485e-05,5.66466194638975
"Cyathodes_glauca","Ericaceae","Biotic",0.0697820263261328,3.0621684890485e-05,5.66466194638975
"Lissanthe_brevistyla","Ericaceae","Biotic",0.0697820500861837,3.06261127349507e-05,5.66466235656279
"Lissanthe_rubicunda","Ericaceae","Biotic",0.0697820500861837,3.06261127349507e-05,5.66466235656279
"Leucopogon_pluriloculatus","Ericaceae","Biotic",0.0697820458934464,3.06253331837051e-05,5.66466228595522
"Lissanthe_strigosa","Ericaceae","Biotic",0.0697820482298142,3.06257672183411e-05,5.66466232457098
"Lissanthe_sapida","Ericaceae","Biotic",0.0697820482298142,3.06257672183411e-05,5.66466232457098
"Acrothamnus_suaveolens","Ericaceae","Biotic",0.0697820504968098,3.06261888256366e-05,5.6646623603958
"Styphelia_laeta","Ericaceae","Biotic",0.0697820504968098,3.06261888256366e-05,5.6646623603958
"Acrothamnus_hookeri","Ericaceae","Biotic",0.069782050518466,3.06261928444272e-05,5.66466236077707
"Acrothamnus_maccraei","Ericaceae","Biotic",0.069782050518466,3.06261928444272e-05,5.66466236077707
"Leucopogon_parviflorus","Ericaceae","Biotic",0.0697820369681751,3.06236690068531e-05,5.66466212970298
"Agiortia_pedicellata","Ericaceae","Biotic",0.0697820369681751,3.06236690068531e-05,5.66466212970298
"Leptecophylla_abietina","Ericaceae","Biotic",0.0697820411457103,3.06244465949164e-05,5.66466219852764
"Leptecophylla_juniperina_subsp_oxycedrus","Ericaceae","Biotic",0.0697820411457103,3.06244465949164e-05,5.66466219852764
"Leptecophylla_divaricata","Ericaceae","Biotic",0.0697820413181224,3.06244786444216e-05,5.66466220143384
"Leptecophylla_tameiameiae","Ericaceae","Biotic",0.0697820413181224,3.06244786444216e-05,5.66466220143384
"Leucopogon_lanceolatus","Ericaceae","Biotic",0.069782112073927,3.06376844810866e-05,5.66466350251107
"Leucopogon_margarodes","Ericaceae","Biotic",0.069782112073927,3.06376844810866e-05,5.66466350251107
"Leucopogon_microphyllus","Ericaceae","Biotic",0.0697821099067592,3.0637281608795e-05,5.66466346612536
"Leucopogon_distans","Ericaceae","Biotic",0.0697821085067342,3.06370212179056e-05,5.66466344243042
"Leucopogon_bossiaea","Ericaceae","Biotic",0.0697821116679454,3.06376089498543e-05,5.66466349558289
"Leucopogon_virgatus","Ericaceae","Biotic",0.0697821116679454,3.06376089498543e-05,5.66466349558289
"Leucopogon_apiculatus","Ericaceae","Biotic",0.0697821101440594,3.06373257157039e-05,5.66466346994838
"Leucopogon_cordatus","Ericaceae","Biotic",0.0697821157978085,3.06383781972118e-05,5.66466356619588
"Leucopogon_australis","Ericaceae","Biotic",0.0697821157978085,3.06383781972118e-05,5.66466356619588
"Leucopogon_alternifolius","Ericaceae","Biotic",0.0697821149200271,3.06382150573383e-05,5.66466355143179
"Leucopogon_plumuliflorus","Ericaceae","Biotic",0.0697821138088422,3.06380083735121e-05,5.66466353260149
"Leucopogon_assimilis","Ericaceae","Biotic",0.0697821129006792,3.06378389396556e-05,5.66466351665717
"Leucopogon_amplexicaulis","Ericaceae","Biotic",0.0697821129006792,3.06378389396556e-05,5.66466351665717
"Monotoca_elliptica","Ericaceae","Biotic",0.0697820756309629,3.06308809712289e-05,5.66466283093029
"Monotoca_ledifolia","Ericaceae","Biotic",0.0697820756309629,3.06308809712289e-05,5.66466283093029
"Monotoca_scoparia","Ericaceae","Biotic",0.0697820750605217,3.063077493656e-05,5.66466282135982
"Monotoca_rotundifolia","Ericaceae","Biotic",0.0697820739765853,3.06305733814826e-05,5.66466280310523
"Monotoca_empetrifolia","Ericaceae","Biotic",0.069782066781663,3.06292343831899e-05,5.66466268133798
"Montitega_dealbata","Ericaceae","Biotic",0.0697820614866821,3.0628248437725e-05,5.66466259096476
"Androstoma_verticillata","Ericaceae","Biotic",0.069782039061589,3.06240599405178e-05,5.66466218605771
"Androstoma_empetrifolia","Ericaceae","Biotic",0.069782039061589,3.06240599405178e-05,5.66466218605771
"Acrotriche_serrulata","Ericaceae","Biotic",0.069782034802137,3.06232591621695e-05,5.66466209011528
"Trochocarpa_laurina","Ericaceae","Biotic",0.069782034802137,3.06232591621695e-05,5.66466209011528
"Trochocarpa_gunnii","Ericaceae","Biotic",0.0697820343117903,3.06231680272652e-05,5.66466208190631
"Planocarpa_nitida","Ericaceae","Biotic",0.069782032741224,3.06228752647727e-05,5.66466205533504
"Planocarpa_petiolaris","Ericaceae","Biotic",0.069782032741224,3.06228752647727e-05,5.66466205533504
"Conostephium_preissii","Ericaceae","Biotic",0.0697820615025353,3.06282391208089e-05,5.66466255217601
"Conostephium_pendulum","Ericaceae","Biotic",0.0697820615025353,3.06282391208089e-05,5.66466255217601
"Astroloma_pinifolium","Ericaceae","Biotic",0.0697820630995029,3.0628535994457e-05,5.66466257906839
"Astroloma_conostephioides","Ericaceae","Biotic",0.0697820630995029,3.0628535994457e-05,5.66466257906839
"Astroloma_baxteri","Ericaceae","Biotic",0.0697820542488701,3.06268892959237e-05,5.66466242929303
"Styphelia_pancheri","Ericaceae","Biotic",0.0697820513806933,3.06263521856414e-05,5.66466237765107
"Brachyloma_daphnoides","Ericaceae","Biotic",0.0697820513806933,3.06263521856414e-05,5.66466237765107
"Brachyloma_saxicola","Ericaceae","Biotic",0.0697820492827913,3.06259621971941e-05,5.6646623425446
"Brachyloma_concolor","Ericaceae","Biotic",0.0697820496802504,3.06260327151302e-05,5.66466234187744
"Brachyloma_mogin","Ericaceae","Biotic",0.0697820496802504,3.06260327151302e-05,5.66466234187744
"Brachyloma_preissii","Ericaceae","Biotic",0.0697820495929992,3.06260164948206e-05,5.66466234040968
"Styphelia_cymbulae","Ericaceae","Biotic",0.0697820495929992,3.06260164948206e-05,5.66466234040968
"Brachyloma_scortechinii","Ericaceae","Biotic",0.0697820400778755,3.06242455302414e-05,5.66466218004735
"Melichrus_procumbens","Ericaceae","Biotic",0.0697820510962314,3.06262954080835e-05,5.66466236388327
"Melichrus_urceolatus","Ericaceae","Biotic",0.0697820510962314,3.06262954080835e-05,5.66466236388327
"Monotoca_aristata","Ericaceae","Biotic",0.0697820499596939,3.06260841733374e-05,5.66466234478924
"Acrotriche_affinis","Ericaceae","Biotic",0.0697820399400545,3.06242190535377e-05,5.66466217519684
"Pentachondra_involucrata","Ericaceae","Biotic",0.0697819653874131,3.06093415757728e-05,5.66466050488887
"Pentachondra_pumila","Ericaceae","Biotic",0.0697819653874131,3.06093415757728e-05,5.66466050488887
"Budawangia_gnidioides","Ericaceae","Abiotic",0.0636364190068255,6.74510945046365e-05,5.65034863940413
"Epacris_impressa","Ericaceae","Abiotic",0.0636364190068255,6.74510945046365e-05,5.65034863940413
"Rupicola_sprengelioides","Ericaceae","Abiotic",0.0636364109692223,6.75324217022064e-05,5.65032436629687
"Epacris_lanuginosa","Ericaceae","Abiotic",0.0636364077229479,6.756535348769e-05,5.650314638336
"Woollsia_pungens","Ericaceae","Abiotic",0.0636364074904493,6.75677172481729e-05,5.65031394606004
"Lysinema_ciliatum","Ericaceae","Abiotic",0.0636364074154914,6.75684799562091e-05,5.6503137233692
"Cosmelia_rubra","Ericaceae","Abiotic",0.0636364088554268,6.75538554625033e-05,5.65031802499602
"Sprengelia_incarnata","Ericaceae","Abiotic",0.0636364088554268,6.75538554625033e-05,5.65031802499602
"Andersonia_sprengelioides","Ericaceae","Abiotic",0.0636364074542189,6.75680856295273e-05,5.65031383842206
"Dracophyllum_kirkii","Ericaceae","Abiotic",0.0636364416175945,6.72225901995469e-05,5.65041712610482
"Dracophyllum_ophioliticum","Ericaceae","Abiotic",0.0636364416175945,6.72225901995469e-05,5.65041712610482
"Dracophyllum_patens","Ericaceae","Abiotic",0.0636364415020044,6.72237560055591e-05,5.65041677386504
"Dracophyllum_acerosum","Ericaceae","Abiotic",0.0636364416147338,6.72226195164455e-05,5.65041711785944
"Dracophyllum_trimorphum","Ericaceae","Abiotic",0.0636364416147338,6.72226195164455e-05,5.65041711785944
"Dracophyllum_rosmarinifolium","Ericaceae","Abiotic",0.0636364415065113,6.72237109015443e-05,5.65041678797472
"Dracophyllum_densum","Ericaceae","Abiotic",0.0636364399788909,6.72391253663638e-05,5.6504121397052
"Dracophyllum_filifolium","Ericaceae","Abiotic",0.0636364399788909,6.72391253663638e-05,5.6504121397052
"Dracophyllum_scoparium","Ericaceae","Abiotic",0.0636364398227296,6.72407104641148e-05,5.65041167410204
"Dracophyllum_longifolium","Ericaceae","Abiotic",0.0636364398227296,6.72407104641148e-05,5.65041167410204
"Dracophyllum_muscoides","Ericaceae","Abiotic",0.0636364398225976,6.72407117957052e-05,5.65041167370053
"Dracophyllum_arboreum","Ericaceae","Abiotic",0.0636364398225976,6.72407117957052e-05,5.65041167370053
"Dracophyllum_pronum","Ericaceae","Abiotic",0.0636364383910185,6.72551546421048e-05,5.65040731478227
"Dracophyllum_strictum","Ericaceae","Abiotic",0.0636364257898941,6.73824385405043e-05,5.65036908983152
"Dracophyllum_townsonii","Ericaceae","Abiotic",0.0636364285880372,6.73542034083275e-05,5.65037760423763
"Dracophyllum_latifolium","Ericaceae","Abiotic",0.0636364285880372,6.73542034083275e-05,5.65037760423763
"Dracophyllum_fiordense","Ericaceae","Abiotic",0.0636364290125833,6.73499202355546e-05,5.65037889771576
"Dracophyllum_menziesii","Ericaceae","Abiotic",0.0636364290125833,6.73499202355546e-05,5.65037889771576
"Dracophyllum_traversii","Ericaceae","Abiotic",0.0636364184849063,6.74563225500397e-05,5.65034700572353
"Dracophyllum_balansae","Ericaceae","Abiotic",0.0636364347916072,6.72915243161826e-05,5.65039640649716
"Dracophyllum_alticola","Ericaceae","Abiotic",0.0636364347916072,6.72915243161826e-05,5.65039640649716
"Dracophyllum_ramosum","Ericaceae","Abiotic",0.0636364357491462,6.72818646181527e-05,5.65039932338631
"Dracophyllum_mackeeanum","Ericaceae","Abiotic",0.0636364357491462,6.72818646181527e-05,5.65039932338631
"Dracophyllum_cosmelioides","Ericaceae","Abiotic",0.0636364315112602,6.73246446326887e-05,5.65038644177289
"Dracophyllum_verticillatum","Ericaceae","Abiotic",0.0636364261359874,6.73789978321812e-05,5.6503701876549
"Dracophyllum_involucratum","Ericaceae","Abiotic",0.0636364261359874,6.73789978321812e-05,5.6503701876549
"Dracophyllum_thiebautii","Ericaceae","Abiotic",0.0636364251136021,6.73893671443028e-05,5.65036712621487
"Dracophyllum_ouaiemense","Ericaceae","Abiotic",0.0636364251136021,6.73893671443028e-05,5.65036712621487
"Richea_procera","Ericaceae","Abiotic",0.0636364295739499,6.73443989021396e-05,5.65038074522702
"Richea_milliganii","Ericaceae","Abiotic",0.0636364295739499,6.73443989021396e-05,5.65038074522702
"Richea_acerosa","Ericaceae","Abiotic",0.06363642940617,6.73460912571352e-05,5.65038023409023
"Richea_sprengelioides","Ericaceae","Abiotic",0.0636364279426577,6.7360856409386e-05,5.65037577862239
"Dracophyllum_oceanicum","Ericaceae","Abiotic",0.0636364266081017,6.73743510114854e-05,5.65037174380259
"Dracophyllum_secundum","Ericaceae","Abiotic",0.0636364266081017,6.73743510114854e-05,5.65037174380259
"Dracophyllum_macranthum","Ericaceae","Abiotic",0.0636364245172119,6.73954488083589e-05,5.65036537943558
"Dracophyllum_fitzgeraldii","Ericaceae","Abiotic",0.0636364118705617,6.75232907288684e-05,5.65032707582704
"Richea_pandanifolia","Ericaceae","Abiotic",0.0636364264927079,6.73754800388204e-05,5.65037135381641
"Richea_continentis","Ericaceae","Abiotic",0.0636364264927079,6.73754800388204e-05,5.65037135381641
"Richea_alpina","Ericaceae","Abiotic",0.0636364265031164,6.73753750481002e-05,5.65037138552373
"Richea_scoparia","Ericaceae","Abiotic",0.0636364265031164,6.73753750481002e-05,5.65037138552373
"Richea_gunnii","Ericaceae","Abiotic",0.0636364224052583,6.74166995404326e-05,5.65035888329002
"Richea_victoriana","Ericaceae","Abiotic",0.0636364224052583,6.74166995404326e-05,5.65035888329002
"Dracophyllum_minimum","Ericaceae","Abiotic",0.0636364152963956,6.74885960876115e-05,5.65033738689895
"Dracophyllum_sayeri","Ericaceae","Abiotic",0.0636364077072704,6.75655126837273e-05,5.65031459158659
"Sphenotoma_gracilis","Ericaceae","Abiotic",0.0636364150546683,6.74910718747128e-05,5.65033669597761
"Sphenotoma_drummondii","Ericaceae","Abiotic",0.0636364150546683,6.74910718747128e-05,5.65033669597761
"Sphenotoma_dracophylloides","Ericaceae","Abiotic",0.0636364126552826,6.75153500480381e-05,5.65032944956434
"Sphenotoma_capitata","Ericaceae","Abiotic",0.0636364126552826,6.75153500480381e-05,5.65032944956434
"Dracophyllum_milliganii","Ericaceae","Abiotic",0.0636364073956845,6.75686816664754e-05,5.65031366468469
"Archeria_comberi","Ericaceae","Abiotic",0.0636364101191494,6.75410411220163e-05,5.65032181731437
"Archeria_hirtella","Ericaceae","Abiotic",0.0636364101191494,6.75410411220163e-05,5.65032181731437
"Lebetanthus_myrsinites","Ericaceae","Abiotic",0.0636364080047499,6.75624899463928e-05,5.65031547968899
"Prionotes_cerinthoides","Ericaceae","Abiotic",0.0636364080047499,6.75624899463928e-05,5.65031547968899
"Ceratostema_lanigerum","Ericaceae","Biotic",0.0697821702304469,3.0629186615503e-05,5.66466298899799
"Ceratostema_silvicola","Ericaceae","Biotic",0.0697821702304469,3.0629186615503e-05,5.66466298899799
"Ceratostema_megabracteatum","Ericaceae","Biotic",0.0697821698644916,3.06291185555866e-05,5.66466298289024
"Ceratostema_rauhii","Ericaceae","Biotic",0.0697821684099461,3.06288477995137e-05,5.66466295855605
"Siphonandra_elliptica","Ericaceae","Biotic",0.0697821684099461,3.06288477995137e-05,5.66466295855605
"Psammisia_sclerantha","Ericaceae","Biotic",0.0697821645520331,3.06281297405364e-05,5.66466289346792
"Psammisia_ulbrichiana","Ericaceae","Biotic",0.0697821632260861,3.06278827593051e-05,5.66466287088693
"Macleania_rupestris","Ericaceae","Biotic",0.0697821648791593,3.0628189199998e-05,5.6646628971796
"Macleania_insignis","Ericaceae","Biotic",0.0697821648791593,3.0628189199998e-05,5.6646628971796
"Macleania_cordifolia","Ericaceae","Biotic",0.0697821637352946,3.06279765364586e-05,5.66466287811547
"Sphyrospermum_buxifolium","Ericaceae","Biotic",0.0697821517241339,3.0625734970752e-05,5.66466266744611
"Sphyrospermum_cordifolium","Ericaceae","Biotic",0.0697821517241339,3.0625734970752e-05,5.66466266744611
"Plutarchia_ecuadorensis","Ericaceae","Biotic",0.0697821483681621,3.062511106611e-05,5.66466261144694
"Oreanthes_glanduliferus","Ericaceae","Biotic",0.0697821458087581,3.06246347707109e-05,5.66466256829529
"Disterigma_ovatum","Ericaceae","Biotic",0.0697821385088147,3.06232682243299e-05,5.66466243147712
"Disterigma_alaternoides","Ericaceae","Biotic",0.0697821385088147,3.06232682243299e-05,5.66466243147712
"Polyclita_turbinata","Ericaceae","Biotic",0.0697821385726039,3.0623280091555e-05,5.66466243253381
"Semiramisia_speciosa","Ericaceae","Biotic",0.0697821385726039,3.0623280091555e-05,5.66466243253381
"Demosthenesia_mandonii","Ericaceae","Biotic",0.0697821586995716,3.06270323833121e-05,5.6646627730936
"Demosthenesia_spectabilis","Ericaceae","Biotic",0.0697821586995716,3.06270323833121e-05,5.6646627730936
"Demosthenesia_pearcei","Ericaceae","Biotic",0.0697821575476347,3.06268182234553e-05,5.66466275387223
"Diogenesia_boliviana","Ericaceae","Biotic",0.0697821565743468,3.06266371430046e-05,5.66466273752645
"Themistoclesia_costaricensis","Ericaceae","Biotic",0.0697821549231019,3.0626328738994e-05,5.66466270904218
"Themistoclesia_epiphytica","Ericaceae","Biotic",0.0697821549231019,3.0626328738994e-05,5.66466270904218
"Diogenesia_alstoniana","Ericaceae","Biotic",0.0697821527264179,3.06259203863092e-05,5.6646626723732
"Anthopterus_wardii","Ericaceae","Biotic",0.0697821478439749,3.06250086215286e-05,5.66466258646049
"Anthopterus_revolutus","Ericaceae","Biotic",0.0697821478439749,3.06250086215286e-05,5.66466258646049
"Thibaudia_litensis","Ericaceae","Biotic",0.0697821476946166,3.06249808533555e-05,5.66466258394209
"Thibaudia_floribunda","Ericaceae","Biotic",0.0697821476946166,3.06249808533555e-05,5.66466258394209
"Cavendishia_bracteata","Ericaceae","Biotic",0.0697821297336034,3.06216280302126e-05,5.66466226659015
"Cavendishia_martii","Ericaceae","Biotic",0.0697821297336034,3.06216280302126e-05,5.66466226659015
"Satyria_warszewiczii","Ericaceae","Biotic",0.0697821293449764,3.06215557582147e-05,5.6646622601248
"Satyria_ventricosa","Ericaceae","Biotic",0.0697821293449764,3.06215557582147e-05,5.6646622601248
"Gonocalyx_costaricensis","Ericaceae","Biotic",0.0697821081742995,3.0617574108585e-05,5.66466177709487
"Gonocalyx_megabracteolatus","Ericaceae","Biotic",0.0697821081742995,3.0617574108585e-05,5.66466177709487
"Vaccinium_poasanum","Ericaceae","Biotic",0.0697821067723904,3.06173134856343e-05,5.66466175374055
"Costera_endertii","Ericaceae","Biotic",0.0697821067723904,3.06173134856343e-05,5.66466175374055
"Utleya_costaricensis","Ericaceae","Biotic",0.0697820991815476,3.06159000430803e-05,5.66466162519852
"Symphysia_racemosa","Ericaceae","Biotic",0.069782090307788,3.06142457238267e-05,5.66466147319229
"Vaccinium_uliginosum","Ericaceae","Biotic",0.0697820343968978,3.06037587053041e-05,5.66466038523398
"Vaccinium_reticulatum","Ericaceae","Biotic",0.0697820866967969,3.06135304169854e-05,5.66466127093049
"Vaccinium_calycinum","Ericaceae","Biotic",0.0697820866967969,3.06135304169854e-05,5.66466127093049
"Vaccinium_myrtillus","Ericaceae","Biotic",0.0697820856640832,3.06133384415835e-05,5.66466125373944
"Vaccinium_corymbosum","Ericaceae","Biotic",0.0697820801139226,3.06123056950685e-05,5.66466116084275
"Vaccinium_meridionale","Ericaceae","Biotic",0.0697820735266709,3.06110771466592e-05,5.66466104879859
"Vaccinium_consanguineum","Ericaceae","Biotic",0.0697820735266709,3.06110771466592e-05,5.66466104879859
"Vaccinium_macrocarpon","Ericaceae","Biotic",0.0697820767531269,3.06116767012361e-05,5.6646611012071
"Vaccinium_vitis_idaea","Ericaceae","Biotic",0.0697820767531269,3.06116767012361e-05,5.6646611012071
"Vaccinium_microcarpum","Ericaceae","Biotic",0.0697820743631734,3.06112321162811e-05,5.66466106075677
"Vaccinium_oxycoccos","Ericaceae","Biotic",0.0697820743631734,3.06112321162811e-05,5.66466106075677
"Gaylussacia_dumosa","Ericaceae","Biotic",0.0697820645046505,3.06093961851458e-05,5.66466089447004
"Agapetes_serpens","Ericaceae","Biotic",0.0697820728857328,3.06109467976549e-05,5.66466102617046
"Agapetes_buxifolia","Ericaceae","Biotic",0.0697820728857328,3.06109467976549e-05,5.66466102617046
"Agapetes_hosseana","Ericaceae","Biotic",0.0697820690201823,3.06102281977228e-05,5.66466096160633
"Vaccinium_bracteatum","Ericaceae","Biotic",0.0697820604148747,3.06086252504145e-05,5.66466081593981
"Dimorphanthera_keysseri","Ericaceae","Biotic",0.0697820820881575,3.06126543784231e-05,5.66466117577787
"Paphia_stenantha","Ericaceae","Biotic",0.0697820820881575,3.06126543784231e-05,5.66466117577787
"Paphia_meiniana","Ericaceae","Biotic",0.069782080271376,3.0612316686806e-05,5.66466114550074
"Dimorphanthera_kempteriana","Ericaceae","Biotic",0.0697820780210468,3.0611896770549e-05,5.66466110712271
"Dimorphanthera_dekockii","Ericaceae","Biotic",0.0697820780210468,3.0611896770549e-05,5.66466110712271
"Orthaea_venamensis","Ericaceae","Biotic",0.0697820727562986,3.06109127380732e-05,5.66466101478482
"Orthaea_apophysata","Ericaceae","Biotic",0.0697820727562986,3.06109127380732e-05,5.66466101478482
"Notopora_schomburgkii","Ericaceae","Biotic",0.0697820697726628,3.06103580981059e-05,5.6646609651024
"Andromeda_polifolia","Ericaceae","Biotic",0.069782226341453,3.05838576187891e-05,5.66466330186751
"Zenobia_pulverulenta","Ericaceae","Abiotic",0.0636363993611072,6.76504712616306e-05,5.65028986491743
"Gaultheria_fragrantissima","Ericaceae","Biotic",0.0697821996989754,3.06179424990605e-05,5.6646630725999
"Gaultheria_trigonoclada","Ericaceae","Biotic",0.0697821996989754,3.06179424990605e-05,5.6646630725999
"Gaultheria_wardii","Ericaceae","Biotic",0.0697821996985011,3.06179424107547e-05,5.66466307259197
"Gaultheria_brevistipes","Ericaceae","Biotic",0.0697821996985011,3.06179424107547e-05,5.66466307259197
"Gaultheria_semi_infera","Ericaceae","Biotic",0.0697821997043051,3.0617943491701e-05,5.66466307269004
"Gaultheria_hookeri","Ericaceae","Biotic",0.0697821997043051,3.0617943491701e-05,5.66466307269004
"Gaultheria_tetramera","Ericaceae","Biotic",0.0697821996783505,3.0617938659851e-05,5.66466307225625
"Gaultheria_notabilis","Ericaceae","Biotic",0.069782198900096,3.06177937195625e-05,5.66466305922826
"Gaultheria_discolor","Ericaceae","Biotic",0.0697821983036681,3.06176824183952e-05,5.6646630491143
"Gaultheria_longibracteolata","Ericaceae","Biotic",0.0697821983036681,3.06176824183952e-05,5.6646630491143
"Gaultheria_straminea","Ericaceae","Biotic",0.0697821982108266,3.06176651390879e-05,5.6646630475663
"Gaultheria_praticola","Ericaceae","Biotic",0.0697821974701149,3.06175272220574e-05,5.66466303520544
"Gaultheria_heteromera","Ericaceae","Biotic",0.0697821974701149,3.06175272220574e-05,5.66466303520544
"Gaultheria_nummularioides","Ericaceae","Biotic",0.0697821941561419,3.06169094860887e-05,5.66466297931437
"Gaultheria_pyrolifolia","Ericaceae","Biotic",0.0697821941561419,3.06169094860887e-05,5.66466297931437
"Gaultheria_dumicola","Ericaceae","Biotic",0.0697821916947701,3.06164498961017e-05,5.66466293678887
