"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"201","Meriania urceolata","61","23.913115","2.56076","0.327872","0.105429","Meriania urceolata","61","2643.180328","675.970747","86.549185","10379.45629","Meriania urceolata","61","1450.344262","146.628656","18.773876","407.966583","Meriania urceolata","61","17385.508197","3921.420804","502.086485","466525.376711"
"202","Pachyloma huberioides","20","24.325","2.16111","0.483239","0.32156","Pachyloma huberioides","20","2903.5","662.034623","148.035442","31657.341685","Pachyloma huberioides","20","1409.7","103.99752","23.254552","1244.298077","Pachyloma huberioides","20","19949.2","3660.023276","818.406084","1422902.398968"
"203","Ossaea marginata","30","21.6","1.491354","0.272283","0.214373","Ossaea marginata","30","1572.233333","317.22859","57.917752","21104.894457","Ossaea marginata","30","1384.233333","201.228414","36.739114","829.532051","Ossaea marginata","30","11710.866667","3094.990109","565.065299","948601.599312"
"204","Miconia argyrophylla","83","24.73012","1.947715","0.213789","0.077484","Miconia argyrophylla","83","2241.493976","653.211361","71.699262","7628.275105","Miconia argyrophylla","83","1449.783133","148.369516","16.28567","299.830862","Miconia argyrophylla","83","15896.518072","5016.065313","550.584697","342868.047944"
"205","Miconia molybdea","9","19.533333","1.2","0.4","0.714577","Miconia molybdea","9","827","317.984276","105.994759","70349.648189","Miconia molybdea","9","1699.444444","40.660519","13.553506","2765.106837","Miconia molybdea","9","4878.888889","1235.02636","411.675453","3162005.331039"
"206","Miconia cinerascens","45","18.597778","2.400898","0.357905","0.142915","Miconia cinerascens","45","1764.6","308.443777","45.980084","14069.929638","Miconia cinerascens","45","1282.644444","134.629653","20.069404","553.021367","Miconia cinerascens","45","13203.022222","2440.195097","363.762808","632401.066208"
"207","Miconia tentaculifera","2","18.65","1.343503","0.95","3.215595","Miconia tentaculifera","2","1899","130.107648","92","316573.41685","Miconia tentaculifera","2","1302.5","36.062446","25.5","12442.980767","Miconia tentaculifera","2","12458","267.286363","189","14229023.989676"
"208","Clidemia debilis","30","23.68","1.575108","0.287574","0.214373","Clidemia debilis","30","1229.233333","419.223394","76.53937","21104.894457","Clidemia debilis","30","1472.966667","101.326881","18.499673","829.532051","Clidemia debilis","30","8408.466667","2714.627462","495.620899","948601.599312"
"209","Henriettea granulata","33","24.930303","1.814264","0.315823","0.194885","Henriettea granulata","33","2562.333333","655.020928","114.024508","19186.267688","Henriettea granulata","33","1443.606061","155.622729","27.09044","754.120046","Henriettea granulata","33","17284.909091","4276.374409","744.421233","862365.090283"
"210","Miconia marginata","22","23.677273","1.817621","0.387518","0.292327","Miconia marginata","22","3003.590909","536.844542","114.455641","28779.401532","Miconia marginata","22","1369.136364","117.768658","25.108362","1131.18007","Miconia marginata","22","21362.181818","5458.465131","1163.748676","1293547.635425"
"211","Miconia multiplinervia","22","18.563636","3.134682","0.668316","0.292327","Miconia multiplinervia","22","3217.272727","1198.819307","255.589135","28779.401532","Miconia multiplinervia","22","1349.545455","137.981961","29.417853","1131.18007","Miconia multiplinervia","22","20007.181818","5078.335147","1082.704691","1293547.635425"
"212","Miconia goniostigma","24","20.620833","3.506389","0.715739","0.267966","Miconia goniostigma","24","3582.833333","1514.628486","309.172245","26381.118071","Miconia goniostigma","24","1290.083333","177.541891","36.240587","1036.915064","Miconia goniostigma","24","23682.791667","8718.071097","1779.568811","1185751.99914"
"213","Miconia rugosa","25","24.148","1.284887","0.256977","0.257248","Miconia rugosa","25","2889.44","601.376205","120.275241","25325.873348","Miconia rugosa","25","1353.76","143.158502","28.6317","995.438461","Miconia rugosa","25","20919.88","4540.860687","908.172137","1138321.919174"
"214","Miconia victorinii","1","25.9",NA,NA,"6.431191","Miconia victorinii","1","1199",NA,NA,"633146.833701","Miconia victorinii","1","1849",NA,NA,"24885.961533","Miconia victorinii","1","8749",NA,NA,"28458047.979352"
"215","Pterogastra divaricata","43","24.286047","2.137264","0.32593","0.149563","Pterogastra divaricata","43","2784.627907","708.461547","108.039373","14724.34497","Pterogastra divaricata","43","1521.534884","114.203317","17.415843","578.743291","Pterogastra divaricata","43","17269.883721","3438.157177","524.314054","661815.069287"
"216","Miconia neomicrantha","64","21.185938","3.359935","0.419992","0.100487","Miconia neomicrantha","64","2421.96875","1207.38667","150.923334","9892.919277","Miconia neomicrantha","63","1451.698413","218.649346","27.547228","395.015262","Miconia neomicrantha","63","15939.333333","6875.335253","866.210822","451715.047291"
"217","Appendicularia pullei","8","24.0875","1.545905","0.54656","0.803899","Appendicularia pullei","8","2135.125","558.232271","197.364912","79143.354213","Appendicularia pullei","8","1546.625","84.322404","29.812472","3110.745192","Appendicularia pullei","8","12655.375","1504.616034","531.9621","3557255.997419"
"218","Leandra solenifera","64","24.221875","1.632844","0.204105","0.100487","Leandra solenifera","64","2586.125","709.480326","88.685041","9892.919277","Leandra solenifera","64","1414.84375","163.823678","20.47796","388.843149","Leandra solenifera","64","18627.25","5942.164784","742.770598","444656.999677"
"219","Conostegia icosandra","66","22.718182","2.880113","0.354517","0.097442","Conostegia icosandra","66","2231.257576","909.574158","111.960839","9593.133844","Conostegia icosandra","66","1675.136364","157.073612","19.334425","377.060023","Conostegia icosandra","66","13102.878788","5368.27398","660.788848","431182.545142"
"220","Miconia oldemanii","1","25",NA,NA,"6.431191","Miconia oldemanii","1","4674",NA,NA,"633146.833701","Miconia oldemanii","1","1562",NA,NA,"24885.961533","Miconia oldemanii","1","20230",NA,NA,"28458047.979352"
"221","Miconia gratissima","68","25.254412","1.270848","0.154113","0.094576","Miconia gratissima","68","2180.044118","493.298113","59.821183","9310.982849","Miconia gratissima","68","1448.970588","137.058433","16.620776","365.970023","Miconia gratissima","68","15355.191176","3325.9233","403.327443","418500.705579"
"222","Miconia staminea","10","22.18","1.919375","0.60696","0.643119","Miconia staminea","10","1514.3","154.572565","48.880137","63314.68337","Miconia staminea","11","1499.818182","189.611613","57.170052","2262.360139","Miconia staminea","11","9771.272727","2187.079107","659.429162","2587095.27085"
"223","Miconia ligustroides","91","21.637363","2.409271","0.25256","0.070672","Miconia ligustroides","91","1408.285714","393.26455","41.225326","6957.657513","Miconia ligustroides","91","1431.472527","150.847115","15.813074","273.472105","Miconia ligustroides","91","9862.824176","2922.077015","306.316903","312725.801971"
"224","Comolia microphylla","31","24.096774","1.837659","0.330053","0.207458","Comolia microphylla","31","2511.677419","686.330503","123.268597","20424.09141","Comolia microphylla","32","1552.125","118.699064","20.983228","777.686298","Comolia microphylla","32","15657.71875","3173.063628","560.923702","889313.999355"
"225","Clidemia inobsepta","17","22.911765","1.873794","0.454462","0.378305","Clidemia inobsepta","17","2502","1132.086514","274.57131","37243.931394","Clidemia inobsepta","17","1262.470588","116.074393","28.152175","1463.88009","Clidemia inobsepta","17","21867.764706","7263.118257","1761.564926","1674002.822315"
"226","Miconia aeruginosa","42","18.561905","3.234415","0.499081","0.153124","Miconia aeruginosa","42","1862.595238","713.327895","110.068884","15074.924612","Miconia aeruginosa","42","1390.238095","145.118759","22.392311","592.522894","Miconia aeruginosa","42","13134.857143","4335.17896","668.932636","677572.570937"
"227","Huberia consimilis","8","21.5375","2.519035","0.890613","0.803899","Huberia consimilis","8","1198.75","311.022163","109.96294","79143.354213","Huberia consimilis","8","1431.875","72.432111","25.608618","3110.745192","Huberia consimilis","8","8288.125","2807.861893","992.729093","3557255.997419"
"228","Macairea radula","144","23.920833","1.911645","0.159304","0.044661","Macairea radula","144","1458.590278","380.070097","31.672508","4396.853012","Macairea radula","144","1552.006944","121.829613","10.152468","172.819177","Macairea radula","144","9470.916667","2498.856599","208.23805","197625.33319"
"229","Meriania macrophylla","20","17.83","4.130006","0.923497","0.32156","Meriania macrophylla","20","2179.75","951.542785","212.771435","31657.341685","Meriania macrophylla","20","1379.15","213.12642","47.656516","1244.298077","Meriania macrophylla","20","14782.55","6616.889255","1479.581417","1422902.398968"
"230","Miconia heliotropoides","41","24.82439","1.646326","0.257113","0.156858","Miconia heliotropoides","41","1813.439024","397.4895","62.077431","15442.6057","Miconia heliotropoides","42","1526.666667","109.778639","16.939212","592.522894","Miconia heliotropoides","42","11700.119048","2805.663655","432.923301","677572.570937"
"231","Miconia bracteata","24","23.991667","2.097186","0.428086","0.267966","Miconia bracteata","24","2501.041667","611.422254","124.806045","26381.118071","Miconia bracteata","23","1573.434783","89.515781","18.665331","1081.998328","Miconia bracteata","23","14713.695652","2957.603505","616.702962","1237306.433885"
"232","Leandra melastomoides","56","20.2125","2.258403","0.301792","0.114843","Leandra melastomoides","56","1621.464286","308.60672","41.239308","11306.193459","Leandra melastomoides","56","1306.767857","141.528538","18.912546","444.39217","Leandra melastomoides","56","11847.321429","2758.715565","368.648874","508179.428203"
"233","Clidemia bullosa","113","24.438938","2.469942","0.232353","0.056913","Clidemia bullosa","113","2254.336283","1015.102771","95.492836","5603.069325","Clidemia bullosa","113","1480","177.947424","16.739886","220.229748","Clidemia bullosa","113","15472.99115","7793.116041","733.114689","251841.132561"
"234","Blakea rosea","57","23.419298","2.98451","0.395308","0.112828","Blakea rosea","57","2831.789474","1144.312204","151.567854","11107.839188","Blakea rosea","57","1272.754386","113.746159","15.066047","436.595816","Blakea rosea","57","21784.526316","7966.08467","1055.13369","499263.999638"
"235","Clidemia conglomerata","18","24.383333","1.947321","0.458988","0.357288","Clidemia conglomerata","18","2674.777778","481.303079","113.444224","35174.824094","Clidemia conglomerata","18","1587.222222","82.331865","19.405807","1382.553419","Clidemia conglomerata","18","15713.388889","3080.495723","726.079805","1581002.66552"
"236","Leandra dichotoma","77","23.690909","2.374657","0.270617","0.083522","Leandra dichotoma","77","2746.168831","1234.494883","140.683749","8222.686152","Leandra dichotoma","77","1445.064935","200.535686","22.853162","323.194306","Leandra dichotoma","77","18715.61039","8515.866294","970.473032","369585.038693"
"237","Graffenrieda moritziana","1","16",NA,NA,"6.431191","Graffenrieda moritziana","1","888",NA,NA,"633146.833701","Graffenrieda moritziana","1","1421",NA,NA,"24885.961533","Graffenrieda moritziana","1","6800",NA,NA,"28458047.979352"
"238","Miconia cladonia","25","13.124","4.988594","0.997719","0.257248","Miconia cladonia","25","2080.36","981.912415","196.382483","25325.873348","Miconia cladonia","25","1156.72","160.302454","32.060491","995.438461","Miconia cladonia","25","16548.84","6244.673668","1248.934734","1138321.919174"
"239","Miconia bubalina","110","23.662727","3.239489","0.308873","0.058465","Miconia bubalina","110","2417.845455","881.402231","84.038405","5755.880306","Miconia bubalina","110","1414.809091","196.296233","18.716111","226.236014","Miconia bubalina","110","17308.718182","6522.923284","621.936332","258709.527085"
"240","Blakea glabrescens","11","19.281818","4.343229","1.309533","0.584654","Blakea glabrescens","11","3626","2531.159418","763.173279","57558.803064","Blakea glabrescens","11","1298.545455","160.175131","48.294619","2262.360139","Blakea glabrescens","11","25724.454545","11997.433479","3617.3623","2587095.27085"
"241","Clidemia involucrata","20","23.645","2.336095","0.522367","0.32156","Clidemia involucrata","20","2644.8","701.843782","156.937041","31657.341685","Clidemia involucrata","20","1551.6","99.693953","22.292246","1244.298077","Clidemia involucrata","20","15237.85","3036.926464","679.077402","1422902.398968"
"242","Chaetolepis microphylla","6","14.883333","6.006136","2.451995","1.071865","Chaetolepis microphylla","6","1181.333333","440.811373","179.960489","105524.472283","Chaetolepis microphylla","6","1301.666667","186.084569","75.968707","4147.660256","Chaetolepis microphylla","6","12156.666667","4621.084923","1886.55002","4743007.996559"
"243","Blakea guatemalensis","3","23.633333","3.212994","1.855023","2.14373","Blakea guatemalensis","3","4383.333333","733.666364","423.582473","211048.944567","Blakea guatemalensis","3","1574.333333","96.417495","55.666667","8295.320511","Blakea guatemalensis","3","19336.666667","1957.49951","1130.162869","9486015.993117"
"244","Acanthella sprucei","26","24.276923","0.955953","0.187478","0.247353","Acanthella sprucei","26","2988.923077","433.393394","84.995437","24351.801296","Acanthella sprucei","26","1451.769231","129.31243","25.360254","957.152367","Acanthella sprucei","26","19551.923077","3341.66058","655.353558","1094540.306898"
"245","Miconia spicellata","13","23.284615","3.495913","0.969592","0.494707","Miconia spicellata","13","1961.538462","614.316641","170.380781","48703.602592","Miconia spicellata","13","1567.461538","159.159048","44.142778","1914.304733","Miconia spicellata","13","13407.923077","4162.749121","1154.538877","2189080.613796"
"246","Miconia pterocaulon","37","23.564865","1.910093","0.314017","0.173816","Miconia pterocaulon","37","3013.297297","685.248287","112.654124","17112.076587","Miconia pterocaulon","37","1330.918919","135.153283","22.219063","672.593555","Miconia pterocaulon","37","21455.675676","4837.429885","795.268574","769136.431874"
"247","Miconia biglandulosa","29","23.810345","3.096582","0.575021","0.221765","Miconia biglandulosa","29","2918.310345","777.87853","144.448417","21832.649438","Miconia biglandulosa","29","1248.482759","91.38952","16.970608","858.136605","Miconia biglandulosa","29","22326.310345","5721.184019","1062.397201","981311.999288"
"248","Miconia traillii","27","24.674074","0.959404","0.184637","0.238192","Miconia traillii","27","2682.62963","521.864641","100.432897","23449.88273","Miconia traillii","27","1362","146.055574","28.108408","921.702279","Miconia traillii","27","18969.888889","4299.101403","827.362451","1054001.777013"
"249","Tococa macrophysca","27","24.181481","1.003853","0.193192","0.238192","Tococa macrophysca","27","3126.888889","445.807852","85.795761","23449.88273","Tococa macrophysca","27","1320.888889","104.675812","20.144869","921.702279","Tococa macrophysca","27","22908.074074","2889.223158","556.031256","1054001.777013"
"250","Miconia albicans","305","23.580656","2.309745","0.132256","0.021086","Miconia albicans","305","1706.977049","685.963424","39.278151","2075.891258","Miconia albicans","300","1550.473333","161.848052","9.344302","82.953205","Miconia albicans","300","11116.283333","4103.323854","236.905513","94860.159931"
"251","Miconia dolichorrhyncha","103","23.468932","2.81961","0.277824","0.062439","Miconia dolichorrhyncha","103","2357.708738","932.871927","91.918602","6147.056638","Miconia dolichorrhyncha","104","1356.048077","143.91343","14.111873","239.288092","Miconia dolichorrhyncha","104","18323.105769","6712.068765","658.172492","273635.076725"
"252","Tococa bullifera","60","24.87","1.242783","0.160443","0.107187","Tococa bullifera","60","2769","721.705114","93.17173","10552.447228","Tococa bullifera","60","1306.783333","117.046288","15.110611","414.766026","Tococa bullifera","60","20774.116667","5357.711901","691.677632","474300.799656"
"253","Miconia maroana","9","24.277778","0.538","0.179333","0.714577","Miconia maroana","9","3430.777778","476.801525","158.933842","70349.648189","Miconia maroana","9","1296.888889","66.019778","22.006593","2765.106837","Miconia maroana","9","24827","1625.571976","541.857325","3162005.331039"
"254","Arthrostemma ciliatum","121","21.966942","3.107019","0.282456","0.05315","Arthrostemma ciliatum","121","2278.305785","1118.169396","101.651763","5232.61846","Arthrostemma ciliatum","122","1543.860656","238.354494","21.579602","203.983291","Arthrostemma ciliatum","122","15345.622951","8752.958207","792.455601","233262.688355"
"255","Salpinga secunda","71","24.533803","0.982554","0.116608","0.09058","Salpinga secunda","71","2827.676056","626.476628","74.349097","8917.561038","Salpinga secunda","71","1282.774648","102.781488","12.197918","350.5065","Salpinga secunda","71","21541.929577","4495.913269","533.56674","400817.577174"
"256","Tococa caquetana","34","24.279412","0.855208","0.146667","0.189153","Tococa caquetana","34","2964.647059","728.566708","124.94816","18621.965697","Tococa caquetana","34","1219.911765","78.729059","13.501922","731.940045","Tococa caquetana","34","23393.294118","5134.724976","880.598068","837001.411157"
"257","Clidemia heteroneura","16","23.88125","1.491853","0.372963","0.401949","Clidemia heteroneura","16","3069.1875","419.509113","104.877278","39571.677106","Clidemia heteroneura","16","1303.375","55.542026","13.885506","1555.372596","Clidemia heteroneura","16","23316.3125","1802.4312","450.6078","1778627.998709"
"258","Leandra macdanielli","17","24.441176","0.588493","0.142731","0.378305","Leandra macdanielli","17","3239.058824","730.077861","177.06989","37243.931394","Leandra macdanielli","17","1216.294118","53.007977","12.856323","1463.88009","Leandra macdanielli","17","25002.235294","2670.302219","647.643418","1674002.822315"
"259","Aciotis polystachya","58","24.039655","2.549643","0.334785","0.110883","Aciotis polystachya","58","2969.534483","1068.379774","140.285137","10916.324719","Aciotis polystachya","58","1323.017241","147.28901","19.339995","429.068302","Aciotis polystachya","58","23080.293103","9268.086733","1216.959408","490655.999644"
"260","Monolena primuliflora","52","23.121154","2.404027","0.333379","0.123677","Monolena primuliflora","52","2936.153846","1317.005343","182.635781","12175.900648","Monolena primuliflora","52","1323.173077","142.030475","19.696083","478.576183","Monolena primuliflora","52","22224.980769","10010.130052","1388.155276","547270.153449"
"261","Miconia lugonis","20","23.545","3.518294","0.786714","0.32156","Miconia lugonis","20","3154.05","987.481564","220.80759","31657.341685","Miconia lugonis","20","1261.6","116.533889","26.05777","1244.298077","Miconia lugonis","20","24256.85","8014.362983","1792.066043","1422902.398968"
"262","Clidemia allardii","30","24.196667","1.10375","0.201516","0.214373","Clidemia allardii","30","2762.6","884.311835","161.452513","21104.894457","Clidemia allardii","30","1240.2","89.726173","16.381683","829.532051","Clidemia allardii","30","23478.933333","6574.231703","1200.285001","948601.599312"
"263","Leandra aristigera","41","24.221951","1.354901","0.2116","0.156858","Leandra aristigera","41","2937.609756","702.691215","109.74193","15442.6057","Leandra aristigera","41","1358.341463","181.577203","28.357595","606.974672","Leandra aristigera","41","20547.926829","5831.745225","910.76559","694098.731204"
"264","Conostegia centronioides","10","20.97","6.039877","1.909977","0.643119","Conostegia centronioides","10","2775.1","1200.880552","379.751774","63314.68337","Conostegia centronioides","10","1110.7","123.100727","38.927868","2488.596153","Conostegia centronioides","10","22121.1","7414.887269","2344.793236","2845804.797935"
"265","Clidemia strigillosa","94","24.345745","2.14329","0.221063","0.068417","Clidemia strigillosa","94","2388.361702","861.906537","88.898871","6735.604614","Clidemia strigillosa","94","1550.56383","184.067984","18.985163","264.744272","Clidemia strigillosa","94","15594.585106","6080.043758","627.108631","302745.19127"
"266","Miconia aponeura","22","21.522727","3.808003","0.811869","0.292327","Miconia aponeura","22","3703.227273","1613.751469","344.052969","28779.401532","Miconia aponeura","22","1396.409091","113.600243","24.219653","1131.18007","Miconia aponeura","22","22076.909091","9236.158379","1969.155583","1293547.635425"
"267","Clidemia rubra","155","24.472258","1.937549","0.155628","0.041492","Clidemia rubra","155","2376.232258","784.375762","63.002577","4084.818282","Clidemia rubra","155","1504.122581","180.053972","14.462283","160.554591","Clidemia rubra","155","15688.941935","5438.0328","436.793306","183600.309544"
"268","Meriania hexamera","18","17.344444","2.334957","0.550355","0.357288","Meriania hexamera","18","2145.833333","972.165215","229.141539","35174.824094","Meriania hexamera","18","1241.055556","121.137487","28.55238","1382.553419","Meriania hexamera","18","15217.888889","6467.140225","1524.319569","1581002.66552"
"269","Miconia brachygyna","14","16.642857","2.350357","0.628159","0.459371","Miconia brachygyna","14","2124.214286","985.214087","263.30954","45224.773836","Miconia brachygyna","14","1273.214286","164.673186","44.01076","1777.568681","Miconia brachygyna","14","14863.642857","4331.224727","1157.5685","2032717.712811"
"270","Miconia chrysophylla","140","24.457143","2.942425","0.24868","0.045937","Miconia chrysophylla","140","2208.35","702.645985","59.384424","4522.477384","Miconia chrysophylla","139","1495.359712","172.972143","14.671306","179.035694","Miconia chrysophylla","139","14750.496403","4804.891605","407.545587","204734.158125"
"271","Leandra nanayensis","5","24.46","0.427785","0.191311","1.286238","Leandra nanayensis","5","3055.6","238.204324","106.528212","126629.36674","Leandra nanayensis","5","1253","80.012499","35.782677","4977.192307","Leandra nanayensis","5","21905.6","1826.665213","816.909518","5691609.59587"
"272","Graffenrieda miconioides","17","22.582353","3.681921","0.892997","0.378305","Graffenrieda miconioides","17","2450.235294","921.277003","223.442494","37243.931394","Graffenrieda miconioides","17","1289.647059","101.304579","24.569969","1463.88009","Graffenrieda miconioides","17","18245.823529","6873.95425","1667.17879","1674002.822315"
"273","Miconia schunkei","4","22.15","2.646381","1.32319","1.607798","Miconia schunkei","4","2949.75","930.399332","465.199666","158286.708425","Miconia schunkei","4","1166.75","77.594566","38.797283","6221.490383","Miconia schunkei","4","27198.75","8326.502162","4163.251081","7114511.994838"
"274","Miconia lourteigiana","35","24.088571","3.103392","0.524569","0.183748","Miconia lourteigiana","35","2191.2","785.537238","132.780028","18089.909534","Miconia lourteigiana","35","1340.857143","124.136818","20.982952","711.027472","Miconia lourteigiana","35","17059.6","7399.533535","1250.74945","813087.085124"
"275","Adelobotrys barbata","9","24.433333","0.3","0.1","0.714577","Adelobotrys barbata","9","3154.222222","225.469941","75.156647","70349.648189","Adelobotrys barbata","9","1370.444444","84.211209","28.070403","2765.106837","Adelobotrys barbata","9","23506.333333","1770.518639","590.17288","3162005.331039"
"276","Clidemia heterophylla","34","24.073529","1.653336","0.283545","0.189153","Clidemia heterophylla","34","2697.205882","933.13193","160.030806","18621.965697","Clidemia heterophylla","34","1273.441176","106.696452","18.298291","731.940045","Clidemia heterophylla","34","21872.852941","6513.739628","1117.09713","837001.411157"
"277","Miconia loreyoides","28","21.1","3.886825","0.734541","0.229685","Miconia loreyoides","28","3263.392857","1632.280712","308.47206","22612.386918","Miconia loreyoides","28","1347.392857","189.748242","35.859047","888.78434","Miconia loreyoides","28","22715","10508.849671","1985.985914","1016358.856405"
"278","Macrocentrum neblinae","4","20.675","4.555125","2.277563","1.607798","Macrocentrum neblinae","4","3229.25","613.849262","306.924631","158286.708425","Macrocentrum neblinae","4","1286.5","75.438717","37.719358","6221.490383","Macrocentrum neblinae","4","23381.25","2907.504815","1453.752407","7114511.994838"
"279","Tococa subciliata","63","25.287302","1.391158","0.175269","0.102082","Tococa subciliata","63","2410.888889","490.638824","61.814682","10049.949741","Tococa subciliata","63","1398.920635","109.882386","13.843879","395.015262","Tococa subciliata","63","16977.936508","3734.604504","470.515941","451715.047291"
"280","Clidemia epibaterium","28","23.832143","2.822535","0.533409","0.229685","Clidemia epibaterium","28","2738.321429","625.276298","118.166113","22612.386918","Clidemia epibaterium","28","1349.071429","137.174646","25.923571","888.78434","Clidemia epibaterium","28","19829.928571","4429.278713","837.054997","1016358.856405"
"281","Tococa caudata","9","25.177778","0.156347","0.052116","0.714577","Tococa caudata","9","2836.333333","249.267427","83.089142","70349.648189","Tococa caudata","9","1200.444444","31.09707","10.36569","2765.106837","Tococa caudata","9","22823.444444","1587.624964","529.208321","3162005.331039"
"282","Clidemia japurensis","67","25.023881","1.176421","0.143723","0.095988","Clidemia japurensis","67","2685.104478","693.871203","84.769859","9449.952742","Clidemia japurensis","67","1443.552239","181.900429","22.222674","371.432262","Clidemia japurensis","67","18224.985075","5934.974219","725.072503","424746.984766"
"283","Miconia mazanana","13","24.415385","0.716294","0.198664","0.494707","Miconia mazanana","13","3154.461538","738.372943","204.787808","48703.602592","Miconia mazanana","13","1195.538462","74.975124","20.794358","1914.304733","Miconia mazanana","13","26237.769231","5285.201843","1465.85125","2189080.613796"
"284","Blakea brasiliensis","5","24.06","0.95551","0.427317","1.286238","Blakea brasiliensis","5","3375.8","262.405602","117.351353","126629.36674","Blakea brasiliensis","5","1209.2","78.196547","34.970559","4977.192307","Blakea brasiliensis","5","26851.4","7270.056623","3251.268162","5691609.59587"
"285","Alloneuron ulei","2","21.2","4.384062","3.1","3.215595","Alloneuron ulei","2","3556","236.173665","167","316573.41685","Alloneuron ulei","2","1261","87.681241","62","12442.980767","Alloneuron ulei","2","24997","889.540331","629","14229023.989676"
"286","Desmoscelis villosa","182","24.42033","2.056085","0.152407","0.035336","Desmoscelis villosa","182","1900.543956","706.604593","52.377017","3478.828757","Desmoscelis villosa","182","1528.104396","146.112365","10.830569","136.736052","Desmoscelis villosa","182","12655.752747","5070.745832","375.868688","156362.900985"
"287","Miconia egensis","45","25.013333","1.18927","0.177286","0.142915","Miconia egensis","45","2384.844444","656.651836","97.887876","14069.929638","Miconia egensis","45","1417.222222","137.192779","20.451492","553.021367","Miconia egensis","45","16750.866667","5020.372422","748.392934","632401.066208"
"288","Miconia capitellata","11","16.381818","3.818067","1.151191","0.584654","Miconia capitellata","11","1851","683.626652","206.121191","57558.803064","Miconia capitellata","11","1150.363636","142.393309","42.933198","2262.360139","Miconia capitellata","11","16016.363636","5405.605374","1629.851345","2587095.27085"
"289","Tococa symphyandra","16","19.59375","3.097842","0.77446","0.401949","Tococa symphyandra","16","3137.875","1149.776145","287.444036","39571.677106","Tococa symphyandra","16","1214.875","148.439831","37.109958","1555.372596","Tococa symphyandra","16","23524.0625","8379.256224","2094.814056","1778627.998709"
"290","Tococa coronata","95","25.004211","1.757895","0.180356","0.067697","Tococa coronata","95","2602.010526","601.143087","61.675979","6664.703513","Tococa coronata","95","1350.221053","158.001224","16.210584","261.95749","Tococa coronata","95","19427.294737","4760.987909","488.467053","299558.399783"
"291","Tococa platyphylla","33","20.69697","2.512405","0.437354","0.194885","Tococa platyphylla","33","2752.454545","692.049948","120.470433","19186.267688","Tococa platyphylla","33","1422.909091","147.645979","25.701866","754.120046","Tococa platyphylla","33","19538.30303","5822.516372","1013.570002","862365.090283"
"292","Leandra glandulifera","21","23.642857","2.141862","0.467393","0.306247","Leandra glandulifera","21","2959.047619","759.353704","165.704563","30149.849224","Leandra glandulifera","21","1277.190476","75.094353","16.386931","1185.045787","Leandra glandulifera","21","21240.238095","4372.420187","954.140308","1355145.141874"
"293","Graffenrieda rotundifolia","2","25.8","0.707107","0.5","3.215595","Graffenrieda rotundifolia","2","2485.5","191.625938","135.5","316573.41685","Graffenrieda rotundifolia","2","1615.5","3.535534","2.5","12442.980767","Graffenrieda rotundifolia","2","15134.5","959.543902","678.5","14229023.989676"
"294","Miconia barbinervis","75","24.172","2.10768","0.243374","0.085749","Miconia barbinervis","75","2721.333333","906.681778","104.694594","8441.957783","Miconia barbinervis","75","1443.493333","223.157766","25.768039","331.81282","Miconia barbinervis","75","19216.16","6699.101795","773.545645","379440.639725"
"295","Clidemia ostrina","18","23.627778","3.007208","0.708806","0.357288","Clidemia ostrina","18","3101.777778","1095.999278","258.329507","35174.824094","Clidemia ostrina","17","1537.058824","115.255407","27.953542","1463.88009","Clidemia ostrina","17","21183.823529","9989.164932","2422.72836","1674002.822315"
"296","Graffenrieda emarginata","30","16.99","3.613705","0.659769","0.214373","Graffenrieda emarginata","30","2060.866667","1031.67877","188.357911","21104.894457","Graffenrieda emarginata","30","1301.7","114.916506","20.980788","829.532051","Graffenrieda emarginata","30","13628.533333","6701.997256","1223.611692","948601.599312"
"297","Leandra secundiflora","15","23.54","3.12771","0.807571","0.428746","Leandra secundiflora","15","2905.266667","484.286879","125.042334","42209.788913","Leandra secundiflora","15","1190.066667","43.293791","11.178409","1659.064102","Leandra secundiflora","15","24675.2","3413.797534","881.438733","1897203.198623"
"298","Miconia asclepiadea","14","17.535714","4.144432","1.107646","0.459371","Miconia asclepiadea","14","2445.428571","1098.001101","293.453138","45224.773836","Miconia asclepiadea","14","1138.357143","127.136273","33.978598","1777.568681","Miconia asclepiadea","14","19348.714286","6105.686308","1631.813305","2032717.712811"
"299","Miconia pulvinata","18","21.544444","2.913301","0.686672","0.357288","Miconia pulvinata","18","2466.777778","846.762176","199.583759","35174.824094","Miconia pulvinata","18","1479.166667","153.7979","36.250513","1382.553419","Miconia pulvinata","18","16199.166667","4789.777107","1128.961291","1581002.66552"
"300","Clidemia ciliata","26","19.538462","3.032897","0.5948","0.247353","Clidemia ciliata","26","2186.576923","766.576346","150.33799","24351.801296","Clidemia ciliata","26","1415.230769","139.422612","27.343024","957.152367","Clidemia ciliata","26","16220.923077","5918.601469","1160.733246","1094540.306898"
