"","species","n_temp","mean_temp","sd_temp","se_temp","within_sp_var_temp","species.1","n_prec","mean_prec","sd_prec","se_prec","within_sp_var_prec","species.2","n_pet","mean_pet","sd_pet","se_pet","within_sp_var_pet","species.3","n_aridity","mean_aridity","sd_aridity","se_aridity","within_sp_var_aridity"
"99","Leucopogon leptospermoides","17","20.611765","2.202238","0.534121","0.977549","Leucopogon leptospermoides","17","1242.470588","345.601128","83.820586","13142.810089","Leucopogon leptospermoides","17","1793.470588","151.647254","36.779862","2007.812491","Leucopogon leptospermoides","17","6947.882353","1875.987303","454.993753","1753580.750291"
"100","Brachyloma saxicola","3","14.733333","1.975686","1.140663","5.539442","Brachyloma saxicola","3","1039","287.928811","166.235777","74475.923835","Brachyloma saxicola","3","1584.666667","183.500227","105.943905","11377.604115","Brachyloma saxicola","3","5998.666667","2094.474954","1209.245679","9936957.584984"
"101","Leucopogon esquamatus","16","14.90625","3.120143","0.780036","1.038645","Leucopogon esquamatus","16","1075.25","278.119998","69.53","13964.235719","Leucopogon esquamatus","15","1415.333333","197.043384","50.876383","2275.520823","Leucopogon esquamatus","15","8040.466667","2458.671879","634.826349","1987391.516997"
"102","Leucopogon amplexicaulis","2","16.6","0.848528","0.6","8.309163","Leucopogon amplexicaulis","2","1128","110.308658","78","111713.885752","Leucopogon amplexicaulis","2","1508","19.79899","14","17066.406173","Leucopogon amplexicaulis","2","7881.5","37.476659","26.5","14905436.377476"
"103","Richea pandanifolia","4","7.875","2.887184","1.443592","4.154581","Richea pandanifolia","4","1992.25","662.212139","331.10607","55856.942876","Richea pandanifolia","4","892.5","112.53592","56.26796","8533.203086","Richea pandanifolia","4","22548.25","5161.201822","2580.600911","7452718.188738"
"104","Monotoca aristata","1","16.4",NA,NA,"16.618325","Monotoca aristata","1","535",NA,NA,"223427.771505","Monotoca aristata","1","1689",NA,NA,"34132.812346","Monotoca aristata","1","3184",NA,NA,"29810872.754952"
"105","Astroloma glaucescens","6","19.966667","0.791623","0.323179","2.769721","Astroloma glaucescens","6","518.166667","80.824295","32.99638","37237.961917","Astroloma glaucescens","6","2253.666667","65.423747","26.709133","5688.802058","Astroloma glaucescens","6","2275.833333","291.72687","119.096996","4968478.792492"
"106","Dracophyllum milliganii","4","8.35","1.601041","0.80052","4.154581","Dracophyllum milliganii","4","2629","246.109732","123.054866","55856.942876","Dracophyllum milliganii","4","906","81.293706","40.646853","8533.203086","Dracophyllum milliganii","4","26850.25","4244.170384","2122.085192","7452718.188738"
"107","Cyathodes straminea","5","6.96","2.226657","0.995791","3.323665","Cyathodes straminea","5","2012","433.764337","193.985309","44685.554301","Cyathodes straminea","5","884.4","93.267358","41.710431","6826.562469","Cyathodes straminea","5","21053.2","3504.659284","1567.331279","5962174.55099"
"108","Astroloma pallidum","17","16.911765","1.856705","0.450317","0.977549","Astroloma pallidum","17","651.176471","220.027622","53.364537","13142.810089","Astroloma pallidum","17","1924.352941","249.592653","60.53511","2007.812491","Astroloma pallidum","17","3293.529412","1414.798975","343.139154","1753580.750291"
"109","Styphelia longifolia","1","17.8",NA,NA,"16.618325","Styphelia longifolia","1","1268",NA,NA,"223427.771505","Styphelia longifolia","1","1575",NA,NA,"34132.812346","Styphelia longifolia","1","8735",NA,NA,"29810872.754952"
"110","Acrotriche divaricata","3","16.866667","2.064784","1.192104","5.539442","Acrotriche divaricata","3","1235.666667","154.195763","89.024965","74475.923835","Acrotriche divaricata","3","1543.333333","58.731025","33.908373","11377.604115","Acrotriche divaricata","3","7576.666667","568.985354","328.503847","9936957.584984"
"111","Leucopogon cymbiformis","6","16.466667","1.191078","0.486256","2.769721","Leucopogon cymbiformis","6","422.5","52.887617","21.591279","37237.961917","Leucopogon cymbiformis","6","1943","205.022926","83.700259","5688.802058","Leucopogon cymbiformis","6","2047.666667","441.167391","180.105833","4968478.792492"
"112","Melichrus procumbens","12","17.758333","3.150601","0.9095","1.38486","Melichrus procumbens","12","1006.083333","252.50327","72.891415","18618.980959","Melichrus procumbens","12","1658.833333","196.27385","56.65938","2844.401029","Melichrus procumbens","12","6380.083333","1667.651504","481.409522","2484239.396246"
"113","Leucopogon crassifolius","5","16.28","0.941807","0.421189","3.323665","Leucopogon crassifolius","5","512","44.209727","19.771191","44685.554301","Leucopogon crassifolius","5","1696.8","123.05771","55.033081","6826.562469","Leucopogon crassifolius","5","2929","558.201576","249.635334","5962174.55099"
"114","Leucopogon juniperinus","29","16.872414","2.440857","0.453256","0.573046","Leucopogon juniperinus","29","1048.068966","258.105036","47.928902","7704.405914","Leucopogon juniperinus","29","1583.206897","165.276906","30.691151","1176.993529","Leucopogon juniperinus","29","6859.655172","1426.917339","264.971898","1027961.129481"
"115","Acrotriche rigida","11","16.445455","2.034386","0.61339","1.510757","Acrotriche rigida","11","675.090909","135.817123","40.950403","20311.615591","Acrotriche rigida","11","1786.363636","192.302508","57.981388","3102.982941","Acrotriche rigida","11","4006.545455","929.516042","280.259632","2710079.341359"
"116","Leucopogon microphyllus","14","14.914286","2.776788","0.742128","1.187023","Leucopogon microphyllus","14","942.357143","235.227421","62.867173","15959.126536","Leucopogon microphyllus","13","1506.076923","147.071673","40.790343","2625.60095","Leucopogon microphyllus","13","6550.769231","1830.819223","507.777891","2293144.058073"
"117","Styphelia tubiflora","5","14.42","2.921815","1.306675","3.323665","Styphelia tubiflora","5","1056","164.108196","73.391416","44685.554301","Styphelia tubiflora","5","1473","105.10471","47.004255","6826.562469","Styphelia tubiflora","5","7014.8","1667.415875","745.691049","5962174.55099"
"118","Andersonia sprengelioides","9","15.977778","0.74796","0.24932","1.846481","Andersonia sprengelioides","9","717.666667","236.173136","78.724379","24825.307945","Andersonia sprengelioides","9","1691.333333","177.093196","59.031065","3792.534705","Andersonia sprengelioides","9","4413.111111","1792.45017","597.48339","3312319.194995"
"119","Pentachondra pumila","14","8.314286","4.143922","1.10751","1.187023","Pentachondra pumila","14","1455.714286","653.768182","174.726896","15959.126536","Pentachondra pumila","14","1057.428571","378.360779","101.121172","2438.058025","Pentachondra pumila","14","16350.357143","7675.514922","2051.36765","2129348.053925"
"120","Leucopogon racemulosus","10","16.98","1.334","0.421848","1.661833","Leucopogon racemulosus","10","856.3","176.497435","55.81339","22342.77715","Leucopogon racemulosus","10","1821.4","256.11985","80.992208","3413.281235","Leucopogon racemulosus","10","4713.9","1422.157473","449.725681","2981087.275495"
"121","Leucopogon cordifolius","25","16.42","1.040833","0.208167","0.664733","Leucopogon cordifolius","25","384.24","104.150644","20.830129","8937.11086","Leucopogon cordifolius","25","1984.32","221.663732","44.332746","1365.312494","Leucopogon cordifolius","25","1986.36","751.869386","150.373877","1192434.910198"
"122","Styphelia viridis","22","17.059091","3.005813","0.640841","0.755378","Styphelia viridis","22","899.272727","340.741514","72.646335","10155.807796","Styphelia viridis","21","1698.333333","208.688125","45.539482","1625.372016","Styphelia viridis","21","5452.857143","1989.648971","434.177001","1419565.369283"
"123","Astroloma prostratum","9","15.922222","0.882862","0.294287","1.846481","Astroloma prostratum","9","523.666667","74.828136","24.942712","24825.307945","Astroloma prostratum","9","1729.555556","112.922663","37.640888","3792.534705","Astroloma prostratum","9","2910.666667","579.473684","193.157895","3312319.194995"
"124","Monotoca rotundifolia","3","8.566667","0.929157","0.536449","5.539442","Monotoca rotundifolia","3","1001.666667","121.919372","70.390182","74475.923835","Monotoca rotundifolia","3","1150.333333","7.571878","4.371626","11377.604115","Monotoca rotundifolia","3","9259.333333","774.741462","447.297192","9936957.584984"
"125","Acrotriche affinis","25","14.768","1.119792","0.223958","0.664733","Acrotriche affinis","25","618.4","236.686149","47.33723","8937.11086","Acrotriche affinis","25","1592.36","244.749341","48.949868","1365.312494","Acrotriche affinis","25","4098.52","2154.307316","430.861463","1192434.910198"
"126","Cyathodes fraseri","65","11.183077","3.570783","0.442901","0.255667","Cyathodes fraseri","65","1255.707692","714.193617","88.584816","3437.350331","Cyathodes fraseri","64","1208.234375","192.682133","24.085267","533.325193","Cyathodes fraseri","64","11985.5625","6542.934539","817.866817","465794.886796"
"127","Androstoma empetrifolia","22","8.427273","1.947448","0.415197","0.755378","Androstoma empetrifolia","22","1859.681818","814.944251","173.746698","10155.807796","Androstoma empetrifolia","22","1021.772727","76.574851","16.325813","1551.49147","Androstoma empetrifolia","22","20363.227273","8103.718969","1727.718689","1355039.67068"
"128","Monotoca ledifolia","1","14",NA,NA,"16.618325","Monotoca ledifolia","1","1338",NA,NA,"223427.771505","Monotoca ledifolia","1","1380",NA,NA,"34132.812346","Monotoca ledifolia","1","10056",NA,NA,"29810872.754952"
"129","Leucopogon strictus","1","17.6",NA,NA,"16.618325","Leucopogon strictus","1","882",NA,NA,"223427.771505","Leucopogon strictus","1","2033",NA,NA,"34132.812346","Leucopogon strictus","1","4504",NA,NA,"29810872.754952"
"130","Richea sprengelioides","6","7.066667","1.070825","0.437162","2.769721","Richea sprengelioides","6","1792.333333","719.876841","293.88849","37237.961917","Richea sprengelioides","6","902","46.583259","19.017536","5688.802058","Richea sprengelioides","6","18897.333333","7675.244561","3133.405471","4968478.792492"
"131","Pentachondra involucrata","8","9.575","1.649892","0.583325","2.077291","Pentachondra involucrata","8","1420.25","460.490654","162.808032","27928.471438","Pentachondra involucrata","8","1021.375","75.158761","26.572635","4266.601543","Pentachondra involucrata","8","13592.75","5009.491071","1771.122553","3726359.094369"
"132","Dracophyllum minimum","4","7.375","1.851801","0.925901","4.154581","Dracophyllum minimum","4","2211.5","595.320922","297.660461","55856.942876","Dracophyllum minimum","4","882.5","80.085371","40.042685","8533.203086","Dracophyllum minimum","4","25699.5","4137.470201","2068.7351","7452718.188738"
"133","Dracophyllum macranthum","2","16.75","0.212132","0.15","8.309163","Dracophyllum macranthum","2","1722","39.59798","28","111713.885752","Dracophyllum macranthum","2","1539.5","0.707107","0.5","17066.406173","Dracophyllum macranthum","2","10193","186.67619","132","14905436.377476"
"134","Brachyloma preissii","11","17.563636","1.305582","0.393648","1.510757","Brachyloma preissii","11","672.090909","311.35011","93.87559","20311.615591","Brachyloma preissii","11","1991.818182","252.856805","76.239195","3102.982941","Brachyloma preissii","11","3520.727273","2191.561822","660.780752","2710079.341359"
"135","Styphelia hainesii","7","17.785714","0.764697","0.289028","2.374046","Styphelia hainesii","7","307.571429","75.727268","28.622217","31918.253072","Styphelia hainesii","6","2109.333333","220.64874","90.079471","5688.802058","Styphelia hainesii","6","1433.166667","558.230568","227.896675","4968478.792492"
"136","Dracophyllum traversii","17","9.617647","3.29284","0.798631","0.977549","Dracophyllum traversii","17","2580.941176","1134.254462","275.097115","13142.810089","Dracophyllum traversii","17","1093.588235","75.330985","18.270448","2007.812491","Dracophyllum traversii","17","24185.470588","9433.592212","2287.982183","1753580.750291"
"137","Sphenotoma dracophylloides","5","15.2","1.423025","0.636396","3.323665","Sphenotoma dracophylloides","5","703","194.411934","86.94366","44685.554301","Sphenotoma dracophylloides","5","1560.8","101.107369","45.21659","6826.562469","Sphenotoma dracophylloides","5","4182.8","1362.703636","609.419593","5962174.55099"
"138","Leucopogon nutans","2","17.1","0.141421","0.1","8.309163","Leucopogon nutans","2","942.5","36.062446","25.5","111713.885752","Leucopogon nutans","2","1964.5","20.506097","14.5","17066.406173","Leucopogon nutans","2","5014","282.842712","200","14905436.377476"
"139","Leucopogon glaucifolius","4","17.35","1.650253","0.825126","4.154581","Leucopogon glaucifolius","4","456.5","94.507495","47.253748","55856.942876","Leucopogon glaucifolius","4","1977.5","313.188442","156.594221","8533.203086","Leucopogon glaucifolius","4","2334.5","655.252877","327.626438","7452718.188738"
"140","Dracophyllum oceanicum","1","17.3",NA,NA,"16.618325","Dracophyllum oceanicum","1","1331",NA,NA,"223427.771505","Dracophyllum oceanicum","1","1491",NA,NA,"34132.812346","Dracophyllum oceanicum","1","8085",NA,NA,"29810872.754952"
"141","Cosmelia rubra","3","16.033333","0.057735","0.033333","5.539442","Cosmelia rubra","3","1035.666667","232.951354","134.494527","74475.923835","Cosmelia rubra","3","1466.333333","41.016257","23.680747","11377.604115","Cosmelia rubra","3","7369","1329.444621","767.55521","9936957.584984"
"142","Dracophyllum filifolium","16","8.9875","3.510722","0.87768","1.038645","Dracophyllum filifolium","16","1909.0625","549.386988","137.346747","13964.235719","Dracophyllum filifolium","16","1071.25","72.22788","18.05697","2133.300772","Dracophyllum filifolium","16","20517.3125","12076.952335","3019.238084","1863179.547185"
"143","Leucopogon corynocarpus","2","15.7","0.707107","0.5","8.309163","Leucopogon corynocarpus","2","467","87.681241","62","111713.885752","Leucopogon corynocarpus","2","1594.5","89.802561","63.5","17066.406173","Leucopogon corynocarpus","2","3025","927.724097","656","14905436.377476"
"144","Dracophyllum rosmarinifolium","14","7.242857","2.957315","0.790376","1.187023","Dracophyllum rosmarinifolium","14","2124.428571","1358.187124","362.990778","15959.126536","Dracophyllum rosmarinifolium","14","1037.857143","99.333825","26.548081","2438.058025","Dracophyllum rosmarinifolium","14","21495.571429","7500.189759","2004.51003","2129348.053925"
"145","Leucopogon setiger","4","13.45","2.548856","1.274428","4.154581","Leucopogon setiger","4","1000","310.119332","155.059666","55856.942876","Leucopogon setiger","4","1416.5","189.551224","94.775612","8533.203086","Leucopogon setiger","4","8070.25","2822.066781","1411.03339","7452718.188738"
"146","Leucopogon crassiflorus","1","19.4",NA,NA,"16.618325","Leucopogon crassiflorus","1","480",NA,NA,"223427.771505","Leucopogon crassiflorus","1","2286",NA,NA,"34132.812346","Leucopogon crassiflorus","1","2208",NA,NA,"29810872.754952"
"147","Coleanthera myrtoides","7","16.442857","0.840351","0.317623","2.374046","Coleanthera myrtoides","7","424.142857","111.787639","42.251756","31918.253072","Coleanthera myrtoides","7","1837.857143","160.69892","60.738483","4876.116049","Coleanthera myrtoides","7","2308.714286","692.178376","261.618835","4258696.10785"
"148","Erica discolor","8","14.925","2.128547","0.752555","2.077291","Erica discolor","8","621.5","261.751245","92.54304","27928.471438","Erica discolor","8","1660.75","198.8623","70.30844","4266.601543","Erica discolor","8","3923.375","1551.476342","548.529721","3726359.094369"
"149","Leucopogon margarodes","7","20.257143","0.861892","0.325765","2.374046","Leucopogon margarodes","7","1594.714286","166.015777","62.748066","31918.253072","Leucopogon margarodes","7","1716.857143","74.385098","28.114924","4876.116049","Leucopogon margarodes","7","8671.571429","714.203252","269.943456","4258696.10785"
"150","Brachyloma mogin","5","15.66","0.654217","0.292575","3.323665","Brachyloma mogin","5","431.4","42.99186","19.226544","44685.554301","Brachyloma mogin","5","1829.4","135.054804","60.398344","6826.562469","Brachyloma mogin","5","2203.8","330.278216","147.704908","5962174.55099"
"151","Leucopogon blepharolepis","2","15.7","0.707107","0.5","8.309163","Leucopogon blepharolepis","2","499.5","77.074639","54.5","111713.885752","Leucopogon blepharolepis","2","1671.5","48.790368","34.5","17066.406173","Leucopogon blepharolepis","2","2650","94.752309","67","14905436.377476"
"152","Lissanthe brevistyla","1","21.8",NA,NA,"16.618325","Lissanthe brevistyla","1","939",NA,NA,"223427.771505","Lissanthe brevistyla","1","1984",NA,NA,"34132.812346","Lissanthe brevistyla","1","4621",NA,NA,"29810872.754952"
"153","Leucopogon allittii","5","19.46","1.610279","0.720139","3.323665","Leucopogon allittii","5","560.4","238.450834","106.638455","44685.554301","Leucopogon allittii","5","2227.2","134.815429","60.291293","6826.562469","Leucopogon allittii","5","2509.6","1174.975021","525.464804","5962174.55099"
"154","Dracophyllum latifolium","8","12.9375","2.233471","0.789651","2.077291","Dracophyllum latifolium","8","1847.25","302.043871","106.788635","27928.471438","Dracophyllum latifolium","8","1097.875","19.533396","6.906098","4266.601543","Dracophyllum latifolium","8","17517.875","3590.35193","1269.381098","3726359.094369"
"155","Leucopogon alternifolius","2","16.1","0.989949","0.7","8.309163","Leucopogon alternifolius","2","988.5","94.045202","66.5","111713.885752","Leucopogon alternifolius","2","1576","140.007143","99","17066.406173","Leucopogon alternifolius","2","6251","138.592929","98","14905436.377476"
"156","Sphenotoma drummondii","1","14.2",NA,NA,"16.618325","Sphenotoma drummondii","1","817",NA,NA,"223427.771505","Sphenotoma drummondii","1","1467",NA,NA,"34132.812346","Sphenotoma drummondii","1","4183",NA,NA,"29810872.754952"
"157","Astroloma microdonta","5","19.9","0.913783","0.408656","3.323665","Astroloma microdonta","5","503.4","73.788888","32.999394","44685.554301","Astroloma microdonta","5","2277.2","58.836213","26.312354","6826.562469","Astroloma microdonta","5","2319.8","266.93576","119.377301","5962174.55099"
"158","Rhododendron ponticum","28","9.696429","3.855009","0.728528","0.593512","Rhododendron ponticum","28","1093.392857","523.248566","98.884684","7979.563268","Rhododendron ponticum","28","975.25","222.079836","41.969144","1219.029012","Rhododendron ponticum","28","10848.714286","5047.240345","953.838769","1064674.026963"
"159","Richea milliganii","4","8.475","1.144188","0.572094","4.154581","Richea milliganii","4","2484.25","549.448436","274.724218","55856.942876","Richea milliganii","4","924.5","69.294059","34.64703","8533.203086","Richea milliganii","4","26273.25","5474.655263","2737.327631","7452718.188738"
"160","Leucopogon rotundifolius","1","16.7",NA,NA,"16.618325","Leucopogon rotundifolius","1","527",NA,NA,"223427.771505","Leucopogon rotundifolius","1","1810",NA,NA,"34132.812346","Leucopogon rotundifolius","1","2534",NA,NA,"29810872.754952"
"161","Leucopogon plumuliflorus","1","18.6",NA,NA,"16.618325","Leucopogon plumuliflorus","1","542",NA,NA,"223427.771505","Leucopogon plumuliflorus","1","2222",NA,NA,"34132.812346","Leucopogon plumuliflorus","1","2452",NA,NA,"29810872.754952"
"162","Leucopogon cordatus","5","16.48","0.779102","0.348425","3.323665","Leucopogon cordatus","5","984.6","220.741478","98.71859","44685.554301","Leucopogon cordatus","5","1780.8","185.49717","82.956856","6826.562469","Leucopogon cordatus","5","5723.4","1737.1879","776.894047","5962174.55099"
"163","Leucopogon leptanthus","3","19.633333","0.64291","0.371184","5.539442","Leucopogon leptanthus","3","481","50.714889","29.280255","74475.923835","Leucopogon leptanthus","3","2306.333333","44.613152","25.757415","11377.604115","Leucopogon leptanthus","3","2130.666667","186.379541","107.606278","9936957.584984"
"164","Pieris japonica","49","15.638776","3.475139","0.496448","0.339149","Pieris japonica","49","1748.061224","798.130874","114.018696","4559.750439","Pieris japonica","49","1198.489796","171.389921","24.484274","696.588007","Pieris japonica","49","14950.734694","7747.495675","1106.785096","608385.158264"
"165","Dracophyllum scoparium","2","9","3.818377","2.7","8.309163","Dracophyllum scoparium","2","1311","388.90873","275","111713.885752","Dracophyllum scoparium","2","726","248.901587","176","17066.406173","Dracophyllum scoparium","2","17815","9693.019757","6854","14905436.377476"
"166","Ledothamnus guyanensis","9","18.511111","3.713639","1.23788","1.846481","Ledothamnus guyanensis","9","3043","713.940649","237.980216","24825.307945","Ledothamnus guyanensis","9","1460.111111","159.199909","53.066636","3792.534705","Ledothamnus guyanensis","9","17465.555556","3716.06395","1238.687983","3312319.194995"
"167","Corema album","9","17.588889","0.846233","0.282078","1.846481","Corema album","9","628.666667","81.758792","27.252931","24825.307945","Corema album","8","1553","178.267856","63.027205","4266.601543","Corema album","8","3740.625","826.908345","292.356249","3726359.094369"
"168","Arbutus canariensis","3","11.366667","3.980368","2.298067","5.539442","Arbutus canariensis","3","434.333333","108.656953","62.733121","74475.923835","Arbutus canariensis","3","1840.333333","25.967929","14.992591","11377.604115","Arbutus canariensis","3","2334.666667","187.41487","108.204026","9936957.584984"
"169","Macleania cordifolia","1","10.4",NA,NA,"16.618325","Macleania cordifolia","1","1680",NA,NA,"223427.771505","Macleania cordifolia","1","1195",NA,NA,"34132.812346","Macleania cordifolia","1","7831",NA,NA,"29810872.754952"
"170","Gaultheria fragrantissima","10","12.24","2.906774","0.919203","1.661833","Gaultheria fragrantissima","10","1060.1","451.569965","142.798961","22342.77715","Gaultheria fragrantissima","10","1185.3","90.437271","28.598776","3413.281235","Gaultheria fragrantissima","10","10188","2998.039841","948.063441","2981087.275495"
"171","Symphysia poasana","14","17.992857","3.932207","1.050927","1.187023","Symphysia poasana","14","2327.785714","772.158929","206.368154","15959.126536","Symphysia poasana","14","1573.357143","171.922884","45.948323","2438.058025","Symphysia poasana","14","13858.928571","5462.851939","1460.008594","2129348.053925"
"172","Ledothamnus sessiliflorus","1","18.7",NA,NA,"16.618325","Ledothamnus sessiliflorus","1","2138",NA,NA,"223427.771505","Ledothamnus sessiliflorus","1","1442",NA,NA,"34132.812346","Ledothamnus sessiliflorus","1","15732",NA,NA,"29810872.754952"
"173","Vaccinium myrtillus","409","5.364059","3.259151","0.161155","0.040632","Vaccinium myrtillus","409","797.356968","358.662582","17.734723","546.27817","Vaccinium myrtillus","402","745.0199","178.130397","8.884337","84.907493","Vaccinium myrtillus","401","11288.339152","5567.638126","278.03458","74341.328566"
"174","Pyrola picta","97","7.464948","3.663731","0.371996","0.171323","Pyrola picta","97","977.71134","682.125965","69.259398","2303.379088","Pyrola picta","96","1259.895833","383.361269","39.126646","355.550129","Pyrola picta","96","9313.427083","7477.18504","763.137003","310529.924531"
"175","Leucothoe keiskei","5","14.08","2.519325","1.126676","3.323665","Leucothoe keiskei","5","2109.2","410.436597","183.552826","44685.554301","Leucothoe keiskei","5","1216.2","106.619417","47.681653","6826.562469","Leucothoe keiskei","5","15768.2","1808.60131","808.831095","5962174.55099"
"176","Vaccinium meridionale","12","12.566667","4.392832","1.268101","1.38486","Vaccinium meridionale","12","1801.75","506.14014","146.110073","18618.980959","Vaccinium meridionale","12","1268.583333","137.455089","39.679866","2844.401029","Vaccinium meridionale","12","11102.833333","3755.959382","1084.25208","2484239.396246"
"177","Phyllodoce aleutica","16","5.55","5.296162","1.32404","1.038645","Phyllodoce aleutica","16","1882.75","534.27365","133.568412","13964.235719","Phyllodoce aleutica","16","696.5","289.787968","72.446992","2133.300772","Phyllodoce aleutica","16","31670.9375","19122.391198","4780.5978","1863179.547185"
"178","Enkianthus campanulatus","18","9.277778","3.721251","0.877107","0.92324","Enkianthus campanulatus","18","1841.5","521.668956","122.958552","12412.653972","Enkianthus campanulatus","18","912.777778","219.997475","51.853902","1896.267353","Enkianthus campanulatus","18","20556.111111","7214.40412","1700.451358","1656159.597497"
"179","Lyonia lucida","51","19.090196","2.074633","0.290507","0.32585","Lyonia lucida","51","1345.490196","139.677109","19.558707","4380.936696","Lyonia lucida","50","1581.68","109.262358","15.452031","682.656247","Lyonia lucida","50","8611.04","1170.455135","165.527353","596217.455099"
"180","Allotropa virgata","40","7.7825","3.558225","0.562605","0.415458","Allotropa virgata","40","1479.575","672.38473","106.313361","5585.694288","Allotropa virgata","40","1111.95","282.085362","44.601612","853.320309","Allotropa virgata","40","15999.625","10055.097138","1589.850453","745271.818874"
"181","Rhododendron albiflorum","61","2.872131","3.302127","0.422794","0.272432","Rhododendron albiflorum","61","1055.786885","707.14129","90.540164","3662.750353","Rhododendron albiflorum","61","897.163934","125.331185","16.047014","559.554301","Rhododendron albiflorum","61","13665.852459","9066.641726","1160.864518","488702.832048"
"182","Lyonia ligustrina","49","10.787755","2.09619","0.299456","0.339149","Lyonia ligustrina","49","1089.795918","147.209598","21.029943","4559.750439","Lyonia ligustrina","48","1139.604167","127.778189","18.443193","711.100257","Lyonia ligustrina","48","9897.395833","1361.228696","196.476439","621059.849062"
"183","Rhododendron lapponicum","308","-6.253896","4.116197","0.234542","0.053956","Rhododendron lapponicum","308","421.824675","263.492025","15.013852","725.414843","Rhododendron lapponicum","298","517.956376","117.835422","6.826023","114.539639","Rhododendron lapponicum","298","8493.030201","4906.627792","284.233316","100036.485755"
"184","Rhododendron racemosum","28","11.717857","4.023271","0.760327","0.593512","Rhododendron racemosum","28","867.285714","472.060406","89.211031","7979.563268","Rhododendron racemosum","28","1157.142857","141.449825","26.731504","1219.029012","Rhododendron racemosum","28","8494.142857","2245.671321","424.391989","1064674.026963"
"185","Themistoclesia epiphytica","17","11.435294","3.187856","0.773169","0.977549","Themistoclesia epiphytica","17","2369.588235","955.11289","231.648902","13142.810089","Themistoclesia epiphytica","17","1106.941176","131.533014","31.901442","2007.812491","Themistoclesia epiphytica","17","15517","4513.146325","1094.598765","1753580.750291"
"186","Rhododendron edgeworthii","15","11.98","4.149561","1.071412","1.107888","Rhododendron edgeworthii","15","1080.6","479.646715","123.844249","14895.184767","Rhododendron edgeworthii","15","1195.666667","186.005248","48.026349","2275.520823","Rhododendron edgeworthii","15","8794.866667","2257.05079","582.768008","1987391.516997"
"187","Disterigma alaternoides","56","14.25","3.810941","0.509258","0.296756","Disterigma alaternoides","56","1892.232143","869.341736","116.170676","3989.781634","Disterigma alaternoides","56","1248.410714","156.403531","20.900301","609.514506","Disterigma alaternoides","56","12899.035714","5857.380513","782.725395","532337.013481"
"188","Cassiope selaginoides","25","6.784","5.539079","1.107816","0.664733","Cassiope selaginoides","25","1150.4","905.82283","181.164566","8937.11086","Cassiope selaginoides","25","940.4","231.270224","46.254045","1365.312494","Cassiope selaginoides","25","9500.16","2395.555201","479.11104","1192434.910198"
"189","Rhododendron moulmainense","67","18.301493","2.786575","0.340434","0.248035","Rhododendron moulmainense","67","1362.492537","439.247682","53.662645","3334.742858","Rhododendron moulmainense","67","1252.776119","128.086479","15.648254","509.44496","Rhododendron moulmainense","67","11811.044776","2266.399323","276.884746","444938.399328"
"190","Rhododendron forrestii","3","7.133333","2.914332","1.68259","5.539442","Rhododendron forrestii","3","2653.666667","2431.527161","1403.842861","74475.923835","Rhododendron forrestii","3","974.333333","161.444521","93.210038","11377.604115","Rhododendron forrestii","3","11666.333333","1816.11848","1048.536493","9936957.584984"
"191","Dracophyllum ramosum","1","19.2",NA,NA,"16.618325","Dracophyllum ramosum","1","2067",NA,NA,"223427.771505","Dracophyllum ramosum","1","1561",NA,NA,"34132.812346","Dracophyllum ramosum","1","16492",NA,NA,"29810872.754952"
"192","Rhododendron ferrugineum","28","5.692857","4.81571","0.910084","0.593512","Rhododendron ferrugineum","28","1101.214286","386.540627","73.049312","7979.563268","Rhododendron ferrugineum","28","945.714286","237.7722","44.934722","1219.029012","Rhododendron ferrugineum","28","12666.25","6040.147696","1141.48062","1064674.026963"
"193","Rhodothamnus chamaecistus","7","5.114286","3.947754","1.492111","2.374046","Rhodothamnus chamaecistus","7","1194.714286","449.510369","169.89895","31918.253072","Rhodothamnus chamaecistus","7","806.142857","87.205559","32.960603","4876.116049","Rhodothamnus chamaecistus","7","14903.285714","5384.031071","2034.972466","4258696.10785"
"194","Dracophyllum verticillatum","4","19.325","2.317146","1.158573","4.154581","Dracophyllum verticillatum","4","2342.5","549.24524","274.62262","55856.942876","Dracophyllum verticillatum","4","1667.5","169.620164","84.810082","8533.203086","Dracophyllum verticillatum","4","14843","4229.211826","2114.605913","7452718.188738"
"195","Dracophyllum balansae","1","22.2",NA,NA,"16.618325","Dracophyllum balansae","1","2189",NA,NA,"223427.771505","Dracophyllum balansae","1","1624",NA,NA,"34132.812346","Dracophyllum balansae","1","10951",NA,NA,"29810872.754952"
"196","Lyonia ferruginea","19","20.994737","1.597732","0.366545","0.874649","Lyonia ferruginea","19","1347.578947","89.192249","20.462105","11759.356395","Lyonia ferruginea","19","1690.157895","92.293772","21.173643","1796.463808","Lyonia ferruginea","19","7929.473684","827.012923","189.729777","1568993.302892"
"197","Phyllodoce nipponica","4","8.725","5.17196","2.58598","4.154581","Phyllodoce nipponica","4","1877","637.556272","318.778136","55856.942876","Phyllodoce nipponica","4","853.5","354.969952","177.484976","8533.203086","Phyllodoce nipponica","4","25510","18064.92574","9032.46287","7452718.188738"
"198","Harrimanella hypnoides","94","0.13617","2.143299","0.221064","0.176791","Harrimanella hypnoides","94","874.861702","564.532323","58.227063","2376.891186","Harrimanella hypnoides","95","512.736842","86.550097","8.879853","359.292762","Harrimanella hypnoides","95","17199.010526","8901.951796","913.320983","313798.660578"
